step,Re,rank,eig_real,eig_imag
1,346.0,1,0.05352675998813115,-0.006538140421975126
1,346.0,2,0.05352675998813115,0.006538140421975126
1,346.0,3,0.017371271911330866,-0.4651578023982132
1,346.0,4,0.017371271911330866,0.4651578023982132
1,346.0,5,-0.0015999378802492503,-0.15895335568736021
1,346.0,6,-0.0015999378802492503,0.15895335568736021
1,346.0,7,-0.026755678685465183,-0.021211827792561144
1,346.0,8,-0.026755678685465183,0.021211827792561144
1,346.0,9,-0.033616330495276986,-0.26065684511228926
1,346.0,10,-0.033616330495276986,0.26065684511228926
1,346.0,11,-0.08493402972714541,-0.08083353197523845
1,346.0,12,-0.08493402972714541,0.08083353197523845
1,346.0,13,-0.09382016824567518,-0.20530713891058502
1,346.0,14,-0.09382016824567518,0.20530713891058502
1,346.0,15,-0.10560150563188245,-0.018540193897893444
1,346.0,16,-0.10560150563188245,0.018540193897893444
1,346.0,17,-0.11690956419169753,-0.03537225179466764
1,346.0,18,-0.11690956419169753,0.03537225179466764
1,346.0,19,-0.15448641249444753,-0.7277757799617071
1,346.0,20,-0.15448641249444753,0.7277757799617071
1,346.0,21,-0.2005338285814188,-0.6049083466484314
1,346.0,22,-0.2005338285814188,0.6049083466484314
1,346.0,23,-0.20592189743566597,-0.1797561999836696
1,346.0,24,-0.20592189743566597,0.1797561999836696
2,346.1,1,0.05352857619960233,-0.006305225359707985
2,346.1,2,0.05352857619960233,0.006305225359707985
2,346.1,3,0.01740539837055964,-0.4651285981465218
2,346.1,4,0.01740539837055964,0.4651285981465218
2,346.1,5,-0.0015573227016039783,-0.15897319102613083
2,346.1,6,-0.0015573227016039783,0.15897319102613083
2,346.1,7,-0.026749228669752406,-0.021215380908258714
2,346.1,8,-0.026749228669752406,0.021215380908258714
2,346.1,9,-0.0336012963678822,-0.26063321678637524
2,346.1,10,-0.0336012963678822,0.26063321678637524
2,346.1,11,-0.08489760703417491,-0.08083719527272346
2,346.1,12,-0.08489760703417491,0.08083719527272346
2,346.1,13,-0.09382236002648683,-0.20528712743119484
2,346.1,14,-0.09382236002648683,0.20528712743119484
2,346.1,15,-0.10556508836157888,-0.018525274979270142
2,346.1,16,-0.10556508836157888,0.018525274979270142
2,346.1,17,-0.11687889739332151,-0.03538433801259106
2,346.1,18,-0.11687889739332151,0.03538433801259106
2,346.1,19,-0.1544075321256145,-0.727782521940482
2,346.1,20,-0.1544075321256145,0.727782521940482
2,346.1,21,-0.20050277698378124,-0.604890369007278
2,346.1,22,-0.20050277698378124,0.604890369007278
2,346.1,23,-0.20588212879498363,-0.17977537827647258
2,346.1,24,-0.20588212879498363,0.17977537827647258
3,346.20000000000005,1,0.05353040296204428,-0.0060634402607034985
3,346.20000000000005,2,0.05353040296204428,0.0060634402607034985
3,346.20000000000005,3,0.017439516972736477,-0.4650993743272952
3,346.20000000000005,4,0.017439516972736477,0.4650993743272952
3,346.20000000000005,5,-0.001514719726441521,-0.15899299287091223
3,346.20000000000005,6,-0.001514719726441521,0.15899299287091223
3,346.20000000000005,7,-0.02674279826727305,-0.021218923292757624
3,346.20000000000005,8,-0.02674279826727305,0.021218923292757624
3,346.20000000000005,9,-0.03358629443711131,-0.26060956127920376
3,346.20000000000005,10,-0.03358629443711131,0.26060956127920376
3,346.20000000000005,11,-0.0848612167890305,-0.08084086770435277
3,346.20000000000005,12,-0.0848612167890305,0.08084086770435277
3,346.20000000000005,13,-0.09382457034134911,-0.20526715755074204
3,346.20000000000005,14,-0.09382457034134911,0.20526715755074204
3,346.20000000000005,15,-0.10552867382606279,-0.018510384923640013
3,346.20000000000005,16,-0.10552867382606279,0.018510384923640013
3,346.20000000000005,17,-0.11684827430561881,-0.035396434406000564
3,346.20000000000005,18,-0.11684827430561881,0.035396434406000564
3,346.20000000000005,19,-0.15432869397242685,-0.7277892340456474
3,346.20000000000005,20,-0.15432869397242685,0.7277892340456474
3,346.20000000000005,21,-0.20047178714611916,-0.6048723209697096
3,346.20000000000005,22,-0.20047178714611916,0.6048723209697096
3,346.20000000000005,23,-0.20584236741608294,-0.17979451865916682
