branch_id,Re_left,Re_right,real_left,real_right,Re_cross_linear,imag_cross_linear,period_cross_linear
1,347.4000000000003,347.50000000000034,0.05355315744562668,-0.02666098697518972,347.46676273596455,0.0145199987492188,432.72629810093
9,347.4000000000003,347.50000000000034,-0.03340876700068054,0.017882349171444184,347.4651355819373,0.393456863518754,15.969184654673334
10,347.4000000000003,347.50000000000034,0.01784833161574595,-0.20007452745856252,347.4081902062465,0.47620395649612096,13.194315631921398
