                     %Lz                     obs                       s                guesserr                   error     directory
               2.5929256               2.4250286                       0                       0            2.045578e-16  ./initial-2/
               2.5879256               2.4175373                       0                       0           1.9591473e-15  ./initial-1/
               2.5829256               2.4099442                       0                       0              1.7154e-16  ./initial-0/
               2.5148484               2.2951929             0.057955625           1.2454207e-05           1.0624712e-15   search-0/
               2.4787377               2.2238595             0.090595215           1.6761806e-05           5.8960782e-16   search-1/
               2.4462582               2.1510017              0.12324125           1.7335162e-05           5.3847087e-15   search-2/
               2.4174175               2.0759525              0.15622467           1.6120316e-05           3.9798304e-15   search-3/
               2.3925716               1.9972469              0.19016689            1.936453e-05            1.505671e-14   search-4/
               2.3757864               1.9272392               0.2198426           1.7896094e-05           4.7824369e-14   search-5/
               2.3649926               1.8573416               0.2490546            1.691456e-05           1.2914798e-15   search-6/
               2.3621791               1.8212473              0.26402433           5.8091491e-06           1.5154295e-15   search-8/
               2.3616765               1.8078145              0.26958413           8.5231205e-07           3.2359892e-16   search-11/
               2.3615523               1.7854165              0.27884907           1.2260167e-06           9.0950433e-15   search-12/
               2.3639797               1.7434011              0.29625375           3.8126329e-06           7.2878645e-14   search-13/
               2.3712116                1.697778              0.31533128           8.4400617e-06           6.5507552e-14   search-14/
               2.3832783               1.6552746              0.33352035           9.9559134e-06           2.0413025e-14   search-15/
               2.4010829               1.6144919              0.35173884           9.5961621e-06            4.506436e-14   search-16/
               2.4261088               1.5750153               0.3707167           9.3636239e-06           1.8335871e-14   search-17/
               2.4586013               1.5387202              0.39028797           9.7123252e-06           5.8443849e-15   search-18/
               2.4978807               1.5069597              0.41036196           1.2036087e-05           5.1966136e-15   search-19/
               2.5431878                 1.47992              0.43113694           1.5482631e-05           3.7933726e-15   search-20/
                2.593231               1.4574747              0.45258751           1.7158394e-05            3.727669e-15   search-21/
               2.6465891               1.4391672              0.47455231           1.5996749e-05           4.1892621e-15   search-22/
               2.7020875               1.4243629              0.49685462           1.3070193e-05           4.9237722e-15   search-23/
               2.7661335               1.4110935              0.52220398           1.2245905e-05           4.9220438e-15   search-24/
                2.839827                1.399486              0.55108185            1.218209e-05           4.3013246e-15   search-25/
               2.9240295               1.3897245              0.58386812           1.2195913e-05           2.6628404e-15   search-26/
               3.0206915               1.3819243              0.62135836           1.2065956e-05           1.2300231e-14   search-27/
               3.1322117               1.3763311              0.66451293           1.1952486e-05           9.8431249e-15   search-28/
               3.2612228               1.3733756              0.71437907           1.1883762e-05           5.1847303e-15   search-29/
               3.4106779               1.3737227              0.77213017           1.1841671e-05           1.9166262e-15   search-30/
                3.583659               1.3783782              0.83899953           1.1841046e-05           8.5116669e-15   search-31/
               3.7822312               1.3888074              0.91585095           1.1959402e-05            1.181115e-14   search-32/
               3.9805562               1.4046064              0.99276384           1.0131396e-05           1.7100512e-15   search-33/
               4.2078711               1.4300805               1.0812304           1.2043808e-05           3.5774619e-15   search-34/
               4.4343282               1.4655166               1.1699548           1.5439426e-05           2.2057404e-14   search-35/
               4.6233953               1.5068537               1.2449865           1.7418107e-05           1.9501014e-16   search-36/
               4.7722732               1.5531653                 1.30562           1.8703225e-05           7.1684647e-14   search-37/
               4.8705581               1.5978229               1.3478524           1.6476902e-05           2.6970811e-16   search-38/
               4.9460648               1.6521859                1.384689           1.8626106e-05           3.5457535e-16   search-39/
