                     %Lz                     obs                       s                guesserr                   error     directory
               3.0943224                2.853896              0.89592144           1.0430368e-05           2.6873124e-15   search-51/
               3.1510928               2.8722767              0.90859575           1.0641812e-05           3.9701973e-15   search-52/
               3.2083705               2.8864358              0.92130001           1.0910872e-05           1.6774605e-15   search-53/
               3.2661443               2.8970934              0.93403293           1.0875942e-05           2.1715995e-15   search-54/
               3.3243958               2.9052646              0.94679219           1.0206624e-05           3.3696903e-15   search-55/
               3.3919884               2.9129399              0.96150562           1.1950409e-05            4.842811e-15   search-56/
               3.4601154               2.9199011              0.97624832           1.2670583e-05           1.0264426e-14   search-57/
               3.5286983               2.9267904              0.99101604           1.3067348e-05           4.9788259e-15   search-58/
               3.5976559                2.933808               1.0058037           1.2227241e-05           3.6080349e-15   search-59/
               3.6669184               2.9409035               1.0206068           1.0624875e-05           5.6899791e-15   search-60/
               3.7481194               2.9490693               1.0379095           1.1745191e-05           8.1266177e-15   search-61/
               3.8296011               2.9568007               1.0552265           1.0816029e-05           3.5975734e-15   search-62/
               3.9234497               2.9647178               1.0751267           1.1977959e-05           4.1590983e-15   search-63/
               4.0175409               2.9711495                1.095041           1.1138054e-05           5.2898334e-15   search-64/
               4.1118163               2.9756621               1.1149675           1.0020629e-05           2.5188359e-15   search-65/
               4.2211321                2.978027               1.1380556           1.1885935e-05           7.4149205e-15   search-66/
               4.3304951               2.9769613               1.1611607           1.3315607e-05           1.0779785e-14   search-67/
               4.4397024               2.9722371               1.1842862           1.6508578e-05           3.0345694e-14   search-68/
               4.5298265               2.9653743               1.2034816           1.7755009e-05            4.252089e-14   search-69/
               4.6012014               2.9576621               1.2188549           1.8626776e-05           3.1711148e-14   search-70/
                4.656203               2.9496988               1.2309425           1.9089049e-05           6.5742282e-14   search-71/
               4.6977219               2.9415453               1.2403935           1.9267709e-05           5.4989506e-14   search-72/
               4.7285228               2.9329171               1.2478461           1.9127999e-05           5.5032346e-14   search-73/
               4.7507595               2.9233502               1.2538419           1.8758313e-05           5.6155161e-14   search-74/
               4.7658612               2.9123456               1.2588149           1.8237169e-05           3.0332338e-14   search-75/
               4.7748407                2.899466               1.2631544           1.7412053e-05           2.7021326e-14   search-76/
               4.7788188               2.8822417               1.2677535           1.8943279e-05           2.0668195e-14   search-77/
               4.7775308               2.8603694               1.2727466            1.725243e-05           7.3935704e-15   search-78/
               4.7724681               2.8342863               1.2781224           1.6682349e-05           3.8346934e-14   search-79/
