physical_id,case,group,direction,step,Re,input
re300_lx10_lz6_019,re300_lx10_lz6,D,minus,1,300.02,1.8306751
re300_lx10_lz6_019,re300_lx10_lz6,D,minus,2,300.0,1.8306658
re300_lx10_lz6_019,re300_lx10_lz6,D,minus,3,299.98,1.8306565
re300_lx10_lz6_019,re300_lx10_lz6,D,minus,4,288.23123,1.8286991
re300_lx10_lz6_019,re300_lx10_lz6,D,minus,5,281.90588,1.8293889
re300_lx10_lz6_019,re300_lx10_lz6,D,minus,6,275.57958,1.8305649
re300_lx10_lz6_019,re300_lx10_lz6,D,minus,7,270.10762,1.8316977
re300_lx10_lz6_019,re300_lx10_lz6,D,minus,8,265.61493,1.8325136
re300_lx10_lz6_019,re300_lx10_lz6,D,minus,9,262.07987,1.8329336
re300_lx10_lz6_019,re300_lx10_lz6,D,minus,10,259.76999,1.8330283
re300_lx10_lz6_019,re300_lx10_lz6,D,minus,11,258.00959,1.8329705
re300_lx10_lz6_019,re300_lx10_lz6,D,minus,12,257.19996,1.834505
re300_lx10_lz6_019,re300_lx10_lz6,D,minus,13,256.81827,1.8366115
re300_lx10_lz6_019,re300_lx10_lz6,D,minus,14,256.44185,1.8387201
re300_lx10_lz6_019,re300_lx10_lz6,D,minus,15,250.77687,1.8756473
re300_lx10_lz6_019,re300_lx10_lz6,D,minus,16,248.1383,1.8990752
re300_lx10_lz6_019,re300_lx10_lz6,D,minus,17,246.22169,1.9236266
re300_lx10_lz6_019,re300_lx10_lz6,D,minus,18,245.03031,1.9574436
re300_lx10_lz6_019,re300_lx10_lz6,D,minus,19,244.99491,1.9675407
re300_lx10_lz6_019,re300_lx10_lz6,D,minus,20,245.60132,1.9946592
re300_lx10_lz6_019,re300_lx10_lz6,D,minus,21,247.23387,2.0223712
re300_lx10_lz6_019,re300_lx10_lz6,D,minus,22,249.35553,2.0456006
re300_lx10_lz6_019,re300_lx10_lz6,D,minus,23,252.09158,2.068453
re300_lx10_lz6_019,re300_lx10_lz6,D,minus,24,255.32064,2.0904427
re300_lx10_lz6_019,re300_lx10_lz6,D,minus,25,258.93223,2.1113763
re300_lx10_lz6_019,re300_lx10_lz6,D,minus,26,262.83543,2.1312194
re300_lx10_lz6_019,re300_lx10_lz6,D,minus,27,267.86951,2.1539452
re300_lx10_lz6_019,re300_lx10_lz6,D,minus,28,273.90053,2.178276
