                     %Lz                     obs                       s                guesserr                   error     directory
               2.8320086               1.8594304                       0                       0           9.3389167e-14  ./initial-2/
               2.8220086               1.8327569                       0                       0           3.8189936e-16  ./initial-1/
               2.8120086               1.8013912                       0                       0           2.8160482e-16  ./initial-0/
               2.7975752               1.7318228             0.055778319           1.2150518e-05           5.1998408e-15   search-0/
               2.7959989                1.715854             0.064509199           2.4338164e-06           2.6268266e-16   search-3/
               2.7950588               1.6937399             0.076579848           1.1090967e-06            5.743703e-14   search-5/
               2.7972733               1.6556419             0.097381905            5.231019e-06           3.3856757e-16   search-6/
               2.8054283               1.6170892              0.11861486           8.8929957e-06           9.8128913e-14   search-7/
                2.819885               1.5809621              0.13898152           9.7649505e-06           2.1784985e-14   search-8/
               2.8419779               1.5460567              0.15957312             9.46697e-06           1.0516707e-14   search-9/
               2.8727457               1.5129333              0.18068007           9.5995408e-06           2.0407902e-14   search-10/
               2.9117357               1.4829456              0.20209526           1.0715073e-05           4.0842977e-15   search-11/
               2.9585551               1.4562716              0.22416502           1.3030111e-05           3.7159804e-15   search-12/
               3.0121119               1.4330104              0.24699613           1.4832342e-05           6.1114739e-15   search-13/
               3.0708778               1.4130544              0.27049518           1.4731677e-05           9.7394178e-15   search-14/
               3.1333386               1.3960919              0.29448575           1.2853519e-05           8.3480498e-15   search-15/
               3.1982906               1.3817074              0.31880336           1.0250562e-05           6.2961058e-15   search-16/
               3.2795933               1.3670628              0.34870115           1.1169357e-05           8.0515082e-15   search-17/
               3.3740828                1.353454              0.38299767            1.210588e-05             1.46464e-14   search-18/
               3.4698814               1.3424118              0.41747511           1.0094104e-05           1.7639013e-15   search-19/
