direction,step,Re,period,closure,relative_closure,I_min,I_max,I_span,I_mean,D_min,D_max,D_span,D_mean,E_min,E_max,E_span,E_mean,amplitude_ID,distance_from_Hopf,span_class
natural,1,270.59047173066665,72.15585425222221,6.4342228632814855e-9,2.3868795019564652e-8,1.7078453465847585,1.7393054300419513,0.031460083457192756,1.7234453079923144,1.6800360116309971,1.7138250002177267,0.03378898858672952,1.696762114540702,0.039984263431578806,0.04207362746616192,0.0020893640345831105,0.04103000563899152,0.046167440917248934,0.5,tiny
natural,2,270.6046133969954,72.16494091941678,3.2456244754558956e-9,1.204265835820437e-8,1.7076119966797751,1.7395140661612878,0.03190206948151264,1.723431446469484,1.6797863328920473,1.7140498433070115,0.03426351041496423,1.6967472061049915,0.03996861920990104,0.04208725402079181,0.0021186348108907724,0.041029171904775445,0.04681591805315391,0.5141416663287259,tiny
natural,3,270.5951777193167,72.15887299352323,3.2678069480693025e-9,1.2123297267976506e-8,1.7077673772392523,1.7393751811934874,0.031607803954235125,1.7234406939434177,1.6799525709458463,1.7139001692572966,0.03394759831145033,1.6967571505293495,0.03997903556434615,0.04207818361699894,0.002099148052652794,0.0410297280520732,0.046384185903440706,0.5047059886500733,tiny
natural,4,270.62595769153614,72.17867053511769,4.804722092419632e-9,1.7833052299932955e-8,1.7072653950551286,1.7398233263627367,0.03255793130760809,1.7234105655699026,1.6794155405105209,1.714383145657586,0.034967605147065095,1.6967247519898143,0.0399453832537616,0.04210744490229388,0.0021620616485322763,0.04102791667540166,0.047778157151066224,0.5354859608694937,tiny
natural,5,270.67136776672544,72.20790418690751,7.235583580932402e-9,2.6872422995078685e-8,1.7065489847416193,1.7404601689030135,0.03391118416139416,1.723366286316209,1.6786492191460485,1.7150695565220921,0.036420337376043666,1.6966771355172965,0.03989735183627011,0.04214899339136493,0.002251641555094816,0.04102525729956945,0.04976353469974609,0.5808960360587889,tiny
natural,6,270.738361812581,72.25108999482137,2.2675783713763997e-8,8.4291807090318e-8,1.705538393003568,1.7413531293322881,0.03581473632872023,1.7233012780292616,1.6775684869680592,1.7160320973954373,0.038463610427378114,1.6966072356558746,0.0398295930980656,0.042207180016062,0.002377586917996402,0.0410213587200183,0.05255610968674207,0.6478900819143405,tiny
natural,7,270.83719895318166,72.31492769710405,4.560243997365726e-9,1.6972840686427733e-8,1.7041328788185752,1.7425844609011358,0.03845158208256061,1.723205847318607,1.6760656766236282,1.7173595691359296,0.04129389251230142,1.6965046245312543,0.03973533980029918,0.042287279972491626,0.0025519401721924434,0.041015647104634505,0.056424371715327055,0.7467272225150055,tiny
natural,8,270.9806363259452,72.40784002837934,5.606063957843212e-9,2.0900615473136113e-8,1.7022387084811381,1.7442245976870578,0.041985889205919724,1.7230681188803916,1.6740412712893442,1.719128023630356,0.04508675234101189,1.696356604289204,0.039608321104007596,0.04239371775405587,0.0027853966500482746,0.0410074264071206,0.061608685500272674,0.890164595278577,tiny
natural,9,271.18879975343685,72.54325198951561,6.930972562939262e-9,2.589846542363589e-8,1.699724488449032,1.7463680367612542,0.04664354831222228,1.7228690616376905,1.671355529261255,1.721438833377091,0.05008330411583595,1.69614284446695,0.039439748171782966,0.042532321064256244,0.0030925728924732776,0.04099558802549937,0.068439447326187,1.098328022770204,tiny
natural,10,271.490896797189,72.74100267182692,8.801992826547964e-9,3.2987369762275024e-8,1.6964346707915392,1.7491147007031937,0.05268002991165455,1.7225804910314577,1.667843539005897,1.7243992361287284,0.05655569712283137,1.6958334160736956,0.03921927957357965,0.04270907705985267,0.0034897974862730177,0.0409785086398542,0.07728992449564338,1.4004250665223594,small
natural,11,271.9293148442569,73.03067536070427,1.1996191859165874e-8,4.513178515517547e-8,1.6921805720478227,1.7525661903639924,0.06038561831616973,1.7221597687458363,1.663307602153676,1.7281185346432508,0.06481093248957492,1.695383419477327,0.03893461792151595,0.04292982222123409,0.003995204299718141,0.04095376881962444,0.08858261606881099,1.8388431135902579,small
