            L2            u2            v2            w2           e3d           ecf         ubulk         wbulk     wallshear   wallshear_a   wallshear_b   dissipation
       0.30605      0.415601     0.0598483       0.10501      0.125805      0.014609             0             0       1.64944      0.824721     -0.824721       1.61654
      0.291372      0.396273     0.0533317     0.0995918      0.117924     0.0127628  -3.17347e-11   5.44469e-13       1.49001      0.745004     -0.745004       1.46053
       0.27283      0.373775     0.0446355     0.0846886      0.103069    0.00916449  -1.98742e-11   4.28167e-13       1.28708      0.643541     -0.643541       1.23064
      0.250198      0.343701     0.0390451     0.0744536     0.0987449    0.00706787  -1.93293e-12   -6.2641e-13       1.03385      0.516924     -0.516924       1.06451
      0.232859      0.322108     0.0325119     0.0603021     0.0842666    0.00469336  -4.89977e-11   4.90231e-13      0.894632      0.447316     -0.447316      0.963345
      0.229744      0.318839      0.030569     0.0545181     0.0788415    0.00390669  -1.60058e-11   2.53831e-13      0.882334      0.441167     -0.441167      0.881821
      0.221021       0.30742     0.0279743     0.0490989     0.0741543    0.00319326  -2.63814e-11   1.27647e-13      0.818485      0.409242     -0.409242      0.799076
      0.220266       0.30659     0.0280878     0.0474132     0.0716208    0.00303694    1.0054e-11   7.39289e-14      0.794165      0.397083     -0.397083      0.797825
      0.220585      0.306927     0.0284929     0.0479481     0.0708236    0.00311086  -1.08959e-11   5.48916e-14      0.799136      0.399568     -0.399568      0.803864
      0.221663      0.308186     0.0294439     0.0492294      0.071063    0.00329048  -8.63328e-13   7.59638e-14      0.810614      0.405307     -0.405307      0.822147
      0.223603       0.31061     0.0305043     0.0508664     0.0726589    0.00351791   1.30585e-12  -4.43947e-15      0.833884      0.416942     -0.416942      0.850656
      0.227251      0.315294      0.032109     0.0533329       0.07491    0.00387539  -2.15885e-11  -3.14617e-14      0.874495      0.437247     -0.437247      0.895721
      0.229835      0.318495     0.0335933     0.0555069     0.0768208    0.00420952  -1.98715e-11  -1.46505e-14      0.905978      0.452989     -0.452989      0.929852
      0.229994      0.318519     0.0342276     0.0562926     0.0772254    0.00434039  -3.51674e-12  -2.68389e-14      0.917126      0.458563     -0.458563      0.934745
      0.228959       0.31689     0.0346238     0.0568017     0.0775344    0.00442524   1.14654e-11  -5.33587e-14       0.92088       0.46044      -0.46044      0.936679
      0.227624      0.314885     0.0348581     0.0570752     0.0777296    0.00447267  -1.06793e-12  -1.03456e-13      0.921489      0.460744     -0.460744      0.936221
      0.229894      0.318239     0.0346938     0.0567691     0.0772302    0.00442639   1.14036e-11  -8.99461e-14      0.928956      0.464478     -0.464478      0.938746
      0.228936      0.316848      0.034724     0.0567871     0.0773029    0.00443054   1.84777e-11  -9.27636e-14      0.927825      0.463913     -0.463913      0.934797
       0.22791      0.315369     0.0347076     0.0567795     0.0773547    0.00442853   1.33364e-11  -6.37764e-14      0.925015      0.462507     -0.462507      0.930736
      0.228993      0.316941     0.0346997     0.0567412     0.0772139    0.00442363   1.89197e-11  -5.78481e-14      0.928748      0.464374     -0.464374      0.933668
      0.228555      0.316309     0.0346912     0.0567445      0.077245    0.00442341   1.64671e-11  -3.63835e-14      0.927489      0.463744     -0.463744      0.932068
