                     %Re                     obs                       s                guesserr                   error     directory
                   300.1               1.3269493                       0                       0            4.739808e-16  ./initial-2/
                     300               1.3269927                       0                       0           3.7247112e-15  ./initial-1/
                   299.9               1.3270363                       0                       0           6.0835576e-16  ./initial-0/
               270.08947               1.3424371              0.10037885           9.7707089e-06           2.5164483e-15   search-0/
               252.55877                1.354463              0.15951305           1.7821571e-05           8.2321281e-15   search-1/
               238.04419               1.3668074              0.20878118           1.7841144e-05            8.168646e-15   search-2/
               223.61256                1.381968              0.25822467           1.8253017e-05           1.9333869e-14   search-3/
               211.61052                1.397479              0.29990408           1.7461469e-05           1.0088061e-14   search-4/
               201.14283               1.4138322              0.33690869           1.6459871e-05           2.0187744e-14   search-5/
               190.85214                1.433262              0.37420526           1.8696399e-05           1.3006337e-14   search-6/
               182.36928               1.4525598              0.40600192           1.7370012e-05           5.0959982e-15   search-7/
               174.15363               1.4750719              0.43821635           1.9332687e-05           2.0773635e-14   search-8/
               167.47188               1.4972508              0.46606257           1.7235484e-05           1.9840317e-14   search-9/
               161.17946               1.5229007              0.49458557           1.8474485e-05           1.2590079e-14   search-10/
               156.12069               1.5489678              0.52047425           1.6558164e-05           1.0269565e-14   search-11/
               151.68284               1.5792948              0.54769795            1.691687e-05           1.5268185e-14   search-12/
               148.14892               1.6148946              0.57699768           1.7342581e-05           4.9868417e-14   search-13/
                 145.903               1.6556782               0.6086302           1.8049963e-05           2.1330156e-14   search-14/
               145.27485               1.6819034              0.62850367           1.7269735e-05           5.4458946e-14   search-15/
               145.31207               1.7238507              0.66011474            1.140746e-05           3.9539322e-16   search-16/
               146.33042               1.7650429              0.69134149           1.7566082e-05           3.7300343e-16   search-17/
               147.95543               1.8033936              0.72074519           1.7528212e-05           1.2330842e-16   search-18/
               150.22653                1.843774              0.75210278           1.6422399e-05            3.543838e-14   search-19/
               153.05303               1.8853405              0.78481285           1.5280158e-05           5.2017622e-14   search-20/
               156.34664               1.9275676              0.81847516           1.3978643e-05           1.0027218e-14   search-21/
               160.03059               1.9701006              0.85279912           1.2310483e-05           8.3703239e-15   search-22/
               164.04332               2.0127142              0.88758634           1.0664613e-05           6.5968811e-15   search-23/
               169.01552               2.0617642              0.92809533           1.1965457e-05           7.3827768e-15   search-24/
               174.30992               2.1106563              0.96894822           1.1551466e-05           8.4567696e-15   search-25/
               179.88551               2.1593308               1.0100682           1.0414563e-05           4.1947305e-15   search-26/
                 186.668               2.2155172               1.0580673           1.1867717e-05           3.8240865e-15   search-27/
               193.74581               2.2713426               1.1063003           1.1608721e-05           6.5237647e-15   search-28/
                201.0865               2.3267973               1.1547267           1.0608213e-05           2.6264491e-15   search-29/
               209.79891               2.3899607               1.2104856           1.2029879e-05           5.4637336e-15   search-30/
               218.78984               2.4526064               1.2664039           1.1969252e-05            5.730616e-15   search-31/
               228.03475               2.5146904               1.3224265           1.1318133e-05           5.5348521e-15   search-32/
                237.5171               2.5761257               1.3784839           1.0427421e-05           1.0863809e-15   search-33/
               248.51549               2.6446293               1.4418006            1.224343e-05           1.6084173e-15   search-34/
                259.8195                2.711894               1.5049608           1.2690814e-05           2.1762511e-15   search-35/
                271.4559               2.7776995               1.5679185           1.2351033e-05           9.4732194e-15   search-36/
               283.46035                2.841992               1.6307562           1.1553442e-05           6.8219365e-15   search-37/
               295.85466               2.9049469               1.6936656           1.0919018e-05           7.9648023e-15   search-38/
               308.62533               2.9668805               1.7568352            1.057884e-05           1.1695571e-14   search-39/
               321.72178               3.0280931                1.820346           1.0439233e-05           1.0947572e-14   search-40/
               335.07573               3.0887806               1.8841656           1.0084713e-05           5.3063249e-15   search-41/
               350.62967               3.1578611               1.9576372           1.2032388e-05           9.3547603e-15   search-42/
               366.37662               3.2264289               2.0312927           1.2057344e-05           6.6350912e-15   search-43/
               382.27785               3.2945018               2.1050557           1.1309452e-05           7.7105527e-15   search-44/
               398.31047               3.3621408                2.178908           1.0418919e-05           4.1408868e-15   search-45/
               416.49091               3.4379312               2.2621823           1.2302751e-05           9.0084766e-15   search-46/
               434.77989               3.5135807               2.3456475           1.3023747e-05           1.6519099e-14   search-47/
               453.13577               3.5891836               2.4292519           1.3117367e-05             1.21121e-14   search-48/
                471.5281               3.6645853               2.5128422           1.2912612e-05           1.3433787e-14   search-49/
