physical_id,case,group,direction,step,Re,input
re300_lx2pi_lzpi_003,re300_lx2pi_lzpi,E,minus,33,261.27654,2.6726326
re300_lx2pi_lzpi_003,re300_lx2pi_lzpi,E,minus,34,275.10385,2.7258686
re300_lx2pi_lzpi_003,re300_lx2pi_lzpi,E,minus,35,289.56861,2.7760276
re300_lx2pi_lzpi_003,re300_lx2pi_lzpi,E,minus,36,304.57447,2.8235411
re300_lx2pi_lzpi_003,re300_lx2pi_lzpi,E,minus,37,320.01125,2.8688238
re300_lx2pi_lzpi_003,re300_lx2pi_lzpi,E,minus,38,337.89932,2.9177472
re300_lx2pi_lzpi_003,re300_lx2pi_lzpi,E,minus,39,356.12484,2.9641272
re300_lx2pi_lzpi_003,re300_lx2pi_lzpi,E,minus,40,374.64923,3.0075387
re300_lx2pi_lzpi_003,re300_lx2pi_lzpi,E,minus,41,393.48092,3.0472243
re300_lx2pi_lzpi_003,re300_lx2pi_lzpi,E,minus,42,412.65761,3.0821779
re300_lx2pi_lzpi_003,re300_lx2pi_lzpi,E,minus,43,428.78497,3.1067398
re300_lx2pi_lzpi_003,re300_lx2pi_lzpi,E,minus,44,442.74478,3.1244953
re300_lx2pi_lzpi_003,re300_lx2pi_lzpi,E,minus,45,456.88106,3.140227
re300_lx2pi_lzpi_003,re300_lx2pi_lzpi,E,minus,46,471.12507,3.1559647
re300_lx2pi_lzpi_003,re300_lx2pi_lzpi,E,minus,47,485.37422,3.1736833
re300_lx2pi_lzpi_003,re300_lx2pi_lzpi,E,minus,48,499.52924,3.1940608
re300_lx2pi_lzpi_003,re300_lx2pi_lzpi,E,minus,49,513.53562,3.2168167
re300_lx2pi_lzpi_003,re300_lx2pi_lzpi,E,minus,50,527.38704,3.2414348
re300_lx2pi_lzpi_003,re300_lx2pi_lzpi,E,minus,51,542.92664,3.271036
re300_lx2pi_lzpi_003,re300_lx2pi_lzpi,E,minus,52,560.6101,3.3067
re300_lx2pi_lzpi_003,re300_lx2pi_lzpi,E,minus,53,580.39679,3.3485485
re300_lx2pi_lzpi_003,re300_lx2pi_lzpi,E,plus,1,299.98,1.4519548
re300_lx2pi_lzpi_003,re300_lx2pi_lzpi,E,plus,2,300.0,1.4519439
re300_lx2pi_lzpi_003,re300_lx2pi_lzpi,E,plus,3,300.02,1.4519329
re300_lx2pi_lzpi_003,re300_lx2pi_lzpi,E,plus,4,329.8816,1.4375223
re300_lx2pi_lzpi_003,re300_lx2pi_lzpi,E,plus,5,350.16186,1.4294669
re300_lx2pi_lzpi_003,re300_lx2pi_lzpi,E,plus,6,370.46816,1.4224405
re300_lx2pi_lzpi_003,re300_lx2pi_lzpi,E,plus,7,394.40045,1.4152104
re300_lx2pi_lzpi_003,re300_lx2pi_lzpi,E,plus,8,421.27402,1.4081606
re300_lx2pi_lzpi_003,re300_lx2pi_lzpi,E,plus,9,448.16115,1.4020018
re300_lx2pi_lzpi_003,re300_lx2pi_lzpi,E,plus,10,478.13863,1.395974
re300_lx2pi_lzpi_003,re300_lx2pi_lzpi,E,plus,11,508.12087,1.3906591
