physical_id,case,group,direction,step,Re,input
re300_lx2pi_lzpi_010,re300_lx2pi_lzpi,D,minus,33,175.81573,2.3156568
re300_lx2pi_lzpi_010,re300_lx2pi_lzpi,D,minus,34,174.58541,2.211726
re300_lx2pi_lzpi_010,re300_lx2pi_lzpi,D,minus,35,174.21862,2.1618973
re300_lx2pi_lzpi_010,re300_lx2pi_lzpi,D,minus,36,174.04829,2.1237335
re300_lx2pi_lzpi_010,re300_lx2pi_lzpi,D,minus,37,173.98429,2.0752382
re300_lx2pi_lzpi_010,re300_lx2pi_lzpi,D,minus,38,174.21031,2.0084544
re300_lx2pi_lzpi_010,re300_lx2pi_lzpi,D,minus,39,174.85764,1.9418438
re300_lx2pi_lzpi_010,re300_lx2pi_lzpi,D,minus,40,175.94411,1.8783337
re300_lx2pi_lzpi_010,re300_lx2pi_lzpi,D,minus,41,177.55348,1.8159142
re300_lx2pi_lzpi_010,re300_lx2pi_lzpi,D,minus,42,179.82064,1.7535926
re300_lx2pi_lzpi_010,re300_lx2pi_lzpi,D,minus,43,182.9227,1.6912131
re300_lx2pi_lzpi_010,re300_lx2pi_lzpi,D,minus,44,186.83711,1.6323167
re300_lx2pi_lzpi_010,re300_lx2pi_lzpi,D,minus,45,191.41682,1.5794687
re300_lx2pi_lzpi_010,re300_lx2pi_lzpi,D,minus,46,196.56174,1.5328484
re300_lx2pi_lzpi_010,re300_lx2pi_lzpi,D,minus,47,201.49786,1.4965828
re300_lx2pi_lzpi_010,re300_lx2pi_lzpi,D,minus,48,206.69182,1.4647735
re300_lx2pi_lzpi_010,re300_lx2pi_lzpi,D,minus,49,212.0723,1.4369441
re300_lx2pi_lzpi_010,re300_lx2pi_lzpi,D,minus,50,217.58739,1.4125699
re300_lx2pi_lzpi_010,re300_lx2pi_lzpi,D,minus,51,223.99094,1.3883712
re300_lx2pi_lzpi_010,re300_lx2pi_lzpi,D,plus,1,299.98,4.0386677
re300_lx2pi_lzpi_010,re300_lx2pi_lzpi,D,plus,2,300.0,4.0385869
re300_lx2pi_lzpi_010,re300_lx2pi_lzpi,D,plus,3,300.02,4.0385062
re300_lx2pi_lzpi_010,re300_lx2pi_lzpi,D,plus,4,307.2901,4.0143332
re300_lx2pi_lzpi_010,re300_lx2pi_lzpi,D,plus,5,311.57701,4.0044921
re300_lx2pi_lzpi_010,re300_lx2pi_lzpi,D,plus,6,315.91167,3.9972342
re300_lx2pi_lzpi_010,re300_lx2pi_lzpi,D,plus,7,320.93008,3.9914908
re300_lx2pi_lzpi_010,re300_lx2pi_lzpi,D,plus,8,325.97035,3.987882
re300_lx2pi_lzpi_010,re300_lx2pi_lzpi,D,plus,9,331.94055,3.9855841
re300_lx2pi_lzpi_010,re300_lx2pi_lzpi,D,plus,10,337.91725,3.9846986
re300_lx2pi_lzpi_010,re300_lx2pi_lzpi,D,plus,11,345.10509,3.9846711
re300_lx2pi_lzpi_010,re300_lx2pi_lzpi,D,plus,12,352.29341,3.9850222
re300_lx2pi_lzpi_010,re300_lx2pi_lzpi,D,plus,13,360.87307,3.9850627
re300_lx2pi_lzpi_010,re300_lx2pi_lzpi,D,plus,14,369.45279,3.9839046
re300_lx2pi_lzpi_010,re300_lx2pi_lzpi,D,plus,15,379.23237,3.9803438
re300_lx2pi_lzpi_010,re300_lx2pi_lzpi,D,plus,16,389.00866,3.973894
re300_lx2pi_lzpi_010,re300_lx2pi_lzpi,D,plus,17,398.7768,3.9645128
re300_lx2pi_lzpi_010,re300_lx2pi_lzpi,D,plus,18,408.53184,3.9527256
re300_lx2pi_lzpi_010,re300_lx2pi_lzpi,D,plus,19,418.2725,3.9395464
re300_lx2pi_lzpi_010,re300_lx2pi_lzpi,D,plus,20,428.00328,3.9261799
re300_lx2pi_lzpi_010,re300_lx2pi_lzpi,D,plus,21,437.73257,3.9136139
re300_lx2pi_lzpi_010,re300_lx2pi_lzpi,D,plus,22,447.46767,3.9023928
re300_lx2pi_lzpi_010,re300_lx2pi_lzpi,D,plus,23,457.21181,3.8926819
re300_lx2pi_lzpi_010,re300_lx2pi_lzpi,D,plus,24,466.96491,3.8844373
re300_lx2pi_lzpi_010,re300_lx2pi_lzpi,D,plus,25,478.01957,3.8767063
re300_lx2pi_lzpi_010,re300_lx2pi_lzpi,D,plus,26,489.08152,3.8704644
re300_lx2pi_lzpi_010,re300_lx2pi_lzpi,D,plus,27,501.92812,3.8647838
