                     %Lz                     obs                       s                guesserr                   error     directory
               3.1349257               1.8212012                       0                       0           8.1882823e-14  ./initial-2/
               3.1374257               1.8271399                       0                       0           5.0814007e-15  ./initial-1/
               3.1399257               1.8334602                       0                       0           1.0635434e-14  ./initial-0/
               3.1585732               1.9050692             0.043189667           1.2811938e-05           4.2798707e-15   search-0/
                3.160204               1.9164813              0.04945715           1.9939322e-05           7.5099476e-15   search-1/
               3.1616649               1.9290584             0.056356365           1.3026357e-05           2.1867297e-15   search-2/
               3.1614789               2.0941882              0.14673252           1.2127999e-05            8.200626e-16   search-3/
               3.1587853               2.1527484              0.17879419           7.2683506e-06            2.348219e-15   search-5/
               3.1578969               2.1859355              0.19695981           2.2977623e-06           5.8785261e-16   search-8/
               3.1577844               2.1952265              0.20204493           2.6535915e-07           5.2601878e-16   search-12/
               3.1577505               2.2007879              0.20508871           3.9715684e-08           5.4248233e-14   search-15/
               3.1577578               2.2109334              0.21064142           6.7148718e-08            1.850061e-14   search-16/
               3.1580404               2.2302431              0.22121007           3.2202574e-07           4.7285224e-15   search-17/
               3.1596626               2.2667039              0.24117185           2.3336305e-06           5.5442524e-14   search-18/
               3.1640732                2.313477               0.2668095            7.342252e-06           2.0284776e-14   search-19/
               3.1711008               2.3604798              0.29263167           1.0688669e-05           1.9175863e-15   search-20/
               3.1807228                2.411105              0.32050823           1.2690146e-05           9.0301966e-14   search-21/
                3.192458               2.4714495              0.35374607           1.5570668e-05             4.73816e-16   search-22/
               3.2024385               2.5588119              0.40166552           1.7691352e-05           8.8273402e-15   search-23/
               3.2025109               2.5624349              0.40364857           3.0881911e-07           2.7137384e-15   search-29/
                3.202537               2.5646757              0.40487498           2.4903067e-08           1.4594668e-14   search-32/
               3.2025462               2.5687685              0.40711498           1.0883986e-08           3.9939853e-14   search-33/
               3.2024156               2.5766541              0.41143102           5.3252218e-08           2.7254802e-16   search-34/
               3.2015687               2.5915746               0.4196015           4.0585524e-07           3.1677551e-15   search-35/
               3.1975202               2.6183954              0.43433725           3.2017506e-06           4.1187854e-14   search-36/
               3.1885541               2.6450841              0.44922096           8.3777951e-06           3.5558328e-16   search-37/
               3.1746866               2.6664702              0.46173244           1.1564614e-05           5.5929752e-14   search-38/
               3.1550369               2.6828128              0.47265152           1.2956787e-05           9.1674594e-14   search-39/
               3.1283529               2.6941589              0.48318228            1.366135e-05            3.997065e-16   search-40/
               3.0940759               2.7005239              0.49464945           1.2906935e-05           2.2526518e-14   search-41/
               3.0543563               2.7026296              0.50736172           1.2939911e-05           6.9082701e-15   search-42/
               3.0128274               2.7021418              0.52060104           1.4030027e-05           5.9015653e-14   search-43/
               2.9711325               2.7005623              0.53391863           1.0635145e-05           1.6693802e-14   search-44/
               2.9190026               2.6983097              0.55057982            1.082005e-05           7.9876513e-15   search-45/
               2.8593271               2.6962918              0.56963238           1.2070286e-05           1.3344363e-14   search-46/
                2.799584               2.6953259               0.5886818           1.1829935e-05           6.3262671e-15   search-47/
               2.7397634               2.6953997              0.60774861           1.1074364e-05           3.9074643e-15   search-48/
               2.6799199               2.6960692               0.6268262           1.0222457e-05           4.6783001e-15   search-49/
               2.6117404               2.6964173              0.64855808           1.2166004e-05           4.8681205e-15   search-50/
               2.5435503               2.6943565              0.67032175            1.305157e-05           1.2333169e-14   search-51/
               2.4754493               2.6870381               0.6923942           1.4171887e-05           2.2159176e-14   search-52/
               2.4084125               2.6710173              0.71549017           1.5994115e-05            8.543477e-15   search-53/
               2.3527664               2.6477024              0.73733964           1.6487461e-05           1.0917863e-14   search-54/
               2.3107253               2.6217967               0.7568481            1.705074e-05           1.3027059e-14   search-55/
               2.2758945               2.5933679              0.77596187           1.5954375e-05           1.2250154e-14   search-56/
               2.2473583                2.564258              0.79430725           1.1659469e-05            1.968304e-14   search-57/
               2.2190651               2.5290519              0.81558158               1.115e-05           1.7078549e-14   search-58/
               2.1920204               2.4880838              0.83960341           1.1455759e-05           1.1427133e-14   search-59/
               2.1668861               2.4418187              0.86616156           1.1676646e-05           4.0896789e-14   search-60/
               2.1436961               2.3897945               0.8955783           1.1646718e-05           3.4342958e-14   search-61/
               2.1227329               2.3317953              0.92801706           1.1722618e-05            2.098542e-14   search-62/
               2.1045281               2.2681635              0.96332306           1.1924103e-05           7.1542839e-15   search-63/
               2.0897188               2.1997294               1.0010736           1.2213448e-05           1.2125391e-14   search-64/
               2.0797213               2.1340386               1.0371673           1.0547053e-05           1.8889962e-14   search-65/
               2.0732476               2.0598509               1.0778229           1.1963985e-05           7.2145448e-15   search-66/
               2.0719129               2.0177179               1.1008863           4.0517474e-06           5.1655004e-15   search-68/
               2.0729398               1.9624833               1.1311182           6.5446203e-06           7.6467023e-14   search-69/
               2.0780931               1.9023603               1.1640646           8.4227688e-06           3.7225703e-14   search-70/
               2.0874808               1.8461607               1.1949681           9.9721915e-06           1.8440494e-14   search-71/
               2.1012766               1.7938772               1.2239189           1.0260715e-05           1.1879979e-14   search-72/
               2.1199106               1.7454771               1.2510661           1.0237824e-05           7.8773819e-15   search-73/
               2.1440591               1.7011186               1.2765346           1.0207082e-05           2.6438867e-14   search-74/
               2.1788801               1.6565826               1.3033171           1.2318054e-05           1.8215255e-14   search-75/
               2.2233648               1.6183651               1.3285865           1.2277792e-05           1.8010147e-14   search-76/
               2.2791423               1.5874099               1.3531443           1.0207227e-05           2.3544854e-14   search-77/
               2.3567586               1.5625132               1.3813876           1.2289024e-05           1.8741628e-14   search-78/
               2.4344535                1.550489                1.407011           1.7221093e-05           8.0256021e-15   search-79/
