                     %Re                     obs                       s                guesserr                   error     directory
                   300.1               1.4804632                       0                       0           8.5504627e-16  ./initial-2/
                     300               1.4805651                       0                       0           1.3744314e-15  ./initial-1/
                   299.9               1.4806671                       0                       0           3.7779302e-16  ./initial-0/
               274.25394               1.5120915             0.088422647           1.4153258e-05           2.4073405e-15   search-0/
               262.13617               1.5320946              0.13101482           1.8319933e-05           4.5024327e-15   search-1/
               251.75699               1.5535087              0.16851365           1.6944413e-05           5.5569696e-15   search-2/
                241.6489               1.5802007              0.20672726           1.6585181e-05           6.8318825e-15   search-3/
               233.28152               1.6093292               0.2408591           1.6820235e-05           1.7058055e-14   search-4/
               225.53787               1.6463853              0.27681306           1.9787798e-05           5.6789186e-14   search-5/
                219.8371               1.6859331              0.30959405           1.7243517e-05           1.0535998e-14   search-6/
               215.43306               1.7337303              0.34505813           1.5371812e-05           4.4216788e-15   search-7/
               212.86169               1.7847582               0.3805731           1.2718366e-05           3.0582161e-16   search-8/
               212.13063               1.8142103              0.40061427           1.4084674e-05           5.6098741e-14   search-9/
               212.12525               1.8888164              0.45100455            1.176691e-05           2.6135508e-16   search-10/
               213.53134               1.9466062              0.49031725           1.6737954e-05           1.3254304e-15   search-11/
               215.78907               2.0022113              0.52862048           1.6715672e-05           5.9259335e-14   search-12/
               218.92302               2.0600083              0.56903125           1.4601444e-05           1.7085018e-14   search-13/
               222.82908               2.1188128              0.61082854           1.3729178e-05           3.1125514e-15   search-14/
               227.41094               2.1778875              0.65355183           1.2669792e-05           6.0288795e-15   search-15/
               232.58852               2.2367398               0.6968867            1.136489e-05           6.8450032e-15   search-16/
                   238.3               2.2950394              0.74062423           1.0073737e-05           3.2415024e-15   search-17/
                245.5692               2.3619786              0.79191988           1.1821432e-05           1.7860937e-15   search-18/
               253.45456               2.4276194               0.8434608           1.1784292e-05           4.4708174e-15   search-19/
               261.92269               2.4917414              0.89515656           1.0917699e-05           1.0967925e-15   search-20/
               272.18909               2.5622633              0.95380704           1.2221121e-05           2.9712767e-15   search-21/
               283.15606               2.6302667               1.0125098           1.2195443e-05           5.1657609e-15   search-22/
               294.81476               2.6954236               1.0712209           1.1701601e-05           2.1760256e-15   search-23/
               307.16367               2.7573693               1.1299143            1.106595e-05           4.2118839e-15   search-24/
                320.2062               2.8156976                1.188584              1.0703e-05            3.832684e-15   search-25/
               333.94721               2.8699668               1.2472482           1.0447438e-05           2.6599261e-15   search-26/
               348.38787               2.9197293               1.3059568           1.0134057e-05           7.9390415e-15   search-27/
               365.61519               2.9702694                1.372761            1.219287e-05           3.0184761e-15   search-28/
               383.68916               3.0141963               1.4399168           1.2379182e-05           5.1107314e-15   search-29/
                402.5211                 3.05163               1.5075904           1.1257063e-05           5.4005469e-15   search-30/
               424.85043                3.087362               1.5858364           1.2037091e-05           7.7647568e-15   search-31/
               447.77533               3.1169715               1.6648263           1.0949514e-05           7.4797045e-15   search-32/
               474.14397               3.1451565               1.7547597           1.2220939e-05           2.6375785e-14   search-33/
               500.79763               3.1695199               1.8451162           1.2536662e-05           1.3614715e-14   search-34/
               527.61259               3.1911249               1.9356828           1.3005279e-05           9.5553036e-15   search-35/
               554.52703               3.2104424               2.0263414           1.3640269e-05           1.1913135e-14   search-36/
               581.51374               3.2277562                2.117054           1.4589162e-05           1.3086107e-14   search-37/
               608.55669               3.2435847               2.2078289           1.5016322e-05           3.4693528e-14   search-38/
               635.63736               3.2589753               2.2986944             1.42709e-05           6.8380629e-14   search-39/
               662.72879               3.2753862               2.3896768           1.3994208e-05           5.8012973e-14   search-40/
               689.79608               3.2941283               2.4807848            1.601904e-05             3.87881e-14   search-41/
               716.80181               3.3158982               2.5719969           1.7077664e-05           5.2379127e-14   search-42/
               743.71502               3.3407401               2.6632632           1.5348988e-05           2.4298363e-14   search-43/
               770.51962               3.3682319               2.7545209           1.2251078e-05           2.5228316e-14   search-44/
               799.77023               3.4005726               2.8544398           1.0913289e-05           1.3757848e-14   search-45/
               828.94204               3.4341961               2.9542958           8.6289942e-06            1.037186e-14   search-46/
               858.09537               3.4679794               3.0541165            6.487388e-06           9.6859918e-15   search-47/
                887.2929               3.5008047                3.153935           4.7793441e-06           4.6505847e-15   search-48/
               916.58853               3.5315869               3.2537758           3.6660279e-06           4.1249762e-15   search-49/
