direction,continuation_step,Re,period,norm,shear,power,raw_state_path,x0_state_path
natural,1,341.93093240759373,19.803494555202423,0.3341539710443823,2.2093688511551406,2.2093688511551406,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_3_7/clean_po_pipeline_j2_target341_short/restartable_po_branch/states/raw_natural_contstep0001_Re341.93093241_T19.80349456.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_3_7/clean_po_pipeline_j2_target341_short/restartable_po_branch/states/x0_natural_contstep0001_Re341.93093241_T19.80349456.asc
natural,2,341.95179647605977,19.803879587104586,0.3341573323609514,2.2094233366309024,2.2094233366309024,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_3_7/clean_po_pipeline_j2_target341_short/restartable_po_branch/states/raw_natural_contstep0002_Re341.95179648_T19.80387959.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_3_7/clean_po_pipeline_j2_target341_short/restartable_po_branch/states/x0_natural_contstep0002_Re341.95179648_T19.80387959.asc
natural,3,341.971224590774,19.80424978357011,0.3341604214319735,2.209473106728138,2.209473106728138,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_3_7/clean_po_pipeline_j2_target341_short/restartable_po_branch/states/raw_natural_contstep0003_Re341.97122459_T19.80424978.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_3_7/clean_po_pipeline_j2_target341_short/restartable_po_branch/states/x0_natural_contstep0003_Re341.97122459_T19.80424978.asc
natural,4,341.9496480560368,19.803838615993758,0.3341569910525502,2.2094178836035927,2.2094178836035927,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_3_7/clean_po_pipeline_j2_target341_short/restartable_po_branch/states/raw_natural_contstep0004_Re341.94964806_T19.80383862.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_3_7/clean_po_pipeline_j2_target341_short/restartable_po_branch/states/x0_natural_contstep0004_Re341.94964806_T19.80383862.asc
natural,5,342.0166443940633,19.80511533592274,0.33416767361199695,2.2095879858106997,2.2095879858106997,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_3_7/clean_po_pipeline_j2_target341_short/restartable_po_branch/states/raw_natural_contstep0005_Re342.01664439_T19.80511534.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_3_7/clean_po_pipeline_j2_target341_short/restartable_po_branch/states/x0_natural_contstep0005_Re342.01664439_T19.80511534.asc
natural,6,342.1154849292418,19.806998956055217,0.3341835914588089,2.209830511065696,2.209830511065696,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_3_7/clean_po_pipeline_j2_target341_short/restartable_po_branch/states/raw_natural_contstep0006_Re342.11548493_T19.80699896.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_3_7/clean_po_pipeline_j2_target341_short/restartable_po_branch/states/x0_natural_contstep0006_Re342.11548493_T19.80699896.asc
natural,7,342.2613056066709,19.809778009374458,0.3342073475448769,2.210173536723201,2.210173536723201,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_3_7/clean_po_pipeline_j2_target341_short/restartable_po_branch/states/raw_natural_contstep0007_Re342.26130561_T19.80977801.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_3_7/clean_po_pipeline_j2_target341_short/restartable_po_branch/states/x0_natural_contstep0007_Re342.26130561_T19.80977801.asc
natural,8,342.4764366753968,19.813878195275414,0.3342428368209599,2.210655375346791,2.210655375346791,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_3_7/clean_po_pipeline_j2_target341_short/restartable_po_branch/states/raw_natural_contstep0008_Re342.47643668_T19.81387820.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_3_7/clean_po_pipeline_j2_target341_short/restartable_po_branch/states/x0_natural_contstep0008_Re342.47643668_T19.81387820.asc
natural,9,342.78864563962406,19.81982914419416,0.33429499798552,2.211318438796078,2.211318438796078,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_3_7/clean_po_pipeline_j2_target341_short/restartable_po_branch/states/raw_natural_contstep0009_Re342.78864564_T19.81982914.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_3_7/clean_po_pipeline_j2_target341_short/restartable_po_branch/states/x0_natural_contstep0009_Re342.78864564_T19.81982914.asc
natural,10,343.24173889988293,19.828466523173066,0.3343716146977751,2.212229027202443,2.212229027202443,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_3_7/clean_po_pipeline_j2_target341_short/restartable_po_branch/states/raw_natural_contstep0010_Re343.24173890_T19.82846652.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_3_7/clean_po_pipeline_j2_target341_short/restartable_po_branch/states/x0_natural_contstep0010_Re343.24173890_T19.82846652.asc
