Lx,Lz,id,min_Re
5.0,2.3333333333333335,2,235.95491595164845
5.0,2.6666666666666665,2,188.93511109089474
5.0,3.0,2,162.3580462702876
5.0,3.3333333333333335,2,147.28061332495378
5.0,3.6666666666666665,2,140.15964980396103
5.0,4.0,2,140.59685481764285
5.0,4.333333333333333,2,150.81080677043093
5.0,4.666666666666667,2,170.05215742456667
5.0,5.0,2,191.8255721933494
5.0,5.333333333333333,2,222.59999146426804
5.0,5.666666666666667,2,252.453637083845
5.0,6.0,2,268.2816539499495
5.0,6.333333333333333,2,278.8563912145655
5.0,6.666666666666667,2,287.2444880997378
5.0,7.0,2,294.6280654742525
5.416666666666667,2.3333333333333335,2,243.30584011595477
5.416666666666667,2.6666666666666665,2,192.20649985825756
5.416666666666667,3.0,2,162.43449729921335
5.416666666666667,3.3333333333333335,2,144.3659795406344
5.416666666666667,3.6666666666666665,2,133.72537709311746
5.416666666666667,4.0,2,128.69992524532157
5.416666666666667,4.333333333333333,2,129.13940439394176
5.416666666666667,4.666666666666667,2,136.36523224984273
5.416666666666667,5.0,2,150.9026108925978
5.416666666666667,5.333333333333333,2,168.24133404979042
5.416666666666667,5.666666666666667,2,186.93819067087804
5.416666666666667,6.0,2,215.55154507989766
5.416666666666667,6.333333333333333,2,246.8697508667589
5.416666666666667,6.666666666666667,2,263.6307307442277
5.416666666666667,7.0,2,275.43549044981586
5.416666666666667,7.333333333333333,2,285.1486555791221
5.416666666666667,7.666666666666667,2,293.82363221058614
5.833333333333333,2.3333333333333335,2,252.01190982287642
5.833333333333333,2.6666666666666665,2,197.05115847658266
5.833333333333333,3.0,2,164.5191389720387
5.833333333333333,3.3333333333333335,2,144.1989821047703
5.833333333333333,3.6666666666666665,2,131.3904268314433
5.833333333333333,4.0,2,123.75187832184787
5.833333333333333,4.333333333333333,2,120.2457683602823
5.833333333333333,4.666666666666667,2,120.80231820994959
5.833333333333333,5.0,2,126.24660398236561
5.833333333333333,5.333333333333333,2,137.47084506042683
