                     %Re                     obs                       s                guesserr                   error     directory
                   300.1               1.6378954                       0                       0           4.6822424e-16  ./initial-2/
                     300               1.6379575                       0                       0            5.897621e-14  ./initial-1/
                   299.9               1.6380198                       0                       0           1.3501606e-15  ./initial-0/
               273.17328               1.6606145             0.090486204           1.4110099e-05           8.2941703e-15   search-0/
               259.86323               1.6759432              0.13582928           1.7957334e-05           2.0683379e-14   search-1/
               246.64199               1.6930812              0.18112508           1.8621158e-05           2.0255228e-14   search-2/
               233.49565               1.7111072              0.22630702             1.77191e-05           1.7101506e-14   search-3/
               222.26381               1.7265693              0.26491823           1.7011633e-05           4.8462926e-15   search-4/
               211.03441               1.7415557              0.30345152           1.9427948e-05           8.1418976e-15   search-5/
               201.62838               1.7535155              0.33564394           1.7531279e-05           1.0090616e-14   search-6/
               192.20005               1.7649389              0.36783625           1.9736343e-05            6.228645e-15   search-7/
               184.34756                1.774187              0.39461324           1.7662449e-05           1.0560916e-14   search-8/
               177.37181               1.7825067              0.41841405             1.63393e-05           1.2800241e-14   search-9/
               170.39978               1.7914679              0.44228942           1.9096442e-05           2.0215312e-14   search-10/
               164.75354               1.7999246              0.46180554           1.8163992e-05           1.6355518e-14   search-11/
               159.98246               1.8088552               0.4786178           1.7198948e-05           4.2671777e-14   search-12/
               155.92926               1.8190494              0.49349303           1.6871387e-05           3.0111812e-14   search-13/
               152.59394               1.8312847              0.50688716           1.7110562e-05            5.734866e-14   search-14/
               149.99484               1.8469236              0.51977976           1.7205406e-05           1.7633496e-16   search-15/
               148.21286               1.8707571              0.53549625           1.6571542e-05           1.4183186e-14   search-16/
               148.02765               1.8772661              0.53951774            2.141234e-06           9.0199082e-15   search-19/
                147.9783               1.8951801              0.55045578            4.512535e-06           4.9245234e-16   search-20/
               148.59344                1.916773              0.56379711           1.1543424e-05           8.5634119e-16   search-21/
               149.95077               1.9416121              0.57962232           1.9779094e-05           5.6812888e-16   search-22/
               151.68496               1.9647823              0.59490369           1.6886011e-05           6.2573702e-14   search-23/
               153.83525               1.9885331              0.61107876           1.3043067e-05              1.7571e-14   search-24/
               156.67479               2.0156151              0.63013028           1.2107169e-05           1.1038076e-14   search-25/
               160.25637               2.0457107              0.65204214           1.2322449e-05           2.8399346e-14   search-26/
               164.17572               2.0752782              0.67432522           1.0302912e-05           1.7742812e-14   search-27/
               169.30105               2.1102652              0.70167723           1.1269729e-05           3.3117001e-14   search-28/
               175.48315                2.148447              0.73279049            1.231645e-05            2.665962e-14   search-29/
               182.03987               2.1853755              0.76419068           1.1136861e-05           3.1322024e-14   search-30/
               189.97873               2.2264028              0.80062795           1.2004417e-05            1.212759e-14   search-31/
               198.27246                2.266021              0.83736116           1.1039391e-05           1.6134268e-14   search-32/
               208.00176               2.3093924              0.87922886           1.2246149e-05           2.1851421e-14   search-33/
               218.02539               2.3515416              0.92140164           1.1863063e-05           1.5335126e-14   search-34/
               228.27328               2.3927308              0.96381905           1.1805796e-05           1.8842314e-14   search-35/
               238.68775               2.4331179               1.0063995           1.3177487e-05           5.4585197e-14   search-36/
               249.22968               2.4726814               1.0490401           1.8351268e-05           1.4173001e-16   search-37/
               257.27075               2.5018027               1.0812042           1.9834637e-05           2.7444623e-16   search-38/
               263.49717               2.5234186               1.1057992           1.9538545e-05           5.0209384e-14   search-39/
               268.67968               2.5405182               1.1259837           1.7850711e-05           2.5548856e-14   search-40/
                273.9277               2.5568272               1.1461122           1.7865217e-05           7.1725875e-14   search-41/
               279.25545               2.5723531               1.1662427           1.4297799e-05           6.8332723e-14   search-42/
               284.66245               2.5872275               1.1864245           1.1794973e-05           3.2781462e-14   search-43/
               290.13519               2.6016085               1.2066698           1.3333402e-05           2.8444805e-14   search-44/
               295.65673               2.6156275               1.2269677           1.2428556e-05           1.2046387e-14   search-45/
               301.90024               2.6310671               1.2498146           1.2298193e-05           3.2066586e-14   search-46/
               308.17402               2.6462823               1.2726974           1.0184884e-05           1.4732461e-14   search-47/
               315.79897               2.6645225               1.3004464           1.1289849e-05           2.0507925e-14   search-48/
               324.41166               2.6849558               1.3317486           1.2300159e-05            1.923555e-14   search-49/
