                     %Lz                     obs                       s                guesserr                   error     directory
               3.1324257               1.8155939                       0                       0           5.6864782e-16  ./initial-2/
               3.1374257               1.8271399                       0                       0           5.4537291e-15  ./initial-1/
               3.1424257               1.8402257                       0                       0           9.0782574e-16  ./initial-0/
               3.1586034               1.9052622             0.043303329           1.2088339e-05           3.7591716e-15   search-0/
                 3.16094               1.9224558             0.052742853           1.5473379e-05           6.9828559e-15   search-1/
               3.1622574               1.9351731             0.059715739           1.0386755e-05            6.021035e-15   search-2/
               3.1614728               2.0943085              0.14681142           1.1754475e-05           5.7417526e-16   search-3/
               3.1588011               2.1523164              0.17857076           7.0398606e-06           1.5562275e-15   search-5/
               3.1579339               2.1836949              0.19574657           2.1955577e-06           1.1869692e-15   search-8/
               3.1578138               2.1921739              0.20038729           2.4413518e-07           4.0629428e-16   search-12/
                3.157772               2.1968237              0.20293217           3.0684049e-08           8.7332227e-16   search-15/
               3.1577472                2.201777              0.20564316           1.0542948e-08           2.2028549e-15   search-17/
               3.1577587               2.2111049              0.21074834           4.0476085e-08            5.653134e-15   search-18/
                 3.15801               2.2289564               0.2205189           2.4984748e-07           2.6204957e-15   search-19/
               3.1594156               2.2627999              0.23904695           1.8399472e-06           1.4833077e-14   search-20/
               3.1636071               2.3096154              0.26470404           6.8228164e-06           2.1708173e-14   search-21/
               3.1704059               2.3564302              0.29041743           1.0412732e-05           1.4340553e-15   search-22/
               3.1798056                2.406523              0.31799659           1.2504023e-05           6.9181715e-14   search-23/
               3.1913866               2.4655049              0.35048798           1.5155481e-05           6.4469853e-16   search-24/
               3.2016571               2.5420758              0.39252316           1.7234048e-05           1.2305916e-15   search-25/
               3.2021588               2.5509453              0.39738007           1.2462378e-06           5.1983134e-16   search-29/
               3.2025186                 2.56298              0.40396771           3.7341866e-07           1.7649728e-14   search-31/
               3.2021307               2.5835048               0.4152017           1.2583499e-06           7.6042811e-16   search-32/
               3.1982657               2.6149379              0.43244915           5.6579626e-06           6.0319057e-16   search-33/
                 3.19004               2.6417921              0.44737861           9.5697887e-06           4.3807875e-16   search-34/
               3.1772858               2.6633655              0.45986603           1.1161689e-05           6.3502021e-14   search-35/
               3.1591808               2.6801531              0.47071581           1.1892202e-05           7.3447113e-16   search-36/
               3.1345451               2.6922113              0.48097301           1.2658486e-05           4.5190277e-16   search-37/
               3.1026012               2.6994788              0.49190394           1.2288069e-05            2.070769e-14   search-38/
               3.0647861               2.7024122              0.50406329           1.1753136e-05           1.3037772e-14   search-39/
