                     %Re                     obs                       s                guesserr                   error     directory
                   300.1                1.489749                       0                       0           3.0689373e-16  ./initial-2/
                     300                1.489825                       0                       0           7.4562097e-15  ./initial-1/
                   299.9               1.4899011                       0                       0           7.4330524e-16  ./initial-0/
               270.74407                 1.51862             0.099416972           1.4208862e-05           2.5152854e-14   search-0/
               257.01865               1.5381311              0.14700586           1.8351403e-05           2.8096307e-14   search-1/
                245.1713                1.559282              0.18897135           1.6818356e-05           6.2755913e-15   search-2/
               233.56407               1.5847042              0.23125791           1.5403088e-05           1.0870891e-14   search-3/
               222.28884               1.6143601              0.27378786           1.7957749e-05           6.6565043e-15   search-4/
               212.61701               1.6436129              0.31153593           1.6335279e-05           3.0797451e-15   search-5/
               203.26086                1.674622              0.34903072           1.5767753e-05           6.8185714e-15   search-6/
               194.15464               1.7063304              0.38610291           1.6384511e-05           1.2768698e-14   search-7/
               185.19208               1.7378877              0.42272532           1.8979844e-05           4.7484039e-15   search-8/
               177.63686               1.7641127              0.45345144           1.7310677e-05           7.8214175e-15   search-9/
               170.04909               1.7898705              0.48408849           1.9075143e-05           1.2877181e-14   search-10/
               163.57997                 1.81153              0.51009532           1.7269005e-05           3.5886543e-15   search-11/
               157.08505               1.8335533              0.53631045           1.9630834e-05           3.9730216e-15   search-12/
               151.72765               1.8528124              0.55835627           1.7754881e-05           2.9953853e-14   search-13/
               147.08382               1.8716256              0.57833307           1.6472236e-05           7.6694317e-15   search-14/
                142.6404                1.894116              0.59948176           1.9170906e-05           1.4695876e-16   search-15/
               139.35075               1.9184909              0.61917749           1.7841115e-05           2.6376112e-16   search-16/
               136.87941               1.9601194              0.64830844           1.9937677e-05            4.166121e-16   search-17/
               136.73168               1.9783098              0.66052807           1.8770418e-05           7.7896918e-14   search-18/
               137.10931                2.000543              0.67550448           1.0455755e-05           7.3977169e-16   search-19/
               138.10229               2.0252928              0.69244352           1.0761277e-05           1.9754729e-16   search-20/
               139.69591               2.0517791               0.7109983           1.2102413e-05           6.4232394e-14   search-21/
               141.81849                2.079213                0.730725           1.1354225e-05           3.1769808e-14   search-22/
               144.76912               2.1108627              0.75413523           1.2119063e-05           2.3693279e-14   search-23/
               148.18831               2.1425023              0.77823738           1.0707483e-05           1.9355894e-14   search-24/
               152.69344               2.1792677              0.80712509           1.1708001e-05           8.2783736e-15   search-25/
               157.64237               2.2154185               0.8364667           1.0304696e-05           1.1148107e-14   search-26/
               163.98571               2.2573056              0.87164576           1.1614522e-05           5.3242827e-15   search-27/
               170.77597               2.2981863              0.90721619           1.0475811e-05           9.2909287e-15   search-28/
               179.15524               2.3445899              0.94905247           1.1854162e-05           1.7913792e-14   search-29/
               187.95919               2.3898636              0.99129799           1.1293721e-05           1.3012366e-14   search-30/
               197.10753               2.4341544               1.0338858           1.0851446e-05           5.8757557e-15   search-31/
               206.53003               2.4775648               1.0767285            1.080153e-05           7.4427678e-15   search-32/
               216.17258               2.5201729                1.119752           1.1191788e-05           1.9108957e-15   search-33/
               225.99579               2.5620648               1.1629126           1.1448428e-05           5.0558812e-15   search-34/
                235.9692               2.6033727               1.2062021           1.1234898e-05           6.9565536e-15   search-35/
               246.06364               2.6442779               1.2496307           1.0807297e-05           1.0030033e-14   search-36/
               256.24719               2.6849732               1.2932015           1.0664456e-05           6.6304371e-15   search-37/
               266.48691               2.7256198               1.3368978           1.0627173e-05           6.4275896e-15   search-38/
               276.75349               2.7663245               1.3806885           1.0216636e-05           5.2695447e-15   search-39/
               288.51904               2.8130881               1.4309213           1.2034486e-05           6.1120704e-15   search-40/
               300.27242               2.8600015               1.4811854           1.1824226e-05           6.9940168e-15   search-41/
               312.00631                2.907006               1.5314373             1.06228e-05           3.6175575e-15   search-42/
               325.56864               2.9613978               1.5895461           1.1889304e-05           4.4299036e-15   search-43/
               339.12434               3.0155856               1.6475518           1.1469589e-05           6.1003821e-15   search-44/
               352.69747               3.0693715               1.7054342           1.0481022e-05           7.0599712e-15   search-45/
               368.28266               3.1301614               1.7714931           1.2070334e-05           8.7226031e-15   search-46/
               383.96879               3.1898746               1.8373748           1.2429906e-05           5.2994964e-15   search-47/
               399.79748               3.2482205               1.9030833           1.2167886e-05           7.0598323e-15   search-48/
               415.80975               3.3049677               1.9686549           1.1363019e-05           1.1073635e-14   search-49/
