                     %Re                     obs                       s                guesserr                   error     directory
                  300.02               1.2110799                       0                       0           4.9668883e-14  ./initial-2/
                     300               1.2111018                       0                       0           1.0126126e-15  ./initial-1/
                  299.98               1.2111236                       0                       0            6.130856e-14  ./initial-0/
                277.6054               1.2421602             0.078931003           1.4008857e-05           5.9869658e-14   search-0/
               267.44296                1.263332              0.11705058           1.8603135e-05            7.150723e-14   search-1/
                259.2613               1.2869686               0.1505867           1.7820281e-05           5.4717306e-14   search-2/
               251.78997               1.3190179              0.18692565           1.9751924e-05           8.2605079e-14   search-3/
               246.92165               1.3524007              0.21891174           1.8827173e-05           6.5187636e-14   search-4/
               243.65259               1.3901081              0.25189837           1.9151688e-05           1.3762985e-14   search-5/
               242.16202               1.4188772              0.27616695           1.3310153e-05           1.8819245e-14   search-6/
               241.39087                1.441538              0.29505353           1.2288628e-05           4.4353895e-15   search-7/
               240.89463               1.4630427              0.31288676           1.1564267e-05           2.2024885e-14   search-8/
               240.62715                1.480018               0.3269315           1.1548328e-05           2.7655742e-15   search-9/
               240.50376               1.4907997               0.3358434           1.1196494e-05           2.5221707e-16   search-10/
               240.46881               1.5850691              0.41368122           1.0977672e-05            3.849409e-16   search-11/
               240.92406               1.6315622              0.45210022           1.7045751e-05           3.8087277e-15   search-12/
               241.69161               1.6834238               0.4949985           1.9893564e-05           5.0575585e-16   search-13/
               242.73264                1.737353              0.53966248           1.7306276e-05           5.9022535e-14   search-14/
               244.02046               1.7924999              0.58539889           1.7860479e-05           1.5829476e-14   search-15/
               245.53269                1.848282              0.63173291           1.7386045e-05           7.1042074e-15   search-16/
               247.25386               1.9043847              0.67841049           1.6498217e-05           9.6834185e-15   search-17/
               249.17347               1.9607504              0.72538919           1.5422927e-05           6.2310624e-15   search-18/
               251.28104               2.0175052              0.77277496           1.4294206e-05           1.6933437e-14   search-19/
               253.56066               2.0747654               0.8206611           1.3188861e-05           1.6672957e-14   search-20/
               255.99087               2.1322731              0.86883092           1.2352759e-05           9.7599306e-14   search-21/
               258.55857               2.1892898              0.91668101            1.258621e-05           2.6040133e-16   search-22/
               261.27938               2.2460126              0.96438672            1.482527e-05           2.5563754e-14   search-23/
                264.1608               2.3047982               1.0138668           1.7856062e-05           6.5958507e-14   search-24/
               267.10271               2.3678064               1.0668084           1.7874409e-05           2.0118366e-16   search-25/
               269.89878               2.4343646                 1.12255           1.7340321e-05           9.5481069e-14   search-26/
               272.38564               2.5014829               1.1785857           1.9333211e-05           6.6087849e-14   search-27/
               274.31961               2.5595098               1.2269299           1.6356071e-05           4.1894144e-14   search-28/
                276.0576               2.6159362               1.2738797           1.4727671e-05           1.8613239e-14   search-29/
               277.65747               2.6715026               1.3200695           1.5266649e-05           1.6000485e-14   search-30/
               278.99132               2.7210124               1.3611905           1.6223374e-05           4.8326538e-14   search-31/
               280.02624               2.7616759               1.3949429           1.7899369e-05           3.2097377e-16   search-32/
                280.7738               2.7901184               1.4185595           1.9974536e-05           2.5474285e-16   search-33/
               281.27215               2.8048132               1.4308061           1.6769177e-05           1.6473433e-16   search-34/
                281.8461               2.8148777               1.4393337           1.9038119e-05           4.5564798e-16   search-35/
               282.49164                2.820211                1.444235           1.6899886e-05           4.8749899e-16   search-36/
               283.36761               2.8230058               1.4479567           1.6739391e-05           3.4140486e-16   search-37/
               284.57659               2.8237243               1.4520301           1.3857689e-05           3.3309471e-16   search-38/
               287.07909               2.8215617               1.4605607           1.2350191e-05           2.7357775e-14   search-39/
               288.35835               2.8196595               1.4651049           1.9055445e-05           2.4737061e-16   search-40/
               289.95241               2.8168207               1.4709125           1.0235413e-05           3.0470518e-14   search-41/
               292.52713               2.8112788               1.4806386            1.225218e-05           6.7825161e-14   search-42/
               294.98305               2.8049143               1.4903666           1.1151198e-05           2.4460802e-14   search-43/
                297.8043               2.7962644               1.5021754           1.1221878e-05            1.813083e-14   search-44/
               300.92483               2.7850046               1.5161266           1.1572635e-05           2.5227024e-14   search-45/
               304.17797               2.7714431               1.5317142           1.2224837e-05           2.4548391e-14   search-46/
               307.18475               2.7574102               1.5470344           1.0109528e-05           9.7520879e-15   search-47/
               310.59166               2.7400029               1.5653526           1.1228156e-05           7.9987241e-15   search-48/
               313.79354               2.7223888               1.5833924           1.0287429e-05           8.2564133e-15   search-49/
