      #(Re)            L2            u2            v2            w2           e3d           ecf         ubulk         wbulk     wallshear   wallshear_a   wallshear_b   dissipation
  400.02      0.237848      0.329154      0.034284     0.0602123      0.101243    0.00480091  -3.18571e-15             0       1.00965      0.504823     -0.504823       1.00965
     400      0.237853       0.32916     0.0342867     0.0602176      0.101245    0.00480174             0             0       1.00971      0.504856     -0.504856       1.00971
  399.98      0.237857      0.329165     0.0342895     0.0602229      0.101248    0.00480257  -2.96568e-15             0       1.00978       0.50489      -0.50489       1.00978
 393.178      0.239965      0.331721     0.0354142     0.0622367      0.102277    0.00512757  -3.17805e-15             0       1.03717      0.518586     -0.518586       1.03717
 389.929      0.241434      0.333554     0.0361276     0.0633833      0.102888    0.00532264  -3.25377e-15             0       1.05437      0.527184     -0.527184       1.05437
 386.984      0.243132      0.335698     0.0369146     0.0645764      0.103575     0.0055328   -3.3753e-15             0       1.07335      0.536677     -0.536677       1.07335
 384.395      0.245027      0.338113     0.0377634     0.0658041      0.104343    0.00575626  -3.17068e-15             0       1.09401      0.547006     -0.547006       1.09401
 381.831      0.247557      0.341361     0.0388575     0.0673186      0.105369    0.00604169    -2.819e-15             0        1.1212      0.560602     -0.560602        1.1212
 379.959      0.250614      0.345321     0.0401208     0.0689826      0.106573    0.00636827   -2.7492e-15             0       1.15401      0.577005     -0.577005       1.15401
 379.663      0.251552      0.346545     0.0404935     0.0694548      0.106922    0.00646369   -2.5831e-15             0       1.16413      0.582067     -0.582067       1.16413
 379.561      0.252066      0.347217     0.0406941     0.0697049      0.107107    0.00651478  -3.09548e-15             0        1.1697      0.584849     -0.584849        1.1697
 379.542      0.252197      0.347389     0.0407448     0.0697676      0.107154    0.00652766  -3.23219e-15             0       1.17112       0.58556      -0.58556       1.17112
  379.54      0.252213       0.34741     0.0407511     0.0697755      0.107159    0.00652927  -2.98797e-15             0        1.1713      0.585649     -0.585649        1.1713
 379.536      0.252246      0.347453     0.0407638     0.0697911      0.107171    0.00653249  -3.10534e-15             0       1.17165      0.585827     -0.585827       1.17165
 379.528      0.252312      0.347539     0.0407891     0.0698223      0.107194     0.0065389  -3.17049e-15             0       1.17237      0.586183     -0.586183       1.17237
 379.525      0.252345      0.347582     0.0408018     0.0698379      0.107206    0.00654211  -3.13201e-15             0       1.17272      0.586361     -0.586361       1.17272
 379.518       0.25241      0.347668      0.040827     0.0698689      0.107229    0.00654851  -3.05957e-15             0       1.17344      0.586718     -0.586718       1.17344
 379.515      0.252443      0.347711     0.0408396     0.0698844       0.10724     0.0065517  -3.06334e-15             0       1.17379      0.586896     -0.586896       1.17379
 379.512      0.252476      0.347754     0.0408522     0.0698999      0.107251     0.0065549  -2.91745e-15             0       1.17415      0.587075     -0.587075       1.17415
 379.507      0.252541      0.347841     0.0408774     0.0699307      0.107274    0.00656127  -3.09803e-15             0       1.17486      0.587432     -0.587432       1.17486
 379.505      0.252558      0.347862     0.0408837     0.0699384       0.10728    0.00656286  -2.40764e-15             0       1.17504      0.587521     -0.587521       1.17504
 379.505      0.252562      0.347868     0.0408853     0.0699403      0.107281    0.00656326  -3.31132e-15             0       1.17509      0.587544     -0.587544       1.17509
