physical_id,case,group,direction,step,Re,input
re300_lx10_lz6_004,re300_lx10_lz6,G,plus,14,428.73052,1.2757495
re300_lx10_lz6_004,re300_lx10_lz6,G,plus,15,445.74727,1.2737798
re300_lx10_lz6_004,re300_lx10_lz6,G,plus,16,467.4314,1.2739831
re300_lx10_lz6_004,re300_lx10_lz6,G,plus,17,489.12468,1.2810881
re300_lx10_lz6_004,re300_lx10_lz6,G,plus,18,496.10956,1.2884506
re300_lx10_lz6_004,re300_lx10_lz6,G,plus,19,497.84065,1.2924477
re300_lx10_lz6_004,re300_lx10_lz6,G,plus,20,498.45042,1.2950987
re300_lx10_lz6_004,re300_lx10_lz6,G,plus,21,498.5863,1.2961377
re300_lx10_lz6_004,re300_lx10_lz6,G,plus,22,498.64325,1.2967907
re300_lx10_lz6_004,re300_lx10_lz6,G,plus,23,498.68337,1.2975853
re300_lx10_lz6_004,re300_lx10_lz6,G,plus,24,498.67826,1.2989454
re300_lx10_lz6_004,re300_lx10_lz6,G,plus,25,498.39649,1.3016093
re300_lx10_lz6_004,re300_lx10_lz6,G,plus,26,496.72496,1.3068127
re300_lx10_lz6_004,re300_lx10_lz6,G,plus,27,493.81346,1.3113139
re300_lx10_lz6_004,re300_lx10_lz6,G,plus,28,490.40045,1.3146336
re300_lx10_lz6_004,re300_lx10_lz6,G,plus,29,485.88297,1.3171648
re300_lx10_lz6_004,re300_lx10_lz6,G,plus,30,485.59772,1.3170613
