                     %Re                     obs                       s                guesserr                   error     directory
                   300.1               1.5472191                       0                       0           4.1904503e-16  ./initial-2/
                     300               1.5473336                       0                       0            3.665947e-16  ./initial-1/
                   299.9               1.5474484                       0                       0           6.1741175e-16  ./initial-0/
               273.97688               1.5859954             0.090271237           1.4130541e-05           7.0251977e-15   search-0/
               261.91866               1.6122548              0.13390114           1.8403531e-05           3.1578576e-14   search-1/
               251.68897                1.640763              0.17265921           1.6894593e-05           1.7168265e-14   search-2/
               241.91284                1.674912              0.21201635           1.5170403e-05           3.1096292e-15   search-3/
               232.75309               1.7140377              0.25165987           1.6514971e-05           4.7113012e-15   search-4/
               224.28334               1.7559643              0.29079129           1.6384533e-05           5.8772271e-15   search-5/
               216.38155               1.7976702              0.32847745           1.4882158e-05           3.9668497e-14   search-6/
               208.73011               1.8367011              0.36434907            1.487787e-05           1.2763134e-14   search-7/
               200.95176               1.8717957              0.39879711           1.7303621e-05           3.8233897e-14   search-8/
               193.77004               1.8991614              0.42856058           1.6516769e-05           5.1116501e-15   search-9/
               186.16082                1.923528              0.45841552           1.7576027e-05            4.898347e-15   search-10/
               179.03296               1.9432392              0.48537463           1.6195643e-05           5.4318075e-15   search-11/
               171.66147               1.9619267               0.5127539           1.8150742e-05           1.7082268e-14   search-12/
               165.32667               1.9780364              0.53629705           1.7292505e-05           2.7602144e-14   search-13/
               159.83785               1.9936613              0.55719478           1.6809426e-05           3.4415224e-14   search-14/
               155.17844               2.0104644                0.576146            1.677876e-05           5.0531541e-14   search-15/
               151.43681               2.0305412              0.59414342           1.7071455e-05           2.5405778e-16   search-16/
               148.77381               2.0608634              0.61565656            1.708274e-05           5.9327393e-14   search-17/
               148.47333                2.070676              0.62207682            2.332574e-06           3.2448788e-16   search-20/
               148.46239               2.0900125              0.63457348           5.5145007e-06           4.2091709e-15   search-21/
               149.24652               2.1133172              0.64985982           9.6283847e-06           6.6499657e-16   search-22/
               150.90827               2.1395248              0.66767983           1.4959232e-05           2.8442257e-16   search-23/
               153.37487               2.1674419              0.68750703           1.5941613e-05           4.6854931e-16   search-24/
               156.49209               2.1959874              0.70868022           1.3722435e-05           5.1437748e-14   search-25/
               160.10833               2.2244892              0.73069377           1.0552819e-05           8.4526461e-14   search-26/
                165.0154               2.2586467              0.75816842           1.1252456e-05           1.3303245e-14   search-27/
               171.08703               2.2964655              0.78990143           1.2265382e-05           2.5838065e-14   search-28/
               177.59173               2.3334477              0.82217154           1.0776306e-05           1.0111627e-14   search-29/
                 185.688                2.376089              0.86074315           1.1681097e-05           2.4662249e-14   search-30/
               194.13425               2.4178711              0.89975341           1.0659882e-05           3.6039246e-14   search-31/
               204.03744               2.4645233              0.94446055           1.2181677e-05           2.2896926e-14   search-32/
               214.17934               2.5105202               0.9894776            1.277772e-05            1.499298e-14   search-33/
               224.49188               2.5558842               1.0346569            1.458945e-05           1.1638311e-14   search-34/
               234.93875               2.6004251                1.079837           1.8119155e-05           1.3265979e-14   search-35/
               244.12065               2.6382548               1.1190093           1.6711321e-05           1.3467914e-14   search-36/
               253.41792               2.6752842               1.1581646           1.4695743e-05           3.1983582e-14   search-37/
               262.83451               2.7116966               1.1973949           1.2554235e-05           4.7516966e-14   search-38/
               272.35271               2.7477359               1.2367535           1.2569009e-05           2.1567439e-14   search-39/
               281.94182                2.783603               1.2762375           1.2728044e-05           7.6757561e-15   search-40/
               291.57159               2.8194229               1.3158135           1.1727121e-05           7.0365075e-15   search-41/
                301.2197               2.8552507               1.3554421           1.0021028e-05           7.2883656e-15   search-42/
               312.74935               2.8980482               1.4027923           1.1467076e-05           7.8612163e-15   search-43/
               324.28073               2.9407843               1.4501241           1.0655419e-05           7.9415241e-15   search-44/
               337.64251               2.9900315               1.5048663           1.1877671e-05           5.5338142e-15   search-45/
               351.03108               3.0387946               1.5595001           1.0799305e-05           5.3870819e-15   search-46/
               366.41905               3.0936915               1.6218677           1.2050464e-05           6.1857825e-15   search-47/
               381.91807               3.1472836               1.6840666           1.1463704e-05           5.8903614e-15   search-48/
               397.56954               3.1992653               1.7461186           1.0534395e-05           6.5575642e-15   search-49/
