                     %Lz                     obs                       s                guesserr                   error     directory
               4.8347917               2.0652675                       0                       0           8.9528114e-14  ./initial-2/
               4.8397917               2.0563558                       0                       0            3.799422e-16  ./initial-1/
               4.8447917               2.0474942                       0                       0           3.5218059e-16  ./initial-0/
               4.9064079               1.9358459             0.060198425           1.1991119e-05            6.914357e-14   search-0/
               4.9418305               1.8530957              0.10109976            1.703217e-05           8.4039273e-15   search-1/
                4.953387               1.8043339               0.1249324           6.6978443e-06           9.5148083e-14   search-3/
               4.9553629               1.7784001              0.13755056           1.0861714e-06           3.7142041e-14   search-6/
               4.9511526               1.7389138              0.15677231           4.8232819e-06           1.6624179e-15   search-7/
               4.9308116               1.6906172              0.18063191           7.0129647e-06           2.3320734e-16   search-8/
               4.8896472               1.6435125              0.20506688           9.0572969e-06           2.9036603e-14   search-9/
               4.8254402               1.5991982              0.23037298           9.5987484e-06           8.0764704e-15   search-10/
               4.7392802                 1.55897              0.25682352           1.0679631e-05           2.1717406e-15   search-11/
               4.6336497               1.5230965              0.28476424           1.2260154e-05            5.302329e-15   search-12/
               4.5130024               1.4918022              0.31397062           1.2351699e-05           6.5682947e-15   search-13/
               4.3818965               1.4649562               0.3440415           1.0752368e-05           1.6385876e-14   search-14/
               4.2181341               1.4384569              0.38024901           1.1601829e-05           7.6801967e-15   search-15/
               4.0479237               1.4169707              0.41693727            1.014128e-05           6.7167199e-15   search-16/
                3.839491               1.3972691              0.46105659           1.1499802e-05           5.0320002e-15   search-17/
               3.6269667                1.383664              0.50546409           1.1051121e-05           8.4094423e-15   search-18/
               3.4117033               1.3763415              0.55008421           1.1848653e-05           2.1042313e-15   search-19/
               3.1947145               1.3762857              0.59491856           1.5950554e-05           9.7121972e-15   search-20/
               3.0187201               1.3831914              0.63143734           1.8061674e-05           6.4777976e-15   search-21/
               2.8782424               1.3951543              0.66104015            1.841039e-05           2.4265461e-14   search-22/
               2.7649331                1.411194              0.68571734           1.8011107e-05            1.954623e-14   search-23/
               2.6729369               1.4308459              0.70699281           1.7547595e-05           3.7553217e-15   search-24/
               2.5977206                1.454019               0.7261897           1.6853416e-05            1.059695e-14   search-25/
               2.5298961               1.4840409              0.74642671           1.8683474e-05           1.9472475e-14   search-26/
               2.4738412               1.5202633              0.76750819           1.8881388e-05           1.5414797e-15   search-27/
               2.4326846               1.5589616              0.78815918           1.5534073e-05           1.7067046e-14   search-28/
               2.4051397                1.595696              0.80690772           1.3504768e-05            5.187169e-14   search-29/
               2.3869408               1.6290724              0.82356846           1.0969715e-05           2.6996396e-16   search-30/
               2.3726308               1.6655435              0.84154904           1.1087188e-05           1.8101085e-16   search-31/
               2.3627324               1.7028018              0.85978271            1.140518e-05           4.1755292e-16   search-32/
               2.3569301               1.7380497              0.87696552           1.1150973e-05           7.1313476e-15   search-33/
               2.3545224               1.7642324              0.88970779           1.0061709e-05           3.4769025e-14   search-34/
               2.3550449               1.8391017              0.92611671           1.1606275e-05           3.5338445e-16   search-35/
               2.3628785               1.9045239              0.95797249           1.9371264e-05           4.9218712e-16   search-36/
               2.3748187               1.9638592              0.98693235           1.7580873e-05           1.6065273e-16   search-37/
               2.3913482               2.0254727               1.0170888           1.4484579e-05            1.594279e-14   search-38/
               2.4120566               2.0884701               1.0480216             1.31049e-05           6.1455562e-15   search-39/
