                     %Re                     obs                       s                guesserr                   error     directory
                   300.1               1.6690435                       0                       0           7.2757089e-16  ./initial-2/
                     300               1.6692247                       0                       0           7.0418849e-14  ./initial-1/
                   299.9               1.6694061                       0                       0           1.2560195e-15  ./initial-0/
               278.22691                1.716631             0.077936362           1.4007171e-05           9.0682796e-15   search-0/
                267.2331               1.7458235              0.11854161           1.7687015e-05           9.2307049e-15   search-1/
                256.4791               1.7759183              0.15866687              1.6241e-05           2.1285126e-14   search-2/
                245.8343               1.8050294               0.1982038           1.3274618e-05           3.4797277e-14   search-3/
               235.14137               1.8317282              0.23727119            1.512286e-05           3.3714992e-15   search-4/
               224.27495               1.8553277              0.27615401           1.7316699e-05           5.4490968e-15   search-5/
               213.18505               1.8757491              0.31509222           1.9774788e-05           3.3696764e-15   search-6/
               203.66284                 1.89074              0.34807896           1.7347045e-05           2.1938697e-14   search-7/
               194.02384                1.904087              0.38118895           1.9032018e-05           6.8380566e-15   search-8/
               185.89363               1.9144927              0.40899739           1.7512349e-05           7.4764931e-15   search-9/
               178.74523               1.9236386              0.43344723           1.6598626e-05            9.000582e-15   search-10/
               172.41286               1.9325234              0.45521587           1.6358038e-05           1.2666479e-14   search-11/
               166.92468                1.941876              0.47434859           1.6702935e-05           2.3650951e-14   search-12/
               162.30581               1.9524763              0.49100308           1.7150357e-05           3.7666546e-14   search-13/
                158.5686                1.965383              0.50566504           1.7617522e-05            8.195657e-14   search-14/
               155.74523               1.9827852              0.51970989           1.8053699e-05            2.878967e-16   search-15/
               154.80975               1.9939839               0.5271081           5.8710567e-06           2.1178724e-16   search-17/
                154.3644                2.004551              0.53361037           1.8489277e-06           2.4052786e-16   search-19/
               154.35844               2.0245303               0.5455796           6.2340796e-06           9.8075029e-15   search-20/
               155.40717               2.0492472              0.56079404           1.6714935e-05           1.0817848e-15   search-21/
               157.07522               2.0717737              0.57538978           1.9180454e-05           4.6284212e-16   search-22/
                159.3915               2.0955658              0.59160004           1.6644855e-05           1.2598581e-16   search-23/
               162.19579               2.1195523              0.60874266           1.2192463e-05           4.7435747e-14   search-24/
               165.93978               2.1472928              0.62952568           1.1705021e-05           3.3345059e-14   search-25/
               170.70843               2.1784323              0.65403443           1.1988553e-05           3.3444769e-14   search-26/
               176.53063               2.2124103              0.68215906           1.2299779e-05           4.2649251e-14   search-27/
               182.72688               2.2452718              0.71069253           1.0163656e-05           1.0795222e-14   search-28/
               190.60146               2.2836177              0.74557397           1.1358619e-05           1.3655773e-14   search-29/
               198.80585               2.3206785              0.78079979           1.0483334e-05           2.2266905e-14   search-30/
               208.54952               2.3619917              0.82163407             1.20176e-05           1.6788674e-14   search-31/
                218.5434               2.4022102              0.86274704           1.1585961e-05           1.6365839e-14   search-32/
                228.7216               2.4415994              0.90407376           1.0704467e-05           9.6187038e-15   search-33/
               240.45305               2.4857186              0.95127316           1.2150217e-05           1.4946614e-14   search-34/
               252.29848               2.5297135              0.99874641           1.2585943e-05           2.9877496e-14   search-35/
               264.18994               2.5749456               1.0467617           1.6053058e-05           6.5927697e-16   search-36/
               270.88835               2.6026059                1.074567           1.7626615e-05           1.3977859e-15   search-37/
               273.98746               2.6164368               1.0878098           1.9624399e-05           2.3789033e-15   search-38/
               275.54116               2.6230373               1.0943257           1.8986326e-05           2.2285858e-16   search-39/
               276.86807               2.6278658               1.0996107            1.746372e-05            9.602473e-14   search-40/
               278.43934               2.6325943               1.1055652           1.2307374e-05           2.1480454e-16   search-41/
               280.58669               2.6380893               1.1134438           1.0569349e-05           2.6048366e-16   search-42/
               282.53024               2.6426558               1.1204762           1.6715983e-05           2.6180292e-14   search-43/
               284.49908                2.647127               1.1275646           1.2738377e-05           4.5212174e-14   search-44/
                286.9167               2.6525323               1.1362496           1.1127434e-05           4.2399291e-14   search-45/
               289.81758               2.6589775               1.1466616           1.1433727e-05           4.7058433e-14   search-46/
               293.21453               2.6665207               1.1588532            1.173388e-05           5.0591676e-14   search-47/
               297.18962               2.6753718               1.1731251           1.1731152e-05           3.4214813e-14   search-48/
               301.83278               2.6857607               1.1898068           1.1753987e-05            4.694373e-14   search-49/
