                     %Re                     obs                       s                guesserr                   error     directory
                   300.1               2.0848131                       0                       0           1.2288936e-15  ./initial-2/
                     300               2.0840508                       0                       0           5.3748774e-15  ./initial-1/
                   299.9               2.0832881                       0                       0           1.8057784e-15  ./initial-0/
                286.8743               1.9793835             0.066608056           1.3935027e-05           1.8763669e-15   search-0/
                280.6805               1.9253268              0.09975999           1.8111237e-05           1.8663444e-14   search-1/
               275.45575               1.8755507              0.12931964           1.6825973e-05           3.0138234e-14   search-2/
               270.51183               1.8221847              0.15977111           1.6930762e-05            5.634125e-14   search-3/
               266.72955               1.7729094              0.18656645           1.7603798e-05           6.0899004e-14   search-4/
               263.99594               1.7250636              0.21126672           1.7776024e-05           2.7632833e-16   search-5/
               262.32122               1.6642341              0.24098385           1.8451871e-05           2.5746963e-16   search-6/
               262.29697               1.6597402               0.2431417           6.2048397e-07           1.4868251e-14   search-11/
               262.28978               1.6569439              0.24448369           4.3715856e-08           3.2704149e-16   search-14/
               262.29359               1.6515273               0.2470828           2.3184142e-08           1.4676838e-15   search-15/
               262.37132               1.6409362              0.25217138           1.2371142e-07           6.6288034e-16   search-16/
                262.8059               1.6204943              0.26208648           8.5906676e-07           2.7298053e-15   search-17/
               264.79758                1.582211              0.28161901           5.0689791e-06           4.4189687e-14   search-18/
               269.10379               1.5410505              0.30603437           8.3009966e-06           1.1385888e-14   search-19/
                273.2498               1.5154227              0.32453335           1.6208327e-05           2.0250373e-14   search-20/
               277.58279               1.4949222              0.34200828           1.6429504e-05           2.0541508e-14   search-21/
               282.32042               1.4767828              0.36004014            1.274269e-05           1.2662853e-14   search-22/
               287.32878               1.4607873              0.37841448           1.0172387e-05           1.0217936e-14   search-23/
               293.62323                1.443875              0.40091066           1.1303772e-05           6.4346736e-15   search-24/
               300.90455               1.4274473              0.42642965           1.2328361e-05           5.1416506e-15   search-25/
               308.33582               1.4131918              0.45212768           1.0613055e-05           8.1242283e-15   search-26/
               317.40831                1.398324              0.48319938           1.1355795e-05            8.547914e-15   search-27/
               327.83474               1.3838135              0.51864472           1.2157932e-05            1.553759e-14   search-28/
               338.34314               1.3712973              0.55418383           1.0364573e-05           3.6346086e-15   search-29/
               351.16626               1.3582085              0.59738651           1.1246095e-05           7.4794892e-15   search-30/
               365.82213               1.3454998              0.64661853           1.2140222e-05           1.5691644e-14   search-31/
               380.52397               1.3346033               0.6959028            1.039367e-05           1.2672388e-15   search-32/
               398.37661               1.3232888              0.75565875           1.1259818e-05           2.7470591e-15   search-33/
               418.72182               1.3123649              0.82367839           1.2138317e-05           5.9330334e-15   search-34/
               439.09229               1.3030422              0.89172712           1.0376315e-05           4.7819744e-15   search-35/
               463.82488               1.2933873              0.97429916           1.1234864e-05           9.2029685e-15   search-36/
               492.03239               1.2840783               1.0684302           1.2104835e-05           3.7466522e-15   search-37/
                520.2534               1.2761484               1.1625772           1.0296165e-05           2.1194558e-15   search-38/
               550.23846               1.2688877               1.2625881           8.6487442e-06           5.5206995e-15   search-39/
               580.22675               1.2625651               1.3625951           6.6305075e-06           5.2400559e-15   search-40/
               610.21734               1.2569876               1.4625996           5.0386292e-06           3.5271328e-15   search-41/
               640.20966               1.2520125               1.5626024           3.8214355e-06           1.5158257e-15   search-42/
               670.20331               1.2475323               1.6626044           2.9563923e-06           8.7271103e-16   search-43/
               700.19799               1.2434644               1.7626057           2.3263418e-06           7.5967774e-16   search-44/
               730.19349               1.2397447               1.8626066            1.857723e-06           4.7546679e-16   search-45/
               760.18965               1.2363226               1.9626073           1.5027828e-06           5.6778821e-16   search-46/
               790.18634               1.2331578               2.0626078           1.2296272e-06           5.5890724e-16   search-47/
               820.18347               1.2302178               2.1626082           1.0164235e-06           3.3377129e-16   search-48/
               850.18096               1.2274761               2.2626085           8.4790238e-07           5.7045792e-16   search-49/
