            L2            u2            v2            w2           e3d           ecf         ubulk         wbulk     wallshear   wallshear_a   wallshear_b   dissipation
      0.360795      0.485446     0.0719467      0.139686      0.167536     0.0246885             0             0        1.9582        0.9791       -0.9791       1.92978
      0.353501       0.47707     0.0691305       0.13248      0.149711     0.0223301  -7.82009e-11  -2.09776e-11       1.86067      0.930334     -0.930334       1.89788
      0.342269      0.457824     0.0768868      0.137046      0.150159     0.0246932  -2.94823e-11  -2.44823e-11       1.68754      0.843768     -0.843768       1.76901
      0.335837      0.445887     0.0774358      0.144089      0.150825      0.026758   -3.8558e-12  -1.31587e-11       1.65779      0.828896     -0.828896       1.68791
      0.324226       0.42586     0.0792546      0.150358      0.150959     0.0288888   7.31691e-11   -6.4041e-12       1.59923      0.799615     -0.799615       1.61214
      0.319487      0.417039      0.083175       0.15266      0.151817     0.0302232   2.99684e-11  -8.04015e-12       1.58444      0.792219     -0.792219       1.59054
      0.314743      0.409153     0.0826699      0.154551      0.152222     0.0307203   1.54543e-10  -3.01737e-13       1.56444      0.782221     -0.782221       1.58666
      0.312238       0.40567     0.0817556      0.154056      0.151303     0.0304172   9.33347e-11  -2.62708e-12       1.54911      0.774554     -0.774554        1.5601
      0.313999      0.407642     0.0835654      0.155033      0.151763     0.0310184   7.29152e-11   4.84668e-13       1.57659      0.788295     -0.788295       1.58296
       0.31129      0.403995     0.0823453      0.154304      0.151021     0.0305905  -5.62342e-11   6.85142e-12       1.55141      0.775706     -0.775706        1.5556
      0.312024      0.404881     0.0828042      0.154704      0.151233     0.0307897  -6.40575e-11   5.77363e-12          1.56      0.779999     -0.779999       1.56333
      0.360795      0.485446     0.0719467      0.139686      0.167536     0.0246885             0             0        1.9582        0.9791       -0.9791       1.92978
      0.353501       0.47707     0.0691305       0.13248      0.149711     0.0223301  -7.82009e-11  -2.09776e-11       1.86067      0.930334     -0.930334       1.89788
      0.342269      0.457824     0.0768868      0.137046      0.150159     0.0246932  -2.94823e-11  -2.44823e-11       1.68754      0.843768     -0.843768       1.76901
