                     %Lz                     obs                       s                guesserr                   error     directory
               3.1465139               1.5323126                       0                       0           7.5263912e-17  ./initial-2/
               3.1440139               1.5352638                       0                       0           2.4531087e-15  ./initial-1/
               3.1415139               1.5383338                       0                       0           1.3815299e-16  ./initial-0/
               3.1105694               1.5965312             0.041315943            1.274873e-05           3.3984008e-16   search-0/
               3.1054154               1.6191417             0.056134361           1.9955763e-05           2.4381069e-14   search-1/
                3.105181               1.6766283             0.093578551           1.1756607e-05            4.440271e-16   search-2/
               3.1177475               1.7286745              0.12771384            1.896419e-05           1.4535837e-15   search-3/
               3.1370892               1.7745977              0.15825215           1.8263315e-05           1.8859601e-16   search-4/
               3.1640798               1.8217256              0.19012691           1.6101619e-05           3.5434665e-14   search-5/
               3.1980185               1.8689515              0.22272681           1.5095071e-05           1.6021406e-14   search-6/
               3.2383625               1.9155419              0.25567512           1.4504231e-05            1.376278e-14   search-7/
               3.2847812               1.9609021              0.28870414           1.3822625e-05           3.3272108e-15   search-8/
               3.3371831               2.0045078              0.32163611           1.3287383e-05           5.1616402e-15   search-9/
               3.3956957               2.0458689              0.35438001           1.2936637e-05           4.1331573e-15   search-10/
               3.4605997               2.0845241              0.38693925           1.2710195e-05           1.8166269e-15   search-11/
               3.5322062                 2.12007              0.41941663           1.2566802e-05           1.9632222e-15   search-12/
               3.6106697               2.1522333              0.45200062           1.2610887e-05           5.6474369e-15   search-13/
                3.695766               2.1809897              0.48491582           1.3066266e-05           5.1359284e-15   search-14/
               3.7867271               2.2066761              0.51833673           1.3892278e-05           1.0182015e-14   search-15/
               3.8822802               2.2299864              0.55231039           1.4480042e-05           6.1183369e-15   search-16/
               3.9809463               2.2517818              0.58675433            1.419485e-05           1.6006688e-14   search-17/
                4.081415               2.2728303              0.62152677           1.3089355e-05           6.7782837e-15   search-18/
               4.1827495               2.2936718              0.65649984           1.1735439e-05           9.2600377e-15   search-19/
               4.2843707                2.314653              0.69159238            1.062505e-05           7.2235443e-15   search-20/
               4.3987165               2.3387422              0.73120204           1.2277835e-05           7.0590713e-15   search-21/
               4.5126847               2.3635604              0.77089248            1.276775e-05           1.1288144e-14   search-22/
               4.6260415               2.3892495              0.81064083           1.2633371e-05           1.3757611e-14   search-23/
               4.7386199               2.4158134              0.85040936           1.2123318e-05           5.4057981e-15   search-24/
               4.8503624               2.4431078              0.89014919           1.1719204e-05           1.3513636e-14   search-25/
               4.9613502               2.4708624              0.92981024            1.144687e-05           9.9646998e-15   search-26/
               5.0718056               2.4986789               0.9693391           1.1447727e-05            2.272294e-14   search-27/
               5.1820986                2.525963               1.0086641           1.1900155e-05           2.3731346e-14   search-28/
               5.2927979               2.5519428                1.047729           1.2602726e-05           2.5425006e-14   search-29/
               5.4046291               2.5759466               1.0865832           1.3456677e-05           5.4617066e-14   search-30/
               5.5181848               2.5976975               1.1253806           1.5173517e-05           2.2885542e-14   search-31/
               5.6336272               2.6173168               1.1642589           1.7123555e-05           2.6803276e-14   search-32/
