                     %Lz                     obs                       s                guesserr                   error     directory
               3.1404932               2.1455588                       0                       0           2.6466146e-16  ./initial-2/
               3.1354932               2.1410169                       0                       0           6.5209907e-15  ./initial-1/
               3.1304932               2.1364141                       0                       0           2.6858258e-16  ./initial-0/
               3.0472068               2.0495056             0.051187402           1.2708099e-05           8.0224239e-15   search-0/
                3.004685               1.9957916             0.079706209           1.6925791e-05           1.2255585e-14   search-1/
               2.9669327               1.9403549              0.10826147           1.7109069e-05           4.4294141e-15   search-2/
               2.9340073               1.8828167               0.1371144           1.5282137e-05            1.913439e-14   search-3/
               2.9063294               1.8220857              0.16682167            1.780328e-05            3.675972e-14   search-4/
               2.8876755               1.7652146              0.19404243           1.7105698e-05           2.5000739e-16   search-5/
               2.8767011               1.7013104               0.2240945           1.6857896e-05           2.9818392e-16   search-6/
               2.8762415               1.6941218              0.22745527           1.0264179e-06           1.1378878e-16   search-10/
               2.8759364               1.6861137              0.23119689           1.9465946e-07           2.6063403e-14   search-12/
               2.8759788               1.6711832              0.23817045           3.0918183e-07           4.7795769e-14   search-13/
               2.8784504               1.6428661              0.25141991           1.8653776e-06           7.7245786e-15   search-14/
               2.8877256               1.6042627              0.26969139           6.7327639e-06           8.0847614e-14   search-15/
               2.9043969               1.5676494              0.28759978           9.6595768e-06           6.1978413e-14   search-16/
                2.928899               1.5335953              0.30532129           9.8610151e-06           1.9817467e-14   search-17/
               2.9613638               1.5024743              0.32316755           1.0129186e-05           8.1102393e-15   search-18/
               3.0016462               1.4744377              0.34151232           1.2114981e-05           3.9890527e-15   search-19/
               3.0489346               1.4496562              0.36052358            1.432183e-05           4.4535419e-15   search-20/
               3.1018643               1.4281405              0.38016919           1.4938629e-05           4.9981977e-15   search-21/
               3.1589241                1.409679              0.40030673           1.3569431e-05           8.3683874e-15   search-22/
               3.2188233               1.3939066              0.42078153           1.1099283e-05           1.3438093e-14   search-23/
               3.2920202               1.3781729               0.4452555           1.1569351e-05            1.383939e-14   search-24/
               3.3769199               1.3634237              0.47319505           1.2192078e-05           1.7183756e-14   search-25/
               3.4632457               1.3512392              0.50130891           1.0093037e-05           4.1372134e-15   search-26/
               3.5715446               1.3389157              0.53632487            1.092182e-05           7.4281512e-15   search-27/
               3.6986688                1.327592              0.57721202           1.1791739e-05           1.0863542e-14   search-28/
               3.8437395               1.3177786              0.62370575           1.2135012e-05            1.517242e-15   search-29/
               4.0104844               1.3096252              0.67702175           1.1995889e-05            1.028919e-14   search-30/
               4.2029841               1.3034789              0.73848257           1.1911219e-05           8.4382206e-15   search-31/
               4.4248612               1.2999461              0.80926487           1.1917278e-05           8.3234871e-15   search-32/
               4.6790446               1.2999477              0.89033135           1.1996425e-05           4.3162459e-15   search-33/
               4.9647222               1.3047615              0.98146997           1.2284462e-05           4.3982233e-15   search-34/
               5.2503077               1.3146806               1.0726693           1.1495866e-05           3.5103846e-15   search-35/
               5.5356109               1.3299265                1.163939           1.1727436e-05           4.9214779e-15   search-36/
               5.8204111               1.3507139               1.2552875           1.2648888e-05           8.7239057e-15   search-37/
               6.1044616               1.3771414               1.3467165           1.3625646e-05           9.9498391e-15   search-38/
                6.387511               1.4093784               1.4382363           1.5203065e-05           9.5600662e-15   search-39/
