branch_id,Re_left,Re_right,real_left,real_right,Re_cross_linear,imag_cross_linear,period_cross_linear
4,346.0,348.0,0.05352675995826345,-0.08421178617495673,346.7772226651281,0.03543932758014885,177.29414569081945
5,348.0,350.0,-0.0007500878124715067,9.401431834360485e-5,349.7772442103592,0.15967828615164611,39.349027714466196
9,346.0,348.0,-0.033616330878731664,0.018052322003689864,347.30122730140573,0.39332553500852313,15.974516648260412
10,346.0,348.0,0.01737127198711956,-0.1999245026541543,346.15988596203306,0.47630004294138856,13.191653875103194
