branch_id,step,Re,eig_real,eig_imag,period_estimate
1,1,302.0,-0.031351028905550325,0.019240426894209784,326.56163720933074
1,2,304.0,-0.031075229866505245,0.019327011395401293,325.0986496895542
1,3,306.0,-0.030804856830878323,0.019415346008282337,323.6195380962698
1,4,308.0,-0.03054005299775727,0.01950525410313791,322.127836630889
1,5,310.0,-0.030280963329315836,0.01959655431672961,320.62704522578343
1,6,312.0,-0.030027734307405636,0.019689059163795968,319.12064740671
1,7,314.0,-0.029780513582996722,0.019782573694754328,317.6121269218714
1,8,316.0,-0.029539449515322364,0.019876894209276814,316.1049830534963
1,9,318.0,-0.029304690598247925,0.01997180703673787,314.60274453992827
1,10,320.0,-0.029076384772308395,0.020067087395859332,313.108982047692
1,11,322.0,-0.02885467862199525,0.02016249834706797,311.6273191458581
1,12,324.0,-0.028639716459398258,0.020257789852150283,310.161441748427
1,13,326.0,-0.028431639296932078,0.020352697956605798,308.7151060058982
1,14,328.0,-0.02823058371395258,0.020446944110629403,307.2921446444046
1,15,330.0,-0.02803668062420249,0.02054023464481361,305.896471770155
1,16,332.0,-0.027850053953435334,0.020632260416370188,304.53208617870774
1,17,334.0,-0.02767081923905678,0.020722696640865967,303.2030732327037
1,18,336.0,-0.027499082166155653,0.020811202923136294,301.9136053973326
1,19,338.0,-0.027334937056730946,0.02089742349908673,300.6679415505063
1,20,340.0,-0.027178465331233456,0.020980987697559,299.4704252131368
1,21,342.0,-0.027029733963505134,0.021061510628331472,298.32548187344105
1,22,344.0,-0.026888793951751942,0.021138594098677112,297.2376156072176
1,23,346.0,-0.026755678829221842,0.02121182775685202,296.21140522178433
1,24,348.0,-0.026630403238631844,0.021280790456471438,295.2515001748389
1,25,350.0,-0.026512961594070107,0.021345051831204186,294.36261653833236
1,26,352.0,-0.02640332685299586,0.02140417406467807,293.54953329165465
1,27,354.0,-0.02630144941913691,0.021457713836136955,292.81708923706816
1,28,356.0,-0.026207256194498457,0.021505224418486242,292.1701808318939
1,29,358.0,-0.02612064979554853,0.021546257901994558,291.61376122755615
1,30,360.0,-0.02604150794496598,0.021580367514314098,291.15284079439317
1,31,362.0,-0.02596968304634338,0.021607110005750396,290.7924893938807
1,32,364.0,-0.025905001945168586,0.02162604806789961,290.5378406379279
1,33,366.0,-0.025847265875400274,0.021636752753946404,290.39409834886493
1,34,368.0,-0.02579625058725206,0.021638805869996624,290.3665454058887
1,35,370.0,-0.025751706648647912,0.021631802308738863,290.4605551355881
2,1,302.0,-0.11864513853197423,0.025773393737184114,243.7857183749391
2,2,304.0,-0.11820374266248554,0.025569454915465847,245.73012322523783
2,3,306.0,-0.11775826780716842,0.025346937352348886,247.8873569550732
2,4,308.0,-0.11730721648954862,0.02510455545363622,250.28068386964847
2,5,310.0,-0.11684860579142155,0.024841218628784283,252.93385968992143
2,6,312.0,-0.11637994902773285,0.02455622285053074,255.86937150001415
2,7,314.0,-0.11589831599752357,0.024249481791821393,259.10596197972
2,8,316.0,-0.11540050623817738,0.023921759655260284,262.65564898767565
