step,Re,converged,residual_norm,norm,shear,power,unstable_count,max_real,max_complex_real,max_complex_imag,hopf_period_estimate,state_path
1,302.0,true,7.720128861333755e-11,0.2624061989206755,1.7041197940830832,1.7041197940830832,4,0.053165252193691045,0.053165252193691045,-0.0365632803055191,171.8441358291138,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_Re330_370/states/xeq_step0001_Re302.00000000.asc
2,304.0,true,7.508800488691896e-11,0.2620844095775049,1.7039582427587456,1.7039582427587456,4,0.05319257532421457,0.05319257532421457,-0.03582168135112729,175.4017419113092,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_Re330_370/states/xeq_step0002_Re304.00000000.asc
3,306.0,true,7.304827322338847e-11,0.2617613790127292,1.7038179118990036,1.7038179118990036,4,0.0532157891638942,0.0532157891638942,-0.03505263871419739,179.24999479810072,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_Re330_370/states/xeq_step0003_Re306.00000000.asc
4,308.0,true,7.107419017248562e-11,0.261437292149756,1.703700097941808,1.703700097941808,4,0.053235393545742624,0.053235393545742624,-0.034254897648296506,183.4244367532667,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_Re330_370/states/xeq_step0004_Re308.00000000.asc
5,310.0,true,6.915827070527102e-11,0.2611123454784743,1.7036061201757948,1.7036061201757948,4,0.05325188233673481,0.05325188233673481,-0.03342704884383238,187.96709624394185,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_Re330_370/states/xeq_step0005_Re310.00000000.asc
6,312.0,true,6.729355076049754e-11,0.26078674736442864,1.7035373189782854,1.7035373189782854,4,0.05326574299487583,0.05326574299487583,-0.03256749566584462,192.9281075722724,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_Re330_370/states/xeq_step0006_Re312.00000000.asc
7,314.0,true,6.547365380294588e-11,0.2604607182806586,1.7034950536618707,1.7034950536618707,4,0.053277456047465664,0.053277456047465664,-0.03167441261219957,198.3678555970943,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_Re330_370/states/xeq_step0007_Re314.00000000.asc
8,316.0,true,6.369282602390773e-11,0.26013449095764624,1.7034806999338246,1.7034806999338246,4,0.05328749449683872,0.05328749449683872,-0.030745692063809796,204.35985939556753,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_Re330_370/states/xeq_step0008_Re316.00000000.asc
9,318.0,true,6.194546667649418e-11,0.2598083104468032,1.7034956469754314,1.7034956469754314,4,0.053296323159786614,0.053296323159786614,-0.029778875165045363,210.99471596411507,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_Re330_370/states/xeq_step0009_Re318.00000000.asc
10,320.0,true,6.022715198845059e-11,0.25948243409318456,1.7035412941518997,1.7035412941518997,4,0.05330439794684222,0.05330439794684222,-0.028771060795681785,218.38559766008427,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_Re330_370/states/xeq_step0010_Re320.00000000.asc
11,322.0,true,5.853290675885535e-11,0.2591571314134091,1.7036190473671633,1.7036190473671633,4,0.053312165087644775,0.053312165087644775,-0.027718783666571704,226.67608300421136,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_Re330_370/states/xeq_step0011_Re322.00000000.asc
12,324.0,true,5.685890827508071e-11,0.25883268387540953,1.7037303150826908,1.7037303150826908,4,0.05332006030873749,0.05332006030873749,-0.02661784786724042,236.0515898399336,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_Re330_370/states/xeq_step0012_Re324.00000000.asc
13,326.0,true,5.5201670439258976e-11,0.2585093845772155,1.7038765040233153,1.7038765040233153,4,0.053328507970461056,0.053328507970461056,-0.025463094388582762,246.75654935312437,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_Re330_370/states/xeq_step0013_Re326.00000000.asc
14,328.0,true,5.3558118941028336e-11,0.2581875378229166,1.7040590145983554,1.7040590145983554,4,0.05333792017002731,0.05333792017002731,-0.0242480676960816,259.12107248838333,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_Re330_370/states/xeq_step0014_Re328.00000000.asc
15,330.0,true,5.192535372145003e-11,0.2578674585948769,1.7042792360707684,1.7042792360707684,4,0.053348695818526824,0.053348695818526824,-0.02296452221813784,273.6040074117893,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_Re330_370/states/xeq_step0015_Re330.00000000.asc
16,332.0,true,5.030131760440916e-11,0.25754947192238276,1.7045385415116776,1.7045385415116776,4,0.05336121970043788,0.05336121970043788,-0.021601663697089015,290.8658053049077,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_Re330_370/states/xeq_step0016_Re332.00000000.asc
17,334.0,true,4.868400823515059e-11,0.2572339121481315,1.704838282582093,1.704838282582093,4,0.05337586152521334,0.05337586152521334,-0.020144927634492098,311.89912523793487,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_Re330_370/states/xeq_step0017_Re334.00000000.asc
18,336.0,true,4.707204463880837e-11,0.2569211220951754,1.705179784187537,1.705179784187537,4,0.053392974981648245,0.053392974981648245,-0.018573894829837515,338.28043954928285,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_Re330_370/states/xeq_step0018_Re336.00000000.asc
19,338.0,true,4.546440764235538e-11,0.2566114521382461,1.705564339054556,1.705564339054556,4,0.053412896806946886,0.053412896806946886,-0.01685845759794079,372.7022635776038,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_Re330_370/states/xeq_step0019_Re338.00000000.asc
20,340.0,true,4.386077944544521e-11,0.25630525918468944,1.7059932022811852,1.7059932022811852,4,0.053435945883598956,0.053435945883598956,-0.014951019454789004,420.25129631993093,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_Re330_370/states/xeq_step0020_Re340.00000000.asc
21,342.0,true,4.226042469358577e-11,0.25600290557146593,1.7064675859150977,1.7064675859150977,4,0.05346242237828027,0.05346242237828027,-0.012768152396000758,492.0982388295746,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_Re330_370/states/xeq_step0021_Re342.00000000.asc
22,344.0,true,4.0663875048283217e-11,0.25570475788587416,1.7069886536145895,1.7069886536145895,4,0.05349260693787421,0.05349260693787421,-0.010136303664513615,619.869482519206,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_Re330_370/states/xeq_step0022_Re344.00000000.asc
23,346.0,true,3.907165912279358e-11,0.25541118571872107,1.7075575154476907,1.7075575154476907,4,0.05352675995826345,0.05352675995826345,-0.006538138566137618,961.0052224529948,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_Re330_370/states/xeq_step0023_Re346.00000000.asc
24,348.0,true,3.7484685704636014e-11,0.25512256035963116,1.7081752228840645,1.7081752228840645,4,0.057677380247307876,0.018052322003689864,-0.46457001202452997,13.524732859528232,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_Re330_370/states/xeq_step0024_Re348.00000000.asc
25,350.0,true,3.590390519944509e-11,0.25483925344497826,1.7088427640330683,1.7088427640330683,6,0.0623357527747909,0.01873032204800932,-0.4639744686189479,13.54209279204936,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_1_2_5/restartable_eq_branch_Re330_370/states/xeq_step0025_Re350.00000000.asc
