step,Re,rank,eig_real,eig_imag
1,302.0,1,0.053165252193691045,-0.0365632803055191
1,302.0,2,0.053165252193691045,0.0365632803055191
1,302.0,3,0.0013532844944609268,-0.4761901664549668
1,302.0,4,0.0013532844944609268,0.4761901664549668
1,302.0,5,-0.02004581577633171,-0.14854285011034085
1,302.0,6,-0.02004581577633171,0.14854285011034085
1,302.0,7,-0.031351028905550325,-0.019240426894209784
1,302.0,8,-0.031351028905550325,0.019240426894209784
1,302.0,9,-0.04362884244308193,-0.2694044040603744
1,302.0,10,-0.04362884244308193,0.2694044040603744
1,302.0,11,-0.09688236693055433,-0.21759113188074045
1,302.0,12,-0.09688236693055433,0.21759113188074045
1,302.0,13,-0.10345918433160964,-0.08009062725832294
1,302.0,14,-0.10345918433160964,0.08009062725832294
1,302.0,15,-0.11864513853197423,-0.025773393737184114
1,302.0,16,-0.11864513853197423,0.025773393737184114
1,302.0,17,-0.13845537252818402,-0.032137401259660844
1,302.0,18,-0.13845537252818402,0.032137401259660844
1,302.0,19,-0.19401176799796516,-0.7216315794331438
1,302.0,20,-0.19401176799796516,0.7216315794331438
1,302.0,21,-0.2191323169445285,-0.15219031771221467
1,302.0,22,-0.2191323169445285,0.15219031771221467
1,302.0,23,-0.22044825291626097,-0.6081457451831559
1,302.0,24,-0.22044825291626097,0.6081457451831559
2,304.0,1,0.05319257532421457,-0.03582168135112729
2,304.0,2,0.05319257532421457,0.03582168135112729
2,304.0,3,0.0021364406254342494,-0.4757583798904673
2,304.0,4,0.0021364406254342494,0.4757583798904673
2,304.0,5,-0.019261317580528105,-0.14900261825908054
2,304.0,6,-0.019261317580528105,0.14900261825908054
2,304.0,7,-0.031075229866505245,-0.019327011395401293
2,304.0,8,-0.031075229866505245,0.019327011395401293
2,304.0,9,-0.04302464761060118,-0.2690371188457612
2,304.0,10,-0.04302464761060118,0.2690371188457612
2,304.0,11,-0.0964869771960035,-0.21693230377521747
2,304.0,12,-0.0964869771960035,0.21693230377521747
2,304.0,13,-0.10253345361335052,-0.08007121677717609
2,304.0,14,-0.10253345361335052,0.08007121677717609
2,304.0,15,-0.11820374266248554,-0.025569454915465847
2,304.0,16,-0.11820374266248554,0.025569454915465847
2,304.0,17,-0.13708433737443088,-0.032089739707038274
2,304.0,18,-0.13708433737443088,0.032089739707038274
2,304.0,19,-0.19197231168842943,-0.722061333571559
2,304.0,20,-0.19197231168842943,0.722061333571559
2,304.0,21,-0.21925940707542638,-0.6081360162551347
2,304.0,22,-0.21925940707542638,0.6081360162551347
2,304.0,23,-0.21991791006214714,-0.15051911539494656
2,304.0,24,-0.21991791006214714,0.15051911539494656
3,306.0,1,0.0532157891638942,-0.03505263871419739
3,306.0,2,0.0532157891638942,0.03505263871419739
3,306.0,3,0.0029131661975141943,-0.4753211371959207
3,306.0,4,0.0029131661975141943,0.4753211371959207
3,306.0,5,-0.018470534871242623,-0.1494719077525543
3,306.0,6,-0.018470534871242623,0.1494719077525543
3,306.0,7,-0.030804856830878323,-0.019415346008282337
3,306.0,8,-0.030804856830878323,0.019415346008282337
3,306.0,9,-0.04243412937514808,-0.2686704457191666
3,306.0,10,-0.04243412937514808,0.2686704457191666
3,306.0,11,-0.09612146658989754,-0.21627740406971913
3,306.0,12,-0.09612146658989754,0.21627740406971913
3,306.0,13,-0.10161411320963612,-0.08005971012842161
3,306.0,14,-0.10161411320963612,0.08005971012842161
3,306.0,15,-0.11775826780716842,-0.025346937352348886
3,306.0,16,-0.11775826780716842,0.025346937352348886
3,306.0,17,-0.13574181798599064,-0.03206287170600617
3,306.0,18,-0.13574181798599064,0.03206287170600617
3,306.0,19,-0.18995952952350004,-0.7224753153521042
3,306.0,20,-0.18995952952350004,0.7224753153521042
3,306.0,21,-0.2180990145026175,-0.6081179519080653
3,306.0,22,-0.2180990145026175,0.6081179519080653
3,306.0,23,-0.22024281867038564,-0.14872260557987904
3,306.0,24,-0.22024281867038564,0.14872260557987904
4,308.0,1,0.053235393545742624,-0.034254897648296506
4,308.0,2,0.053235393545742624,0.034254897648296506
4,308.0,3,0.003683655338156483,-0.4748782280187463
4,308.0,4,0.003683655338156483,0.4748782280187463
4,308.0,5,-0.01767326268595939,-0.14994963277850054
4,308.0,6,-0.01767326268595939,0.14994963277850054
4,308.0,7,-0.03054005299775727,-0.01950525410313791
4,308.0,8,-0.03054005299775727,0.01950525410313791
4,308.0,9,-0.04185744618936429,-0.268303914875736
4,308.0,10,-0.04185744618936429,0.268303914875736
4,308.0,11,-0.09578534533200525,-0.2156272276469994
4,308.0,12,-0.09578534533200525,0.2156272276469994
4,308.0,13,-0.10070125993411222,-0.0800555022521402
4,308.0,14,-0.10070125993411222,0.0800555022521402
4,308.0,15,-0.11730721648954862,-0.02510455545363622
4,308.0,16,-0.11730721648954862,0.02510455545363622
4,308.0,17,-0.1344291206671443,-0.032058661623842695
4,308.0,18,-0.1344291206671443,0.032058661623842695
4,308.0,19,-0.18797281689902726,-0.722873804352575
4,308.0,20,-0.18797281689902726,0.722873804352575
4,308.0,21,-0.21696682026620612,-0.6080909182527635
4,308.0,22,-0.21696682026620612,0.6080909182527635
4,308.0,23,-0.22024463303853692,-0.1470282879432557
4,308.0,24,-0.22024463303853692,0.1470282879432557
5,310.0,1,0.05325188233673481,-0.03342704884383238
5,310.0,2,0.05325188233673481,0.03342704884383238
5,310.0,3,0.0044480989348561414,-0.4744294452999149
5,310.0,4,0.0044480989348561414,0.4744294452999149
5,310.0,5,-0.01686936155116122,-0.15043463888232395
5,310.0,6,-0.01686936155116122,0.15043463888232395
5,310.0,7,-0.030280963329315836,-0.01959655431672961
5,310.0,8,-0.030280963329315836,0.01959655431672961
5,310.0,9,-0.04129474416514629,-0.26793704153627834
5,310.0,10,-0.04129474416514629,0.26793704153627834
5,310.0,11,-0.09547806043348411,-0.214982620574107
5,310.0,12,-0.09547806043348411,0.214982620574107
5,310.0,13,-0.09979502593177428,-0.08005801566758819
5,310.0,14,-0.09979502593177428,0.08005801566758819
5,310.0,15,-0.11684860579142155,-0.024841218628784283
5,310.0,16,-0.11684860579142155,0.024841218628784283
5,310.0,17,-0.13314803029122885,-0.03207881348541383
5,310.0,18,-0.13314803029122885,0.03207881348541383
5,310.0,19,-0.18601158696878697,-0.7232570614224157
5,310.0,20,-0.18601158696878697,0.7232570614224157
5,310.0,21,-0.215862577617348,-0.6080542757703559
5,310.0,22,-0.215862577617348,0.6080542757703559
5,310.0,23,-0.2200642630247923,-0.1454758530153205
5,310.0,24,-0.2200642630247923,0.1454758530153205
6,312.0,1,0.05326574299487583,-0.03256749566584462
6,312.0,2,0.05326574299487583,0.03256749566584462
6,312.0,3,0.005206684676816644,-0.4739745862277333
6,312.0,4,0.005206684676816644,0.4739745862277333
6,312.0,5,-0.016058765014974167,-0.15092570988588955
6,312.0,6,-0.016058765014974167,0.15092570988588955
6,312.0,7,-0.030027734307405636,-0.019689059163795968
6,312.0,8,-0.030027734307405636,0.019689059163795968
6,312.0,9,-0.040746155744543974,-0.2675693264308143
6,312.0,10,-0.040746155744543974,0.2675693264308143
6,312.0,11,-0.09519898953017256,-0.2143444711820984
6,312.0,12,-0.09519898953017256,0.2143444711820984
6,312.0,13,-0.09889557850887806,-0.08006670452605825
6,312.0,14,-0.09889557850887806,0.08006670452605825
6,312.0,15,-0.11637994902773285,-0.02455622285053074
6,312.0,16,-0.11637994902773285,0.02455622285053074
6,312.0,17,-0.13190082723804092,-0.03212467527473696
6,312.0,18,-0.13190082723804092,0.03212467527473696
6,312.0,19,-0.18407526978740343,-0.7236253303386593
6,312.0,20,-0.18407526978740343,0.7236253303386593
6,312.0,21,-0.21478604801753504,-0.6080073768326043
6,312.0,22,-0.21478604801753504,0.6080073768326043
6,312.0,23,-0.2197790586819497,-0.14405083713622194
6,312.0,24,-0.2197790586819497,0.14405083713622194
7,314.0,1,0.053277456047465664,-0.03167441261219957
7,314.0,2,0.053277456047465664,0.03167441261219957
7,314.0,3,0.005959597060950353,-0.4735134532390677
7,314.0,4,0.005959597060950353,0.4735134532390677
7,314.0,5,-0.015241486392247507,-0.15142157647332624
7,314.0,6,-0.015241486392247507,0.15142157647332624
7,314.0,7,-0.029780513582996722,-0.019782573694754328
7,314.0,8,-0.029780513582996722,0.019782573694754328
7,314.0,9,-0.04021179836344407,-0.2672002564376845
7,314.0,10,-0.04021179836344407,0.2672002564376845
7,314.0,11,-0.09494743579607537,-0.2137136997821638
7,314.0,12,-0.09494743579607537,0.2137136997821638
7,314.0,13,-0.09800311934302319,-0.08008105831546261
7,314.0,14,-0.09800311934302319,0.08008105831546261
7,314.0,15,-0.11589831599752357,-0.024249481791821393
7,314.0,16,-0.11589831599752357,0.024249481791821393
7,314.0,17,-0.1306902260844766,-0.03219700342113078
7,314.0,18,-0.1306902260844766,0.03219700342113078
7,314.0,19,-0.1821633115337521,-0.7239788393961483
7,314.0,20,-0.1821633115337521,0.7239788393961483
7,314.0,21,-0.21373700115079258,-0.6079495631725855
7,314.0,22,-0.21373700115079258,0.6079495631725855
7,314.0,23,-0.21942968296385817,-0.14273281665962353
7,314.0,24,-0.21942968296385817,0.14273281665962353
