branch_id,Re_left,Re_right,real_left,real_right,Re_cross_linear,imag_cross_linear,period_cross_linear
3,348.0,350.0,0.0007272842999037977,-0.001267612498944092,348.7291447861602,0.03500758382657128,179.480690192922
5,340.0,342.0,-0.0027803080766033716,0.0010478439629328026,341.45255885758405,0.3174174463070225,19.79470687664145
10,356.0,358.0,-0.0009293574624578971,0.0008306462395977002,357.0560858041065,1.0205594131428546,6.156609038400086
