branch_id,step,Re,eig_real,eig_imag,period_estimate
1,1,302.0,-0.03411279726850022,0.018261942876108866,344.05897279415683
1,2,304.0,-0.03419475665237591,0.018925560725035265,331.994671041266
1,3,306.0,-0.034359341311325176,0.01952340085169776,321.8284229734083
1,4,308.0,-0.03458954559381966,0.020046055453779313,313.4374900671547
1,5,310.0,-0.03486553675600101,0.020489774524621588,306.6498023016008
1,6,312.0,-0.03516701387317228,0.020856804800657706,301.2534933913487
1,7,314.0,-0.035475063163007234,0.02115477806457056,297.01022095346354
1,8,316.0,-0.03577306829761563,0.021395691637409814,293.66591244910256
1,9,318.0,-0.03604656433476776,0.02159509477066943,290.95428262317427
1,10,320.0,-0.03628205481550846,0.02177202400243092,288.5898576300507
1,11,322.0,-0.036464614288633124,0.02195026341180005,286.24646498783534
1,12,324.0,-0.0365733847297566,0.02216197594288474,283.51196316485704
1,13,326.0,-0.036572069337532376,0.022456464973652532,279.79405104727977
1,14,328.0,-0.03638487844581784,0.022922992380648755,274.09969880214055
1,15,330.0,-0.03582028944818444,0.02376448372241846,264.3939325831969
1,16,332.0,-0.03426832869637096,0.025625729398345853,245.19049621998926
1,17,334.0,-0.03115952683116173,0.02973734416931045,211.28938991343963
1,18,336.0,-0.029841289240435994,0.032972662758217426,190.5574127650244
1,19,338.0,-0.02957159555529134,0.03490555014405804,180.00533672291
1,20,340.0,-0.02951173353028152,0.036128064968202776,173.9142495649733
1,21,342.0,-0.02947302424649899,0.03683286984500509,170.5863630398501
1,22,344.0,-0.029411160090693396,0.037110558600298424,169.3099092054373
1,23,346.0,-0.02930514338954269,0.03700769098671844,169.78052776744534
1,24,348.0,-0.029129227204978833,0.036533027813635946,171.98643756634888
1,25,350.0,-0.028843335148248148,0.035648269308206665,176.25498878659786
1,26,352.0,-0.02838654040514388,0.03423780607508159,183.5160025557979
1,27,354.0,-0.027692339696810262,0.032048680053885566,196.0512974829307
1,28,356.0,-0.02674806107410465,0.028732815599504302,218.67628271306566
1,29,358.0,-0.02507708588168725,0.024213460062169814,259.4914271255348
1,30,360.0,-0.020473289305788893,0.019712645670569025,318.7388142709013
1,31,362.0,-0.0153561694400897,0.01920076517575219,327.23619343641303
1,32,364.0,-0.012543003401608709,0.019982688293111374,314.43143259886546
1,33,366.0,-0.01102030816036707,0.021020119671359916,298.91291797641276
1,34,368.0,-0.010241074158889144,0.022209580377456746,282.90427826169866
1,35,370.0,-0.009931694719502301,0.023484585305471328,267.5450822508567
2,1,302.0,-0.0802353787235003,0.04244222138014655,148.04091545780187
2,2,304.0,-0.08143700122645164,0.04199912357139138,149.60277198402102
2,3,306.0,-0.08279500370743384,0.041315098749079834,152.07963910093582
2,4,308.0,-0.08427370630395686,0.04032932789741835,155.7969258292995
2,5,310.0,-0.0858164602752053,0.038993433908814185,161.13444437524436
2,6,312.0,-0.08736129582028657,0.0372871639832279,168.507996746704
2,7,314.0,-0.08887291801458584,0.035218631258014665,178.405153259604
2,8,316.0,-0.09037471256613046,0.03279910690240869,191.56574372206956
2,9,318.0,-0.056196367039269564,0.1485117408475315,42.30766720073784
2,10,320.0,-0.05602896453416295,0.14834908698351346,42.3540544464413
2,11,322.0,-0.05606622275451359,0.14812349294499505,42.418560231446996
2,12,324.0,-0.05634401282741279,0.1478186029013631,42.506052579675995
2,13,326.0,-0.05693969903743139,0.1474042229084134,42.625544799238995
2,14,328.0,-0.05802320763846726,0.14681020901387012,42.798013499088285
2,15,330.0,-0.06001635279858612,0.14583183676864098,43.08514139575519
2,16,332.0,-0.06418779386314104,0.14371120145534716,43.72091558313114
2,17,334.0,-0.07150363656700376,0.14008028698909075,44.854172148211774
2,18,336.0,-0.07498720847649729,0.14131299152769727,44.462899265338145
2,19,338.0,-0.07540797309040156,0.14611617335220176,43.001299329366184
2,20,340.0,-0.07394417951215317,0.1527758076111353,41.12683418550377
2,21,342.0,-0.07142897311824602,0.15988600490544305,39.29790672357769
2,22,344.0,-0.06822083404184386,0.1655635356828714,37.950296732093896
2,23,346.0,-0.06478263091232023,0.16912693981974294,37.15070652774929
2,24,348.0,-0.06169139705104555,0.17109934100733143,36.722440134415
2,25,350.0,-0.05908613495847914,0.17211175980332516,36.50642648915729
2,26,352.0,-0.056919160646419345,0.1725404706285484,36.41571907327332
2,27,354.0,-0.0551304013450601,0.17259054865939938,36.40515286604253
2,28,356.0,-0.05368312551710484,0.17238366521641652,36.44884391622289
2,29,358.0,-0.05255145942356844,0.17199828601889663,36.5305111615431
2,30,360.0,-0.05168802403061458,0.17147706246756353,36.64154970212479
2,31,362.0,-0.051025218357822665,0.170838537077235,36.778501002610426
2,32,364.0,-0.050518871887011915,0.17010464657720442,36.93717622421251
2,33,366.0,-0.050158231895469696,0.16930760656868074,37.111063315579806
2,34,368.0,-0.04994377612032848,0.16848013019983263,37.293331265397065
2,35,370.0,-0.04987170168174876,0.16764757156307428,37.47853457463089
3,1,302.0,0.027566798035701463,0.08908943960994407,70.52671264617837
3,2,304.0,0.029228841161311785,0.08818715144202369,71.24830776862433
3,3,306.0,0.030872476814432767,0.08715596828051497,72.09127993342811
3,4,308.0,0.03248316336117631,0.086001812639175,73.05875439557316
3,5,310.0,0.03404619188606588,0.08472985174773927,74.1555092753627
3,6,312.0,0.03554828108613226,0.08334280746168757,75.38965267120318
3,7,314.0,0.0369786620088846,0.08183929693413178,76.77467356832986
3,8,316.0,0.038329458298400496,0.08021208194517747,78.33215588985651
3,9,318.0,0.039595383592569804,0.07844582826864248,80.09585016633949
3,10,320.0,0.0407728666053685,0.07651358715113152,82.11855620844027
3,11,322.0,0.04185861624029119,0.0743704280909167,84.48499583058053
3,12,324.0,0.042847265011790064,0.07194065572211406,87.33844922750932
3,13,326.0,0.04372663089919699,0.06908910569271232,90.94321375536855
3,14,328.0,0.0444650298634581,0.06554587395255387,95.8593566351368
3,15,330.0,0.0449632655210698,0.060656362650613596,103.58658238990243
3,16,332.0,0.044754987667671546,0.052208923400583626,120.34696174388742
3,17,334.0,0.040829192115189636,0.03369053441534511,186.49705076562304
3,18,336.0,0.016953814962417362,0.02383202369363097,263.64464000003267
3,19,338.0,0.010561795325672191,0.028974222450983213,216.8543200014802
3,20,340.0,0.0076325197076337345,0.03139309844707004,200.14543380524466
3,21,342.0,0.005668785358132903,0.03280420979058347,191.53594454158107
3,22,344.0,0.004032972687170022,0.0336980964597406,186.45519976732695
3,23,346.0,0.0024446860324635515,0.03431088656075549,183.12512257745743
3,24,348.0,0.0007272842999037977,0.03480648773157218,180.51764819350763
3,25,350.0,-0.001267612498944092,0.035358082144139005,177.70153034788098
3,26,352.0,-0.0036645935101440393,0.03623059566544276,173.42208130385708
3,27,354.0,-0.006431120127258836,0.03787073374779446,165.9113696878268
3,28,356.0,-0.008994741423327603,0.040688635396120956,154.42113617254887
3,29,358.0,-0.01049066971609575,0.04415903438778302,142.28538722119077
3,30,360.0,-0.010890059136182417,0.047217268009779476,133.06964955867915
3,31,362.0,-0.01062629124930545,0.049352759857505535,127.31173140713516
3,32,364.0,-0.010043989449636673,0.050578724903629635,124.22585423320334
3,33,366.0,-0.009300928807656077,0.05108975669837393,122.98326931315306
3,34,368.0,-0.008446190155486092,0.05107664439037616,123.01484136580166
3,35,370.0,-0.00748739861928575,0.050691690339809185,123.9490193572274
4,1,302.0,-0.06546126741389212,0.14907340842448172,42.148263554076784
4,2,304.0,-0.06326408948962636,0.14893670893080257,42.18694875350586
4,3,306.0,-0.06147489181393846,0.14884760276939912,42.21220355771371
4,4,308.0,-0.06000659398604638,0.1487962081864418,42.226783758540066
4,5,310.0,-0.058808833352859455,0.14876525818086495,42.23556886877884
4,6,312.0,-0.05784849369378527,0.14873671900551994,42.243672908681035
4,7,314.0,-0.05710230397048327,0.14869407649618982,42.25578755546855
4,8,316.0,-0.056554404651970834,0.14862310935459044,42.275964582257075
4,9,318.0,-0.03500292044369038,0.2015072983944955,31.180931694488052
4,10,320.0,-0.035140026194208085,0.19732516311659312,31.841784433073308
4,11,322.0,-0.03533016466158522,0.19300398459221205,32.55469217620039
4,12,324.0,-0.0355881635720311,0.18848707943790094,33.3348329546888
4,13,326.0,-0.035941504528729476,0.18368003939354685,34.207229745402216
4,14,328.0,-0.03644093643346956,0.17841769437345228,35.21615571395084
4,15,330.0,-0.03719569534467989,0.17239005488389345,36.44749293346057
4,16,332.0,-0.03856238302841594,0.16503532424861375,38.071760308201796
4,17,334.0,-0.04134837482013077,0.15766444597522217,39.85163090077406
4,18,336.0,-0.04391507623741217,0.15384512362345096,40.84097798613505
4,19,338.0,-0.04597661014983556,0.15087123483333084,41.6460123370813
4,20,340.0,-0.047551478661340685,0.1475158657610004,42.59328496474653
4,21,342.0,-0.04803267087571973,0.14382879174019314,43.68517061958841
4,22,344.0,-0.04752589916766573,0.14060549363992908,44.686627417773174
4,23,346.0,-0.0466143784883744,0.13800517818616226,45.52861993847706
4,24,348.0,-0.0455675516071456,0.13588602133506394,46.23864357384255
4,25,350.0,-0.04448257606356299,0.134150095742358,46.83697967123899
4,26,352.0,-0.04341282582987117,0.13276390771653537,47.32600459904234
4,27,354.0,-0.042414304682622715,0.13174400646073206,47.69238067048134
4,28,356.0,-0.04156129730105097,0.13114097821333034,47.911685521809744
4,29,358.0,-0.04091949584804662,0.13098660173648724,47.968152649839766
4,30,360.0,-0.04045702197143236,0.13118723124868564,47.8947931698386
4,31,362.0,-0.040024377801424205,0.1315140426708835,47.77577496346441
4,32,364.0,-0.03947921690999955,0.13175049798233837,47.69003080369282
4,33,366.0,-0.03875561641814318,0.1317764404078312,47.68064221293224
4,34,368.0,-0.03784343984296255,0.1315521674803438,47.76192918386088
4,35,370.0,-0.03675749253716831,0.1310824296887481,47.93308547986828
5,1,302.0,-0.03552174512798367,0.23163409944409863,27.12547644003485
5,2,304.0,-0.035282126756811374,0.22825572060715835,27.526956566373734
5,3,306.0,-0.03510102023664389,0.22473319304606357,27.958421370766185
5,4,308.0,-0.034972708075607255,0.22108615613503294,28.419623449158895
5,5,310.0,-0.03489229731236984,0.2173345873608326,28.91019502914115
5,6,312.0,-0.03485635047495826,0.21349516956866246,29.430105233171762
5,7,314.0,-0.03486296821751586,0.20957811644023577,29.980159254706
5,8,316.0,-0.034911568468149426,0.20558497898214328,30.562472697605653
5,9,318.0,-0.06391996394120723,0.2906217007263351,21.6198077826823
5,10,320.0,-0.06331731012735947,0.289495012214532,21.703950127207698
5,11,322.0,-0.06321846196540173,0.28928379545947,21.719796980677717
5,12,324.0,-0.06361787928081604,0.29115273652621193,21.580375242717057
5,13,326.0,-0.06181038562614128,0.2959312958482679,21.231905497420417
5,14,328.0,-0.05695729166371914,0.3006482691157438,20.89879088830104
5,15,330.0,-0.0500020528637368,0.3051001159970315,20.593847651112394
5,16,332.0,-0.03958976155616559,0.3100312873191084,20.266294287622788
5,17,334.0,-0.024225412192289797,0.31497578046919167,19.948153784459485
5,18,336.0,-0.013890362817433222,0.31681246158969534,19.832506826442188
5,19,338.0,-0.007503238235576734,0.3173589520662196,19.798355352107876
5,20,340.0,-0.0027803080766033716,0.31747829502433317,19.79091297154034
5,21,342.0,0.0010478439629328026,0.3173945136105984,19.796137103013173
5,22,344.0,0.0043171222353333705,0.3171895510656068,19.808929033352634
5,23,346.0,0.007205933237246748,0.3168988396070496,19.82710102369151
5,24,348.0,0.009821610926293266,0.3165367376459226,19.849782220880616
5,25,350.0,0.01223300658659527,0.31610405215546294,19.87695274494443
5,26,352.0,0.014481790987871127,0.31558861689071344,19.909416787853974
5,27,354.0,0.01657935177532524,0.31496212593819656,19.94901859537392
5,28,356.0,0.01848860237924079,0.3141791787215164,19.998732356318573
5,29,358.0,0.020110126940276717,0.31320092978996333,20.061196214817027
5,30,360.0,0.021349949215272508,0.3120607116792429,20.134496500276747
5,31,362.0,0.022240185003869664,0.31088120128467045,20.21088853624875
5,32,364.0,0.02290378896937946,0.30978738646390336,20.282250284298478
5,33,366.0,0.023445804859465097,0.30884880991753844,20.34388705871062
5,34,368.0,0.023923330394665064,0.30808446646862087,20.394359310613098
5,35,370.0,0.02436019541974864,0.30748427867779177,20.43416767256463
6,1,302.0,-0.07247481658177246,0.3090806254567731,20.328628809696546
6,2,304.0,-0.07133260136735206,0.3066004245198086,20.493074388335188
6,3,306.0,-0.07020926202974323,0.3040771278309928,20.66313027881467
6,4,308.0,-0.06909874036083029,0.3015408356752264,20.836930073201998
6,5,310.0,-0.06799572842700233,0.2990317046815337,21.01176968465978
6,6,312.0,-0.06689963987260832,0.29660303849509534,21.183819758082098
6,7,314.0,-0.06582261367100524,0.29432547726661423,21.347745242889637
6,8,316.0,-0.06480255769469642,0.2922913776926947,21.49630740659588
6,9,318.0,-0.09188921790892979,0.4295858813382522,14.626144806263454
6,10,320.0,-0.0914820438425556,0.4685055962675196,13.411121141852592
6,11,322.0,-0.0911075716849593,0.46649281769041406,13.468986164218705
6,12,324.0,-0.09073286519642712,0.46457196155627123,13.524676104282149
6,13,326.0,-0.09039921094702738,0.4628233720201843,13.575773582379865
6,14,328.0,-0.09017610593595984,0.46137506523253974,13.618389420357534
6,15,330.0,-0.09017074323770889,0.46050196209829763,13.644209632788476
6,16,332.0,-0.09055247619211967,0.46103676087195544,13.62838246411467
6,17,334.0,-0.07451224739994099,0.48403939216945335,12.980731338865821
6,18,336.0,-0.06842886297724021,0.4708746832841303,13.343646473743954
6,19,338.0,-0.0655453718782806,0.46537824696442376,13.501244091582798
6,20,340.0,-0.06385991558860196,0.4614209045834017,13.617036516480372
6,21,342.0,-0.06280233111985813,0.4580046727760046,13.71860524718378
6,22,344.0,-0.062189926884179805,0.4547629985334893,13.81639519363158
6,23,346.0,-0.061948823520600015,0.4514801449151393,13.916858532861019
6,24,348.0,-0.06204183606797764,0.4479769328854124,14.025689373579322
6,25,350.0,-0.062438670695985174,0.4440688582788356,14.149123925358232
6,26,352.0,-0.06309455366746956,0.4395497873170608,14.294592986908514
6,27,354.0,-0.0639246239801747,0.4342092283031752,14.470409419286954
6,28,356.0,-0.06477392869936754,0.4279482111196573,14.682116068999676
6,29,358.0,-0.06543279551022804,0.421075380796818,14.92175889098446
6,30,360.0,-0.01926367927436673,0.4577703629366154,13.725627117650646
6,31,362.0,-0.01794208147499371,0.453841889790072,13.844436682752931
6,32,364.0,-0.01678733716606841,0.45066081786392914,13.942160174831768
6,33,366.0,-0.01576589558715283,0.44808657712322386,14.022257367133115
6,34,368.0,-0.014851869116626809,0.44595886069590857,14.08915902550926
6,35,370.0,-0.014022941040614578,0.44414118077198395,14.146819928425616
7,1,302.0,-0.0827320796800334,0.44575346076212524,14.095651206918134
7,2,304.0,-0.08312852195816399,0.44380707017411924,14.157470057235678
7,3,306.0,-0.08370751880479424,0.44181749676603915,14.221223362973323
7,4,308.0,-0.08448366798103757,0.4397973543007553,14.286546396281484
7,5,310.0,-0.08547146602507298,0.43775927278058385,14.353060455509482
7,6,312.0,-0.08668627585277751,0.43571419482844226,14.420428303130043
7,7,314.0,-0.08814566897558473,0.4336696783350411,14.488412773754895
7,8,316.0,-0.08987100561433928,0.4316282669514149,14.556936577758558
7,9,318.0,-0.09183608598945493,0.4705510706539474,13.352823315113367
7,10,320.0,-0.05854028476699821,0.5390116165669003,11.656864368153627
7,11,322.0,-0.05816444926610437,0.5348492046992088,11.74758278029628
7,12,324.0,-0.05793791137084056,0.5305349467056483,11.843112967760119
7,13,326.0,-0.0579294453678173,0.5259634432455125,11.946049460031924
7,14,328.0,-0.05828951713614103,0.5209392186871592,12.061263736322456
7,15,330.0,-0.05942826176122535,0.5150402430280703,12.199406536155166
7,16,332.0,-0.06315640176831955,0.5071583218077376,12.38900169237788
7,17,334.0,-0.07324701575750761,0.5139448360775257,12.225407993459832
7,18,336.0,-0.06359727937499898,0.516244658785356,12.170944919726534
7,19,338.0,-0.055593301345007326,0.5148978428630664,12.202780404443367
7,20,340.0,-0.04828347628375647,0.5114715322248333,12.284525943894792
7,21,342.0,-0.042287296242593087,0.506419939919411,12.407065385654954
7,22,344.0,-0.037740933286712075,0.5007471181420808,12.547621503029418
7,23,346.0,-0.034209704723444305,0.49502033296231934,12.692782273365443
7,24,348.0,-0.03130738705252356,0.4893941849586194,12.838700377510328
7,25,350.0,-0.028794220176300234,0.4838762354938595,12.985108270024394
7,26,352.0,-0.026532239933550333,0.4784303733662093,13.132914749896514
7,27,354.0,-0.024450270758621884,0.4730157975560583,13.283246224847172
7,28,356.0,-0.022528454446408067,0.46763843452073794,13.435989951550809
7,29,358.0,-0.020789397079610028,0.4624501839435308,13.586728960944294
7,30,360.0,-0.05989674937994578,0.5416002110952867,11.601150033662286
7,31,362.0,-0.05895533439488386,0.540867729533271,11.61686113645847
7,32,364.0,-0.05801610882529544,0.5401132880174857,11.63308781060053
7,33,366.0,-0.05706790118526231,0.53926444248587,11.65139922486957
7,34,368.0,-0.056095242084975155,0.5383090568465176,11.672078014045088
7,35,370.0,-0.05509057401841937,0.5372685016340009,11.694683920740678
8,1,302.0,-0.06637471851761266,0.5746920217692343,10.933134738561899
8,2,304.0,-0.06510082879776008,0.5708303840141877,11.007096824445526
8,3,306.0,-0.06393652569099002,0.5669276316243329,11.08287011726226
8,4,308.0,-0.06287890848586727,0.5629949199466856,11.160287747844315
8,5,310.0,-0.06192330312754998,0.5590421638314846,11.239197530498904
8,6,312.0,-0.06106430101920728,0.5550761470945509,11.319501549594271
8,7,314.0,-0.06029707467243421,0.5510988188168072,11.401195380293862
8,8,316.0,-0.059618887274732676,0.5471057426688043,11.484407523360932
8,9,318.0,-0.05903085447831641,0.5430843871737712,11.569445661801266
8,10,320.0,-0.015518840507270204,0.676372669271028,9.28953163342835
8,11,322.0,-0.015087920633413202,0.6703714373826584,9.3726924460134
8,12,324.0,-0.0148550252521433,0.6639478170061063,9.46337219016988
8,13,326.0,-0.014892449729443431,0.6568797016019023,9.56519936886019
8,14,328.0,-0.01534823937863683,0.6487356269642917,9.685278634351048
8,15,330.0,-0.0165887837522568,0.6385173124582789,9.840273998193483
8,16,332.0,-0.019857171126177964,0.6232057408540923,10.082040159913472
8,17,334.0,-0.02806862053201855,0.5987978072036529,10.492999860038992
8,18,336.0,-0.03634130970470603,0.5807918500207669,10.818308326735169
8,19,338.0,-0.043354459362958606,0.5695519491279588,11.03180371307617
8,20,340.0,-0.04964353340497751,0.5623925674487589,11.172241012506028
8,21,342.0,-0.05452199481328976,0.5580201782449757,11.259781549371164
8,22,344.0,-0.05781893716862741,0.5550122109352479,11.320805530732066
8,23,346.0,-0.0599412990616285,0.552570400550783,11.370832206930963
8,24,348.0,-0.06125112343165143,0.5504023063657978,11.41562314421658
8,25,350.0,-0.061968305435043225,0.5484140594911421,11.457009896882616
8,26,352.0,-0.06221742679796331,0.5465889558047496,11.495265757663866
8,27,354.0,-0.0620687140918873,0.5449517292247842,11.529801577320749
8,28,356.0,-0.0615728515943383,0.5435558495423266,11.559410707234631
8,29,358.0,-0.060806410934310495,0.5424501883825463,11.582971933173269
8,30,360.0,-0.01702373640673424,0.6386376340248059,9.838420056115163
8,31,362.0,-0.017146706918580057,0.635958151653317,9.879872269653317
