                     %Re                     obs                       s                guesserr                   error     directory
                   300.1               1.3336307                       0                       0           5.8234759e-16  ./initial-2/
                     300               1.3336765                       0                       0           4.1267645e-15  ./initial-1/
                   299.9               1.3337224                       0                       0           2.1324435e-16  ./initial-0/
               270.12082               1.3505538              0.10039809           1.0222391e-05           4.7383766e-15   search-0/
               253.53534               1.3634265              0.15651924           1.7047869e-05           7.1674309e-15   search-1/
               239.40041               1.3770632              0.20473238           1.7193915e-05           1.4319505e-14   search-2/
               225.37037               1.3935916              0.25311342           1.7399252e-05           1.3443032e-14   search-3/
               213.43352               1.4104122              0.29485396           1.6955366e-05           6.6845886e-15   search-4/
               201.65182               1.4297918              0.33672834           1.9447697e-05           1.1209206e-14   search-5/
               191.84368               1.4481436              0.37219987           1.7332817e-05           4.1328825e-15   search-6/
               182.19336                1.468191              0.40770642           1.8624124e-05            6.932243e-15   search-7/
               173.97893               1.4868291              0.43844799           1.6843343e-05           3.4866902e-15   search-8/
               165.89518               1.5067079              0.46924156           1.8805873e-05           8.8437799e-15   search-9/
               159.16019               1.5247296              0.49544458           1.7287112e-05           5.9363905e-15   search-10/
               152.55728               1.5443246              0.52190764           1.9925245e-05           3.4894511e-15   search-11/
               147.28418               1.5622769              0.54404682           1.7965719e-05           1.0596626e-14   search-12/
               142.81713               1.5804053              0.56420822           1.6453318e-05            3.019281e-14   search-13/
                138.6694               1.6019985              0.58549886           1.8258653e-05           7.2692449e-14   search-14/
               135.55333               1.6250703              0.60567699           1.6786801e-05           1.4506357e-16   search-15/
               133.23033               1.6539802              0.62869534           1.6602506e-05           7.1147431e-14   search-16/
               132.26808               1.6807033              0.64898764             1.64246e-05           6.9493757e-16   search-17/
               132.32313               1.7213981              0.67950144           1.9371944e-05           1.9185059e-14   search-18/
               133.09477               1.7488566              0.70025005           1.8638463e-05           6.4194366e-16   search-19/
               134.46074               1.7795004              0.72367376           1.8091374e-05           5.9977704e-14   search-20/
               136.35153                1.811855               0.7487388           1.5792708e-05           1.3517757e-14   search-21/
               138.68594               1.8452398              0.77495251           1.4746012e-05           6.8006566e-15   search-22/
               141.38534               1.8791675              0.80193617           1.2785845e-05           1.0843333e-14   search-23/
               144.38543               1.9133262              0.82943168           1.0756239e-05           8.0889387e-15   search-24/
               148.18661               1.9530719              0.86181504           1.1857214e-05           9.2176061e-15   search-25/
               152.27739               1.9927342              0.89453122           1.1157227e-05           2.5425599e-15   search-26/
               157.19659               2.0372823              0.93174146           1.2259408e-05           4.6404338e-15   search-27/
               162.39939               2.0815087              0.96916383           1.1360174e-05           2.9032914e-15   search-28/
               167.85847               2.1253522               1.0067383           1.0046237e-05           3.9032445e-15   search-29/
               174.57755                2.176361               1.0510603           1.1703259e-05           7.6407136e-15   search-30/
               181.59935               2.2267728               1.0955194           1.1633925e-05           1.0425536e-14   search-31/
                188.9035               2.2765917                1.140108           1.0816687e-05           9.3177466e-16   search-32/
               197.49379               2.3323323               1.1907709           1.2211979e-05           4.6466982e-15   search-33/
               206.39375               2.3873852               1.2416045           1.2319032e-05           4.2071113e-15   search-34/
               215.57489               2.4417991               1.2926068           1.1911732e-05           4.8044929e-15   search-35/
               225.00809                2.495609               1.3437595           1.1286482e-05           3.0846614e-15   search-36/
                234.6666               2.5488338               1.3950353           1.0861783e-05           3.6996074e-15   search-37/
                 244.528               2.6014708               1.4463988           1.0503923e-05           4.6174542e-15   search-38/
               254.57589               2.6534919               1.4978112           1.0092806e-05           2.0374923e-15   search-39/
               266.22941               2.7118997               1.5563509           1.2155084e-05           6.4610175e-15   search-40/
               278.10939                2.769375               1.6148776           1.2469674e-05            1.115495e-14   search-41/
               290.21841               2.8258923               1.6734012            1.171687e-05           6.9622434e-15   search-42/
               302.55707               2.8815261               1.7319819           1.0472428e-05           7.4243568e-15   search-43/
               316.88518               2.9441009                1.798933           1.2137131e-05           7.4822389e-15   search-44/
               331.45479               3.0061831               1.8662045           1.2520921e-05           1.1596762e-14   search-45/
               346.19772               3.0681915               1.9338563           1.2252217e-05           9.7212361e-15   search-46/
               361.03187               3.1304199               2.0018425           1.1569205e-05           9.5474907e-15   search-47/
               375.88444               3.1929892               2.0700488            1.108375e-05           8.2947283e-15   search-48/
               390.70734               3.2558684               2.1383436            1.086064e-05           8.3115436e-15   search-49/
