                     %Re                     obs                       s                guesserr                   error     directory
                  300.02               1.3851939                       0                       0           2.0366984e-16  ./initial-2/
                     300               1.3852162                       0                       0           4.6052812e-15  ./initial-1/
                  299.98               1.3852386                       0                       0            2.570814e-16  ./initial-0/
               276.42897               1.4170465             0.081861403            1.414149e-05            3.335375e-14   search-0/
               265.44922               1.4371511              0.12123327           1.8438866e-05            2.666244e-14   search-1/
               256.17893               1.4584051              0.15573387           1.7158083e-05           1.9854429e-14   search-2/
               247.23649               1.4846849              0.19106726           1.7160805e-05           1.9011355e-14   search-3/
               240.07584               1.5124758              0.22224777           1.7214009e-05           3.5579233e-14   search-4/
               234.29684               1.5427882              0.25140141            1.635529e-05           3.4221336e-14   search-5/
               229.40322               1.5798169              0.28271672           1.7183243e-05           3.5923886e-14   search-6/
               225.87046               1.6241528              0.31682077           1.6930098e-05           9.9343873e-14   search-7/
               224.21094               1.6685252              0.34932769            1.235152e-05           3.3502439e-15   search-8/
               224.33942                1.739513              0.40057624           1.2192497e-05           1.3274728e-15   search-9/
               225.94427               1.7898301              0.43729238           1.7890379e-05           5.5635785e-16   search-10/
               228.31702               1.8372288              0.47241209           1.7384635e-05           1.7209308e-16   search-11/
               231.50882               1.8866834               0.5096654           1.5300667e-05           7.2950002e-14   search-12/
               235.39543               1.9372275              0.54838536           1.4568862e-05           4.1065677e-14   search-13/
               239.86217               1.9882812              0.58813533           1.3488884e-05           2.7182344e-14   search-14/
               244.81192               2.0394766              0.62860936           1.2017837e-05           2.0358161e-14   search-15/
               250.16692               2.0905993              0.66960532           1.0531012e-05           3.8842021e-15   search-16/
               256.76733               2.1493315              0.71737307           1.1943252e-05           8.3651624e-15   search-17/
               263.75611                2.207785              0.76557453           1.1642629e-05           6.2764345e-15   search-18/
               271.07482               2.2659431              0.81413253           1.0584424e-05           6.7119377e-15   search-19/
               279.85609                2.332602              0.87045729           1.1950367e-05           2.6098899e-15   search-20/
               288.95091               2.3988649              0.92709055           1.1624846e-05           4.0580404e-15   search-21/
               298.31191               2.4647181               0.9839562           1.0523568e-05           7.6860561e-15   search-22/
               309.43393               2.5403925                1.049978           1.1891633e-05           5.2634264e-15   search-23/
               320.82863                2.615408               1.1161244           1.1491414e-05           2.9514401e-15   search-24/
               332.47523               2.6896834               1.1823231           1.0328565e-05           4.0097933e-15   search-25/
               346.35102               2.7751747               1.2594482           1.1809565e-05           1.0334551e-14   search-26/
               360.55706               2.8594215               1.3365277           1.1602064e-05           5.7916973e-15   search-27/
               375.10146                 2.94231               1.4135408           1.0718929e-05           3.0397779e-15   search-28/
               392.04168               3.0346628               1.5009107           1.2173475e-05            2.873486e-15   search-29/
               409.44947               3.1250957               1.5882551           1.2453425e-05           4.6185023e-15   search-30/
                427.3297               3.2138574               1.6757664           1.2397771e-05           6.5880817e-15   search-31/
               445.64955               3.3017149               1.7638108            1.217255e-05           2.1681034e-14   search-32/
               464.30108               3.3897742               1.8527298            1.195236e-05           5.6114938e-14   search-33/
               483.10307               3.4786092               1.9423997           1.2119324e-05           5.6270006e-14   search-34/
               501.89796               3.5674112               2.0320361           1.2510863e-05           4.4295218e-14   search-35/
               520.69279               3.6541555                2.120616           1.1246364e-05           7.9991459e-14   search-36/
               542.17528               3.7462781               2.2183429           1.1297598e-05           2.8256435e-16   search-37/
               564.44128               3.8278165               2.3130715           1.2195262e-05           6.1936399e-16   search-38/
               588.12744               3.8923221               2.4047351           1.7951907e-05           5.6375412e-16   search-39/
               608.04046                3.925379               2.4752713           1.9159754e-05           9.3080008e-14   search-40/
               625.63086               3.9391697               2.5347452           1.7819469e-05            5.666216e-14   search-41/
               643.95354               3.9427009               2.5958739           1.6944452e-05           9.9240942e-14   search-42/
               662.52236               3.9418913               2.6577728           1.3125671e-05           3.3825709e-16   search-43/
               681.10661               3.9433848               2.7197296           1.1503077e-05           3.7161275e-16   search-44/
               699.68887               3.9515065               2.7819474           1.4978155e-05           6.5141863e-14   search-45/
               718.19072               3.9670249               2.8446295            1.674284e-05           8.3997176e-14   search-46/
               736.47267               3.9877202               2.9073739           1.3715235e-05           9.6359011e-14   search-47/
               757.36455               4.0138858               2.9795299           1.1832139e-05           4.2176684e-16   search-48/
               780.77291               4.0409315               3.0599634            1.224243e-05           2.5924025e-16   search-49/
