      #(Re)            L2            u2            v2            w2           e3d           ecf         ubulk         wbulk     wallshear   wallshear_a   wallshear_b   dissipation
  300.02      0.208328      0.292592      0.013996     0.0315443     0.0548452    0.00119093             0             0      0.385194      0.192597     -0.192597      0.385194
     300      0.208333      0.292598     0.0139978     0.0315478     0.0548506     0.0011912             0             0      0.385216      0.192608     -0.192608      0.385216
  299.98      0.208337      0.292604     0.0139995     0.0315514     0.0548559    0.00119147             0             0      0.385239      0.192619     -0.192619      0.385239
 276.429      0.214476      0.300663     0.0164579     0.0364776     0.0621745    0.00160148             0             0      0.417047      0.208523     -0.208523      0.417047
 265.449      0.218218      0.305543     0.0179977      0.039467     0.0664644    0.00188156             0             0      0.437151      0.218576     -0.218576      0.437151
 256.179      0.222066      0.310537     0.0196126     0.0425277     0.0707369    0.00219326             0             0      0.458405      0.229203     -0.229203      0.458405
 247.236       0.22668      0.316495     0.0215901     0.0461772     0.0756717    0.00259846             0             0      0.484685      0.242342     -0.242342      0.484685
 240.076      0.231395      0.322551     0.0236563     0.0498828      0.080502    0.00304791             0             0      0.512476      0.256238     -0.256238      0.512476
 234.297      0.236357      0.328892     0.0258787     0.0537542     0.0853514    0.00355922             0             0      0.542788      0.271394     -0.271394      0.542788
 229.403      0.242179      0.336293     0.0285456     0.0582553     0.0907326    0.00420853             0             0      0.579817      0.289908     -0.289908      0.579817
  225.87       0.24883      0.344702     0.0316639     0.0633342     0.0964669    0.00501383             0             0      0.624153      0.312076     -0.312076      0.624153
 224.211      0.255168      0.352676     0.0346975     0.0681004      0.101517    0.00584158             0             0      0.668525      0.334263     -0.334263      0.668525
 224.339      0.264717      0.364634     0.0393593     0.0751192      0.108361    0.00719205             0             0      0.739513      0.369757     -0.369757      0.739513
 225.944      0.271092      0.372593     0.0425173     0.0796813      0.112427    0.00815683             0             0       0.78983      0.394915     -0.394915       0.78983
 228.317      0.276832      0.379747     0.0453807     0.0836938      0.115752    0.00906405             0             0      0.837229      0.418614     -0.418614      0.837229
 231.509       0.28257      0.386896     0.0482539     0.0876089      0.118768     0.0100038             0             0      0.886683      0.443342     -0.443342      0.886683
 235.395      0.288193      0.393901     0.0510712     0.0913459      0.121436     0.0109523             0             0      0.937228      0.468614     -0.468614      0.937228
 239.862      0.293644      0.400698     0.0537962     0.0948692      0.123762     0.0118942             0             0      0.988281      0.494141     -0.494141      0.988281
 244.812      0.298898      0.407261     0.0564081     0.0981653       0.12577     0.0128183             0             0       1.03948      0.519738     -0.519738       1.03948
 250.167       0.30395      0.413588     0.0588964      0.101233      0.127492     0.0137169             0             0        1.0906        0.5453       -0.5453        1.0906
 256.767      0.309534      0.420604     0.0616073      0.104495      0.129165     0.0147147             0             0       1.14933      0.574666     -0.574666       1.14933
 263.756      0.314877      0.427351     0.0641486      0.107476       0.13055     0.0156661             0             0       1.20778      0.603892     -0.603892       1.20778
 271.075      0.319998      0.433855     0.0665223      0.110188      0.131688     0.0165667             0             0       1.26594      0.632972     -0.632972       1.26594
 279.856      0.325645       0.44108     0.0690557      0.113002      0.132741     0.0175381             0             0        1.3326      0.666301     -0.666301        1.3326
 288.951       0.33104      0.448038     0.0713809      0.115504      0.133566     0.0184364             0             0       1.39886      0.699432     -0.699432       1.39886
