physical_id,case,group,direction,step,Re,input
re300_lx10_lz6_016,re300_lx10_lz6,E,minus,1,300.02,1.6985278
re300_lx10_lz6_016,re300_lx10_lz6,E,minus,2,300.0,1.6985901
re300_lx10_lz6_016,re300_lx10_lz6,E,minus,3,299.98,1.6986525
re300_lx10_lz6_016,re300_lx10_lz6,E,minus,4,288.09534,1.7376001
re300_lx10_lz6_016,re300_lx10_lz6,E,minus,5,281.48695,1.7630943
re300_lx10_lz6_016,re300_lx10_lz6,E,minus,6,275.88382,1.7884287
re300_lx10_lz6_016,re300_lx10_lz6,E,minus,7,270.58572,1.8166796
re300_lx10_lz6_016,re300_lx10_lz6,E,minus,8,265.67934,1.847795
re300_lx10_lz6_016,re300_lx10_lz6,E,minus,9,261.23246,1.881745
re300_lx10_lz6_016,re300_lx10_lz6,E,minus,10,257.31391,1.9185674
re300_lx10_lz6_016,re300_lx10_lz6,E,minus,11,254.00481,1.9578087
re300_lx10_lz6_016,re300_lx10_lz6,E,minus,12,251.35401,1.9984371
re300_lx10_lz6_016,re300_lx10_lz6,E,minus,13,249.59747,2.0337834
re300_lx10_lz6_016,re300_lx10_lz6,E,minus,14,248.29126,2.0695903
re300_lx10_lz6_016,re300_lx10_lz6,E,minus,15,247.42696,2.1056619
re300_lx10_lz6_016,re300_lx10_lz6,E,minus,16,246.99787,2.1408436
re300_lx10_lz6_016,re300_lx10_lz6,E,minus,17,246.97053,2.1781604
re300_lx10_lz6_016,re300_lx10_lz6,E,minus,18,247.38196,2.2162939
re300_lx10_lz6_016,re300_lx10_lz6,E,minus,19,248.23798,2.2550697
re300_lx10_lz6_016,re300_lx10_lz6,E,minus,20,249.53411,2.2944113
re300_lx10_lz6_016,re300_lx10_lz6,E,minus,21,251.25469,2.3341382
re300_lx10_lz6_016,re300_lx10_lz6,E,minus,22,253.37542,2.3739595
re300_lx10_lz6_016,re300_lx10_lz6,E,minus,23,255.87045,2.4133563
re300_lx10_lz6_016,re300_lx10_lz6,E,minus,24,258.36846,2.4462819
re300_lx10_lz6_016,re300_lx10_lz6,E,minus,25,260.54451,2.4672678
re300_lx10_lz6_016,re300_lx10_lz6,E,minus,26,262.15038,2.4753671
re300_lx10_lz6_016,re300_lx10_lz6,E,minus,27,263.82091,2.4779061
re300_lx10_lz6_016,re300_lx10_lz6,E,minus,28,265.8293,2.4779118
re300_lx10_lz6_016,re300_lx10_lz6,E,minus,29,267.91148,2.477952
re300_lx10_lz6_016,re300_lx10_lz6,E,minus,30,269.99365,2.479134
re300_lx10_lz6_016,re300_lx10_lz6,E,minus,31,272.65498,2.4824822
re300_lx10_lz6_016,re300_lx10_lz6,E,minus,32,275.87317,2.4889282
re300_lx10_lz6_016,re300_lx10_lz6,E,minus,33,279.57811,2.4988801
re300_lx10_lz6_016,re300_lx10_lz6,E,minus,34,283.76362,2.5124294
re300_lx10_lz6_016,re300_lx10_lz6,E,minus,35,288.38332,2.5291452
re300_lx10_lz6_016,re300_lx10_lz6,E,minus,36,292.85426,2.5461888
re300_lx10_lz6_016,re300_lx10_lz6,E,minus,37,298.07787,2.5662881
re300_lx10_lz6_016,re300_lx10_lz6,E,minus,38,303.28497,2.5858146
re300_lx10_lz6_016,re300_lx10_lz6,E,minus,39,308.53328,2.6045387
re300_lx10_lz6_016,re300_lx10_lz6,E,minus,40,313.8578,2.6224792
re300_lx10_lz6_016,re300_lx10_lz6,E,minus,41,319.26467,2.6398528
re300_lx10_lz6_016,re300_lx10_lz6,E,minus,42,324.73603,2.6569354
re300_lx10_lz6_016,re300_lx10_lz6,E,minus,43,331.04865,2.6764171
re300_lx10_lz6_016,re300_lx10_lz6,E,minus,44,337.37937,2.6959601
re300_lx10_lz6_016,re300_lx10_lz6,E,minus,45,344.75048,2.718871
re300_lx10_lz6_016,re300_lx10_lz6,E,minus,46,352.10907,2.7420593
re300_lx10_lz6_016,re300_lx10_lz6,E,minus,47,360.44102,2.7691138
re300_lx10_lz6_016,re300_lx10_lz6,E,minus,48,368.70833,2.7975598
re300_lx10_lz6_016,re300_lx10_lz6,E,minus,49,376.85043,2.8279673
re300_lx10_lz6_016,re300_lx10_lz6,E,minus,50,384.79851,2.8603619
re300_lx10_lz6_016,re300_lx10_lz6,E,minus,51,392.51918,2.8941614
re300_lx10_lz6_016,re300_lx10_lz6,E,minus,52,401.32132,2.9345253
re300_lx10_lz6_016,re300_lx10_lz6,E,minus,53,409.95298,2.974818
re300_lx10_lz6_016,re300_lx10_lz6,E,plus,1,299.98,1.6986525
re300_lx10_lz6_016,re300_lx10_lz6,E,plus,2,300.0,1.6985901
re300_lx10_lz6_016,re300_lx10_lz6,E,plus,3,300.02,1.6985278
re300_lx10_lz6_016,re300_lx10_lz6,E,plus,4,311.69441,1.6588694
re300_lx10_lz6_016,re300_lx10_lz6,E,plus,5,315.71631,1.6418177
