                     %Re                     obs                       s                guesserr                   error     directory
                   300.1               1.3825603                       0                       0           4.2799299e-16  ./initial-2/
                     300               1.3826034                       0                       0           5.4914793e-15  ./initial-1/
                   299.9               1.3826465                       0                       0             2.82885e-16  ./initial-0/
               270.06688               1.3976557              0.10036931           9.9808844e-06           5.3320656e-15   search-0/
               252.62238               1.4090675              0.15910049           1.7922178e-05           1.2349051e-14   search-1/
               238.13069               1.4207225              0.20813614           1.7773566e-05           1.1331022e-14   search-2/
               223.70545               1.4350473              0.25732386           1.7981011e-05           1.1064952e-14   search-3/
               211.61373               1.4499397                0.299044           1.7311942e-05           2.3343933e-14   search-4/
               201.03859               1.4659358              0.33614454           1.6424331e-05           6.0435093e-15   search-5/
               190.63072               1.4854213              0.37359078           1.8762105e-05           5.0405681e-15   search-6/
               182.07155               1.5053238              0.40554711           1.7407084e-05           6.8525964e-15   search-7/
               173.80968               1.5293134               0.4380969           1.9226343e-05           3.6371254e-14   search-8/
               167.08608               1.5539579              0.46673283           1.7021608e-05           3.4911713e-15   search-9/
                160.8725               1.5831964              0.49633348            1.745166e-05            2.500962e-15   search-10/
               155.40763               1.6179022              0.52734845           1.8255396e-05            1.103991e-14   search-11/
               151.01276                1.658772              0.56033944           1.9140756e-05           1.6146928e-14   search-12/
               148.35955               1.6988447              0.59064227             1.65091e-05             3.03974e-15   search-13/
               147.03115               1.7368076              0.61845461           1.8052478e-05           4.9533373e-16   search-14/
               146.76207               1.7987556              0.66326887           1.5207413e-05           2.8615863e-15   search-15/
               147.62252               1.8409202              0.69389997           1.8261444e-05           4.2307381e-16   search-16/
               149.33102               1.8873467              0.72795851           1.8526612e-05           2.2502831e-16   search-17/
               151.83111               1.9361624               0.7642358           1.7383191e-05           6.5101697e-14   search-18/
               155.03295               1.9864351              0.80213069           1.7444771e-05           4.2859738e-14   search-19/
               158.83794               2.0374494              0.84114704           1.6319498e-05           2.9063424e-14   search-20/
               163.15874               2.0887121              0.88092312           1.4688429e-05           7.9489757e-15   search-21/
               167.92551               2.1399004              0.92121185           1.2966422e-05           1.0522453e-14   search-22/
               173.08506               2.1908074              0.96185017           1.1367329e-05           3.4464672e-15   search-23/
               179.29661               2.2474603               1.0077598           1.2339385e-05           3.9077044e-15   search-24/
               185.91421               2.3034875               1.0538976           1.1876575e-05           2.8793724e-15   search-25/
               192.90791               2.3588019               1.1002016            1.081751e-05           2.1910775e-15   search-26/
               201.30302                2.420836               1.1530806           1.2138877e-05           2.3226106e-15   search-27/
               210.13351               2.4817344               1.2060569           1.1985053e-05           7.4852041e-15   search-28/
               219.38434               2.5413714               1.2590795           1.1241538e-05           1.1611044e-15   search-29/
               229.04797               2.5996197               1.3121126           1.0291172e-05           5.1820088e-15   search-30/
               240.52423               2.6639993               1.3723753           1.2187593e-05           3.6885806e-15   search-31/
               252.52737               2.7265136                1.432751           1.2773393e-05           8.9580994e-15   search-32/
               265.03634               2.7874228               1.4934087           1.2665331e-05           6.0182807e-15   search-33/
               277.99611                 2.84715               1.5545015           1.2207833e-05           7.8491662e-15   search-34/
               291.31826               2.9061213               1.6160744             1.19367e-05           2.2822301e-15   search-35/
               304.90196               2.9646298                 1.67805           1.1541032e-05           4.3489087e-15   search-36/
               318.66065               3.0227995                1.740287           1.0700429e-05            3.413154e-15   search-37/
               334.51009               3.0887893               1.8114853           1.2072267e-05           7.8228802e-15   search-38/
                350.4766               3.1542519               1.8827195           1.1444866e-05           3.7409623e-15   search-39/
               366.55217               3.2190716               1.9539188           1.0026936e-05           2.9517179e-15   search-40/
               385.75768               3.2949116                2.038223            1.155662e-05           2.0632754e-15   search-41/
               405.14863               3.3694874               2.1224089           1.1331494e-05            4.866943e-15   search-42/
               424.75185               3.4425497               2.2064466           1.0731156e-05           9.1806053e-15   search-43/
               444.60126               3.5137744               2.2903009           1.0199194e-05           1.0916142e-14   search-44/
               467.25395               3.5910427               2.3842417            1.231198e-05           9.8943767e-15   search-45/
               490.34593               3.6642464               2.4776665           1.3402934e-05           2.5624859e-14   search-46/
               514.00006               3.7309604               2.5701065           1.4960429e-05           5.5692837e-16   search-47/
               535.48356               3.7802263               2.6500935            1.643529e-05            9.680229e-14   search-48/
               553.32229               3.8074706               2.7127359           1.8519414e-05           4.7799614e-16   search-49/
