direction,continuation_step,Re,period,norm,shear,power,raw_state_path,x0_state_path
lower_Re_attempt,11,430.25177278495227,8.873676135325443,0.2648983880912779,1.6610490653291528,1.6610490653291528,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_4_7/clean_po_pipeline_target427p691_lower_to550/restartable_po_branch/states/raw_lower_Re_attempt_contstep0011_Re430.25177278_T8.87367614.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_4_7/clean_po_pipeline_target427p691_lower_to550/restartable_po_branch/states/x0_lower_Re_attempt_contstep0011_Re430.25177278_T8.87367614.asc
lower_Re_attempt,12,431.2060445599782,8.861353464405232,0.2645617409250072,1.6605821607941538,1.6605821607941538,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_4_7/clean_po_pipeline_target427p691_lower_to550/restartable_po_branch/states/raw_lower_Re_attempt_contstep0012_Re431.20604456_T8.86135346.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_4_7/clean_po_pipeline_target427p691_lower_to550/restartable_po_branch/states/x0_lower_Re_attempt_contstep0012_Re431.20604456_T8.86135346.asc
lower_Re_attempt,13,432.59093147890707,8.847207664226016,0.2642229187210519,1.6604527052121787,1.6604527052121787,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_4_7/clean_po_pipeline_target427p691_lower_to550/restartable_po_branch/states/raw_lower_Re_attempt_contstep0013_Re432.59093148_T8.84720766.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_4_7/clean_po_pipeline_target427p691_lower_to550/restartable_po_branch/states/x0_lower_Re_attempt_contstep0013_Re432.59093148_T8.84720766.asc
lower_Re_attempt,14,433.2096499091631,8.841901263531362,0.2641112272155102,1.6605436544192138,1.6605436544192138,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_4_7/clean_po_pipeline_target427p691_lower_to550/restartable_po_branch/states/raw_lower_Re_attempt_contstep0014_Re433.20964991_T8.84190126.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_4_7/clean_po_pipeline_target427p691_lower_to550/restartable_po_branch/states/x0_lower_Re_attempt_contstep0014_Re433.20964991_T8.84190126.asc
lower_Re_attempt,15,434.6238634649778,8.831506903100312,0.2639226230369073,1.6610093956538472,1.6610093956538472,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_4_7/clean_po_pipeline_target427p691_lower_to550/restartable_po_branch/states/raw_lower_Re_attempt_contstep0015_Re434.62386346_T8.83150690.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_4_7/clean_po_pipeline_target427p691_lower_to550/restartable_po_branch/states/x0_lower_Re_attempt_contstep0015_Re434.62386346_T8.83150690.asc
lower_Re_attempt,16,436.0380770224731,8.82301307572565,0.2638062747570111,1.6617636173602146,1.6617636173602146,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_4_7/clean_po_pipeline_target427p691_lower_to550/restartable_po_branch/states/raw_lower_Re_attempt_contstep0016_Re436.03807702_T8.82301308.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_4_7/clean_po_pipeline_target427p691_lower_to550/restartable_po_branch/states/x0_lower_Re_attempt_contstep0016_Re436.03807702_T8.82301308.asc
lower_Re_attempt,17,437.45229058094134,8.816006080540793,0.26374602147848303,1.6627513109817507,1.6627513109817507,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_4_7/clean_po_pipeline_target427p691_lower_to550/restartable_po_branch/states/raw_lower_Re_attempt_contstep0017_Re437.45229058_T8.81600608.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_4_7/clean_po_pipeline_target427p691_lower_to550/restartable_po_branch/states/x0_lower_Re_attempt_contstep0017_Re437.45229058_T8.81600608.asc
lower_Re_attempt,18,438.8665041400808,8.810215479144938,0.2637316010387617,1.6639378129411027,1.6639378129411027,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_4_7/clean_po_pipeline_target427p691_lower_to550/restartable_po_branch/states/raw_lower_Re_attempt_contstep0018_Re438.86650414_T8.81021548.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_4_7/clean_po_pipeline_target427p691_lower_to550/restartable_po_branch/states/x0_lower_Re_attempt_contstep0018_Re438.86650414_T8.81021548.asc
lower_Re_attempt,19,440.2807176996971,8.805452494109511,0.26375604976539,1.665299824567869,1.665299824567869,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_4_7/clean_po_pipeline_target427p691_lower_to550/restartable_po_branch/states/raw_lower_Re_attempt_contstep0019_Re440.28071770_T8.80545249.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_4_7/clean_po_pipeline_target427p691_lower_to550/restartable_po_branch/states/x0_lower_Re_attempt_contstep0019_Re440.28071770_T8.80545249.asc
lower_Re_attempt,20,441.69493125965846,8.801578865299193,0.26381440944901186,1.666820962347373,1.666820962347373,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_4_7/clean_po_pipeline_target427p691_lower_to550/restartable_po_branch/states/raw_lower_Re_attempt_contstep0020_Re441.69493126_T8.80157887.asc,/home/ebenq/Dev/julia/CloudAtlas.jl/notebooks/periodic_orbits/eqb_hopf_outputs_2_4_7/clean_po_pipeline_target427p691_lower_to550/restartable_po_branch/states/x0_lower_Re_attempt_contstep0020_Re441.69493126_T8.80157887.asc
