                     %Lz                     obs                       s                guesserr                   error     directory
               3.9980094               1.7714716                       0                       0           5.8956247e-16  ./initial-2/
               4.0005094               1.7792042                       0                       0           3.2288476e-16  ./initial-1/
               4.0030094               1.7882018                       0                       0           2.4484621e-16  ./initial-0/
               4.0041147               1.9093683             0.073197643           1.2420811e-05           2.8771511e-14   search-0/
               3.9855034               1.9854071               0.1161876           1.9195272e-05           1.6135587e-14   search-1/
               3.9604753               2.0631247              0.16031449           1.9334676e-05           3.7659941e-15   search-2/
               3.9341757               2.1440255              0.20625746           1.6975663e-05           5.8899111e-16   search-3/
                3.912541               2.2252359              0.25222098           1.8102881e-05           3.5896973e-16   search-4/
               3.8992309                2.312057              0.30113197           1.9863656e-05           9.5602964e-14   search-5/
               3.8981951               2.3277057              0.30993111           2.7769219e-06           1.7458061e-16   search-8/
               3.8975737               2.3450096              0.31965799           9.5741746e-07           2.4310627e-14   search-10/
               3.8979802               2.3795799              0.33908845           2.3002246e-06           3.9090357e-15   search-11/
                3.901957               2.4277899              0.36620308           7.3626886e-06            2.279035e-14   search-12/
               3.9099061               2.4816351              0.39653185           1.2823711e-05           1.2357575e-16   search-13/
               3.9215521               2.5478115                 0.43384           1.9184202e-05           8.7864198e-16   search-14/
               3.9304901               2.6052692              0.46621124           1.6539011e-05           6.7226556e-16   search-15/
               3.9371118               2.6704038              0.50285748           1.7770968e-05           2.0403727e-14   search-16/
               3.9384696               2.7006417              0.51985604           5.8214575e-06           7.2582038e-14   search-18/
               3.9385777               2.7062902              0.52303089           4.0333483e-07           5.8153128e-14   search-22/
               3.9386402               2.7128862               0.5267382              8.4114e-08           9.4112779e-16   search-24/
               3.9385584               2.7252684              0.53369764           2.3733037e-07           8.7977557e-15   search-25/
               3.9376163               2.7483119              0.54665134           1.5823966e-06           1.3920233e-14   search-26/
               3.9342524               2.7791713              0.56401624           6.6170717e-06           9.9617028e-14   search-27/
               3.9284819               2.8054835              0.57887515            1.034029e-05           3.9407418e-16   search-28/
               3.9200443                 2.82753              0.59144462           1.1699394e-05           9.1557577e-16   search-29/
               3.9083472               2.8456872              0.60206043           1.2455741e-05           5.9234873e-14   search-30/
               3.8924643               2.8600636              0.61106336           1.3852527e-05           8.0849523e-14   search-31/
