                     %Lz                     obs                       s                guesserr                   error     directory
               3.9980094               1.7714716                       0                       0           5.8546696e-16  ./initial-2/
               4.0005094               1.7792042                       0                       0           3.3461485e-16  ./initial-1/
               4.0030094               1.7882018                       0                       0           1.9113467e-16  ./initial-0/
               4.0089631               1.8726247             0.017796692           1.3622932e-05           6.6939545e-15   search-0/
               3.9998806               1.9306146             0.028639004           1.6505776e-05           6.6119432e-15   search-1/
               3.9837024               1.9914152             0.040246345           1.3572339e-05            1.687536e-14   search-2/
                3.963819               2.0531284             0.052157377           1.1339021e-05           1.3457472e-14   search-3/
               3.9429669               2.1160457             0.064180437            1.095934e-05           1.3434677e-14   search-4/
               3.9234115               2.1812137             0.076248881           1.2611973e-05           1.4061872e-14   search-5/
               3.9075446                2.249948              0.08837277           1.7697806e-05           2.1921968e-14   search-6/
               3.8994859               2.3089909             0.098281798            1.823668e-05           1.5070805e-14   search-7/
               3.8975048               2.3622773              0.10692507           1.7037503e-05           5.8481748e-15   search-8/
               3.9008347               2.4177467              0.11577029           1.8799446e-05           6.3032149e-15   search-9/
               3.9075739               2.4675158              0.12364436           1.6795801e-05           6.7717524e-15   search-10/
               3.9164738               2.5189993              0.13166643            1.670692e-05            2.482288e-14   search-11/
                3.925688               2.5726924              0.13977557           1.7630264e-05           2.1219254e-14   search-12/
               3.9326522               2.6223589              0.14699676           1.6410472e-05           3.5429013e-15   search-13/
               3.9373352               2.6739628              0.15428014           1.8018789e-05           1.1497238e-14   search-14/
               3.9386271                2.719891              0.16071989           1.6666491e-05           1.1782262e-14   search-15/
               3.9361334               2.7651748              0.16728589           1.8181376e-05           8.0652547e-15   search-16/
               3.9294241                 2.80213              0.17322501           1.6530587e-05           1.6275361e-14   search-17/
               3.9169994               2.8332256              0.17944568           1.6736247e-05           3.3579891e-14   search-18/
               3.8982717               2.8557147              0.18612714            1.979166e-05           2.7604179e-14   search-19/
               3.8798508               2.8670844              0.19173644            1.942428e-05            1.287142e-14   search-20/
               3.8592841                 2.87391              0.19757071           1.7412012e-05           2.8394206e-14   search-21/
               3.8375058               2.8774286              0.20352064           1.2451522e-05           8.1129206e-15   search-22/
               3.8109861               2.8787484              0.21060726           1.1589993e-05           1.0994149e-14   search-23/
               3.7791911                2.877863              0.21898452           1.1671366e-05            1.321922e-14   search-24/
               3.7418589               2.8749587               0.2287344           1.1854028e-05           3.4395159e-14   search-25/
               3.6983003               2.8703324              0.24004819           1.1876656e-05           2.4298861e-14   search-26/
               3.6480913               2.8643576              0.25304401           1.2012566e-05           1.0673052e-14   search-27/
               3.5915712               2.8574599              0.26763963           1.2333966e-05           5.7725438e-15   search-28/
               3.5348893               2.8506199              0.28225429           1.0885812e-05           7.1373463e-15   search-29/
               3.4696571               2.8429362              0.29905514           1.2004367e-05           6.1694427e-15   search-30/
               3.4043235               2.8355149              0.31587098           1.1383802e-05           4.6937873e-15   search-31/
               3.3389317               2.8285087              0.33269844           1.0317657e-05           3.9270995e-15   search-32/
               3.2638396               2.8212588              0.35202724           1.2067665e-05           2.5892645e-15   search-33/
               3.1887673               2.8151613              0.37136717            1.304646e-05           4.0068742e-15   search-34/
               3.1137629                2.810346              0.39071796            1.401429e-05           3.8138808e-15   search-35/
               3.0388762               2.8065198              0.41008038           1.4825458e-05           5.1094147e-15   search-36/
               2.9641559               2.8027246              0.42945653           1.5553985e-05           3.2569837e-15   search-37/
               2.8896487               2.7971844               0.4488502           1.6062926e-05           9.7863611e-15   search-38/
               2.8154044               2.7874021              0.46826827           1.6983372e-05           3.2048077e-14   search-39/
               2.7414965               2.7705565              0.48772293           1.9199917e-05           2.8035936e-14   search-40/
               2.6786029               2.7484917              0.50441814           1.7061657e-05           8.0159382e-15   search-41/
               2.6162138               2.7178232              0.52116408           1.7560922e-05           3.6083007e-15   search-42/
               2.5545765                2.677282              0.53797436           1.9456532e-05           1.8468682e-15   search-43/
               2.5028452                2.634026               0.5523845            1.711079e-05           1.2406328e-14   search-44/
               2.4522722               2.5821523              0.56686205           1.7582802e-05           7.4643466e-15   search-45/
               2.4033106               2.5211559              0.58142149            1.964399e-05           3.1821948e-15   search-46/
               2.3634418                2.461928              0.59386766           1.7192348e-05           2.8882986e-15   search-47/
               2.3256765               2.3958328              0.60639953           1.7439575e-05           7.2700576e-15   search-48/
               2.2906494               2.3230126              0.61903668           1.9058101e-05           8.6728489e-15   search-49/
               2.2631391               2.2547913              0.63009132           1.6789747e-05           6.2814431e-15   search-50/
               2.2389541               2.1823078               0.6412631           1.6770831e-05           6.2833671e-15   search-51/
               2.2188907               2.1062846              0.65257876           1.7824396e-05           2.3700676e-15   search-52/
               2.2038851               2.0277215              0.66407659            1.959118e-05           7.2517172e-16   search-53/
               2.1957458               1.9579814              0.67432302            1.663751e-05           5.8257277e-15   search-54/
               2.1930623               1.8886057              0.68476819           1.5690414e-05            2.200206e-15   search-55/
               2.1965533               1.8210436              0.69544443           1.5613218e-05           1.7235685e-15   search-56/
               2.2068133               1.7568658               0.7063897            1.630788e-05           3.6540628e-15   search-57/
