physical_id,case,group,direction,step,Re,input
re300_lx10_lz6_022,re300_lx10_lz6,E,minus,1,300.02,2.0997299
re300_lx10_lz6_022,re300_lx10_lz6,E,minus,2,300.0,2.099734
re300_lx10_lz6_022,re300_lx10_lz6,E,minus,3,299.98,2.099738
re300_lx10_lz6_022,re300_lx10_lz6,E,minus,4,273.01152,2.1138719
re300_lx10_lz6_022,re300_lx10_lz6,E,minus,5,261.58266,2.1372736
re300_lx10_lz6_022,re300_lx10_lz6,E,minus,6,258.31764,2.154098
re300_lx10_lz6_022,re300_lx10_lz6,E,minus,7,256.70198,2.1703646
re300_lx10_lz6_022,re300_lx10_lz6,E,minus,8,255.9,2.1897599
re300_lx10_lz6_022,re300_lx10_lz6,E,minus,9,256.34515,2.2271803
re300_lx10_lz6_022,re300_lx10_lz6,E,minus,10,259.5968,2.2811667
re300_lx10_lz6_022,re300_lx10_lz6,E,minus,11,263.95731,2.3289419
re300_lx10_lz6_022,re300_lx10_lz6,E,minus,12,269.51196,2.3820181
re300_lx10_lz6_022,re300_lx10_lz6,E,minus,13,275.59748,2.4503288
re300_lx10_lz6_022,re300_lx10_lz6,E,minus,14,276.58673,2.4695406
re300_lx10_lz6_022,re300_lx10_lz6,E,minus,15,277.00618,2.4832013
re300_lx10_lz6_022,re300_lx10_lz6,E,minus,16,277.17831,2.4962878
re300_lx10_lz6_022,re300_lx10_lz6,E,minus,17,277.03206,2.5172951
re300_lx10_lz6_022,re300_lx10_lz6,E,minus,18,276.36674,2.5445351
re300_lx10_lz6_022,re300_lx10_lz6,E,minus,19,275.93172,2.5617829
re300_lx10_lz6_022,re300_lx10_lz6,E,minus,20,275.68688,2.5775925
re300_lx10_lz6_022,re300_lx10_lz6,E,minus,21,275.66003,2.5816606
re300_lx10_lz6_022,re300_lx10_lz6,E,minus,22,275.65209,2.5841452
re300_lx10_lz6_022,re300_lx10_lz6,E,minus,23,275.6554,2.588784
re300_lx10_lz6_022,re300_lx10_lz6,E,minus,24,275.73288,2.5977293
re300_lx10_lz6_022,re300_lx10_lz6,E,minus,25,276.16888,2.6149471
re300_lx10_lz6_022,re300_lx10_lz6,E,minus,26,277.28033,2.6364127
re300_lx10_lz6_022,re300_lx10_lz6,E,minus,27,279.00581,2.6575136
re300_lx10_lz6_022,re300_lx10_lz6,E,minus,28,281.29028,2.6781581
re300_lx10_lz6_022,re300_lx10_lz6,E,minus,29,284.0214,2.6980873
re300_lx10_lz6_022,re300_lx10_lz6,E,minus,30,287.07653,2.7171847
re300_lx10_lz6_022,re300_lx10_lz6,E,minus,31,290.86915,2.7381977
re300_lx10_lz6_022,re300_lx10_lz6,E,minus,32,295.54014,2.7616103
re300_lx10_lz6_022,re300_lx10_lz6,E,minus,33,301.21556,2.7878164
re300_lx10_lz6_022,re300_lx10_lz6,E,minus,34,308.11324,2.8176071
re300_lx10_lz6_022,re300_lx10_lz6,E,minus,35,316.49674,2.8518724
re300_lx10_lz6_022,re300_lx10_lz6,E,minus,36,326.6395,2.891415
re300_lx10_lz6_022,re300_lx10_lz6,E,minus,37,338.79569,2.9367698
re300_lx10_lz6_022,re300_lx10_lz6,E,minus,38,353.10414,2.9877293
re300_lx10_lz6_022,re300_lx10_lz6,E,minus,39,369.38664,3.0425777
re300_lx10_lz6_022,re300_lx10_lz6,E,minus,40,385.85711,3.0944515
re300_lx10_lz6_022,re300_lx10_lz6,E,plus,1,299.98,2.099738
re300_lx10_lz6_022,re300_lx10_lz6,E,plus,2,300.0,2.099734
re300_lx10_lz6_022,re300_lx10_lz6,E,plus,3,300.02,2.0997299
re300_lx10_lz6_022,re300_lx10_lz6,E,plus,4,327.46218,2.0974219
re300_lx10_lz6_022,re300_lx10_lz6,E,plus,5,344.80593,2.0978163
re300_lx10_lz6_022,re300_lx10_lz6,E,plus,6,362.15058,2.0988758
re300_lx10_lz6_022,re300_lx10_lz6,E,plus,7,383.42022,2.1006804
re300_lx10_lz6_022,re300_lx10_lz6,E,plus,8,404.68902,2.102779
re300_lx10_lz6_022,re300_lx10_lz6,E,plus,9,430.02496,2.1054298
re300_lx10_lz6_022,re300_lx10_lz6,E,plus,10,455.36056,2.1080706
re300_lx10_lz6_022,re300_lx10_lz6,E,plus,11,485.35726,2.1110091
re300_lx10_lz6_022,re300_lx10_lz6,E,plus,12,515.35438,2.1135996
