      #(Re)            L2            u2            v2            w2           e3d           ecf         ubulk         wbulk     wallshear   wallshear_a   wallshear_b   dissipation
  300.02      0.155954      0.213326     0.0260275     0.0495738     0.0952436    0.00313499             0             0      0.504775      0.252388     -0.252388      0.504775
     300      0.155965      0.213341     0.0260315     0.0495803     0.0952538    0.00313585             0             0      0.504836      0.252418     -0.252418      0.504836
  299.98      0.155976      0.213355     0.0260355     0.0495868     0.0952639     0.0031367             0             0      0.504897      0.252448     -0.252448      0.504897
   283.8      0.166515      0.226876     0.0298241      0.055611      0.104519    0.00398206             0             0      0.563152      0.281576     -0.281576      0.563152
 276.156       0.17279      0.234902     0.0321435      0.059164       0.10986    0.00453358             0             0       0.59968       0.29984      -0.29984       0.59968
 269.157      0.179657      0.243667     0.0347382     0.0630283      0.115568    0.00517931             0             0      0.641362      0.320681     -0.320681      0.641362
 263.039      0.186959      0.252966     0.0375642     0.0671153       0.12149    0.00591553             0             0      0.687755      0.343878     -0.343878      0.687755
 257.957      0.194471      0.262508     0.0405454     0.0713016      0.127431    0.00672785             0             0      0.737845      0.368922     -0.368922      0.737845
 254.789      0.200228      0.269803     0.0428812     0.0744995      0.131883    0.00738898             0             0      0.777932      0.388966     -0.388966      0.777932
 254.467      0.200657      0.270342     0.0430573     0.0747544      0.132242    0.00744215             0             0        0.7807       0.39035      -0.39035        0.7807
 254.385      0.200169      0.269709     0.0428587     0.0745351       0.13196    0.00739235             0             0      0.776423      0.388212     -0.388212      0.776423
 254.761      0.200285      0.269875     0.0429043     0.0745309      0.131926    0.00739564             0             0      0.778333      0.389166     -0.389166      0.778333
 255.363      0.199102      0.268377     0.0424207     0.0738745      0.131019    0.00725696             0             0       0.76997      0.384985     -0.384985       0.76997
 255.201      0.193325      0.260872     0.0401702     0.0712859      0.127534    0.00669532             0             0      0.723226      0.361613     -0.361613      0.723226
 254.707      0.195763      0.264019     0.0411126     0.0724548      0.129154    0.00693994             0             0      0.741422      0.370711     -0.370711      0.741422
  254.37       0.19849       0.26754     0.0421855     0.0737533      0.130922    0.00721917             0             0      0.762599        0.3813       -0.3813      0.762599
 254.434      0.200503      0.270142     0.0429944      0.074686      0.132155    0.00742651             0             0      0.779328      0.389664     -0.389664      0.779328
 255.285      0.201517      0.271474      0.043422     0.0750622      0.132567    0.00751981             0             0      0.790321      0.395161     -0.395161      0.790321
 257.414       0.19994      0.269507      0.042816      0.074059      0.131035    0.00731795             0             0      0.783558      0.391779     -0.391779      0.783558
 259.924       0.19702      0.265818     0.0416627     0.0723758      0.128574    0.00697403             0             0      0.766385      0.383193     -0.383193      0.766385
 261.083      0.195608      0.264032      0.041104     0.0715715      0.127403    0.00681201             0             0      0.757818      0.378909     -0.378909      0.757818
 265.802      0.190037      0.256973      0.038906     0.0684057      0.122781    0.00619302             0             0      0.723812      0.361906     -0.361906      0.723812
 272.086       0.18342      0.248575     0.0363202     0.0646289      0.117214    0.00549604             0             0      0.683966      0.341983     -0.341983      0.683966
 280.059      0.176267      0.239483     0.0335652     0.0605072      0.111053    0.00478774             0             0      0.642091      0.321046     -0.321046      0.642091
 288.894      0.169601      0.230998     0.0310401     0.0566193      0.105152    0.00416923             0             0      0.604351      0.302176     -0.302176      0.604351
 298.553      0.163455      0.223161     0.0287499     0.0529853     0.0995549    0.00363399             0             0      0.570707      0.285354     -0.285354      0.570707
 308.922      0.157864      0.216024     0.0266985     0.0496292     0.0943116    0.00317587             0             0      0.541099      0.270549     -0.270549      0.541099
