                     %Re                     obs                       s                guesserr                   error     directory
                  300.02               1.5047753                       0                       0           1.1975439e-16  ./initial-2/
                     300               1.5048359                       0                       0            3.754461e-14  ./initial-1/
                  299.98               1.5048965                       0                       0            1.605886e-16  ./initial-0/
               283.80014               1.5631519             0.066466002           1.3841028e-05           7.1810006e-15   search-0/
               276.15566               1.5996804              0.10165896           1.7879937e-05           3.7481748e-15   search-1/
               269.15738               1.6413617              0.13787177           1.7793895e-05           9.7011761e-15   search-2/
               263.03924               1.6877553               0.1748363           1.5292541e-05           1.5335555e-14   search-3/
               257.95703                1.737845              0.21218509           1.8419758e-05           9.3412436e-14   search-4/
               254.78913               1.7779317              0.24084029           1.9458958e-05           2.6361112e-16   search-5/
               254.46702               1.7807003               0.2429705           3.2495924e-06           2.0329624e-14   search-8/
               254.38462               1.7764231              0.24582605           1.4572458e-06           3.5426771e-15   search-11/
               254.76092               1.7783328              0.24761034           1.0425478e-05             1.91436e-16   search-12/
               255.36278               1.7699702              0.25351852           1.6223766e-05           4.6572775e-16   search-13/
               255.20062               1.7232258                0.284586           1.8852339e-05           4.7049287e-16   search-14/
               254.70739               1.7414222               0.2967892           1.9886656e-05           1.1046769e-14   search-15/
               254.36991               1.7625991              0.31090666           4.5815659e-06           4.7901931e-14   search-17/
               254.43412               1.7793283              0.32202569           5.0272044e-06           7.1792007e-14   search-18/
               255.28463                1.790321              0.32986146           5.3505175e-06           2.0058572e-16   search-19/
               257.41368               1.7835577              0.33826173           7.4961048e-06           1.9666874e-14   search-20/
               259.92388                1.766385              0.35241227           1.2848484e-05           1.1191601e-14   search-21/
                261.0834               1.7578176              0.35929354           1.2121171e-05           3.9537997e-14   search-22/
               265.80238               1.7238124              0.38682662           1.0526128e-05           3.7895902e-16   search-23/
               272.08645               1.6839656              0.42058926           1.0817186e-05           1.6413274e-16   search-24/
               280.05865               1.6420911              0.45906652           1.1920663e-05           1.3950826e-14   search-25/
               288.89439               1.6043513              0.49774992            1.149283e-05           3.5927507e-15   search-26/
               298.55314               1.5707073               0.5369471           1.3081365e-05           1.3109812e-15   search-27/
               308.92221               1.5410989               0.5767185           1.4643311e-05           3.6604943e-15   search-28/
               319.86424               1.5153332              0.61701081            1.529598e-05           9.7326386e-15   search-29/
               331.24625               1.4930984               0.6577265            1.480542e-05           7.6971149e-15   search-30/
               342.95499               1.4740153              0.69876409           1.3487043e-05           1.5358699e-14   search-31/
               354.90138               1.4576889              0.74003689           1.1775816e-05           5.7864569e-15   search-32/
               367.01882               1.4437431              0.78147783           1.0008472e-05           4.7678811e-15   search-33/
               381.58165                1.429795              0.83089759            1.154024e-05           4.7572153e-15   search-34/
               396.26673               1.4182429              0.88044615            1.088817e-05           6.2343254e-15   search-35/
               413.22076               1.4074219              0.93741523           1.2011143e-05           5.0365585e-15   search-36/
               430.24932               1.3987378              0.99446969           1.0675459e-05           2.3075101e-15   search-37/
               450.19638               1.3907896               1.0611693           1.1767924e-05           8.4367772e-15   search-38/
               470.18632                1.384752               1.1279232           1.0425855e-05           7.9781578e-15   search-39/
               493.81003               1.3795874               1.2067436           1.1623865e-05           9.5773837e-15   search-40/
               517.45575               1.3761104               1.2855965           1.0255611e-05           4.4230798e-15   search-41/
               545.59138               1.3736875               1.3793958           1.1518213e-05           1.2685681e-14   search-42/
               573.73564               1.3726952               1.4732123           1.0124774e-05           9.8550344e-15   search-43/
                603.7387               1.3728118               1.5732225           9.2179572e-06           2.7663956e-15   search-44/
               633.73945                1.373801               1.6732272           7.4443493e-06           4.7454652e-15   search-45/
               663.73816               1.3753808               1.7732284           5.9013766e-06           1.5009725e-15   search-46/
                693.7355               1.3773222               1.8732279           4.6368558e-06            2.147498e-15   search-47/
               723.73216               1.3794432               1.9732267           3.7001565e-06           1.2992843e-15   search-48/
                753.7287               1.3816053               2.0732254             2.99412e-06           1.8557887e-15   search-49/
