      #(Re)            L2            u2            v2            w2           e3d           ecf         ubulk         wbulk     wallshear   wallshear_a   wallshear_b   dissipation
  300.02      0.180205      0.248321     0.0310442     0.0481715     0.0932321    0.00328423  -3.46005e-15             0      0.562607      0.281304     -0.281304      0.562607
     300      0.180224      0.248347     0.0310509     0.0481787     0.0932412    0.00328534             0             0      0.562706      0.281353     -0.281353      0.562706
  299.98      0.180244      0.248373     0.0310575      0.048186     0.0932503    0.00328646  -3.23872e-15             0      0.562805      0.281403     -0.281403      0.562805
  291.64      0.192704      0.265085     0.0352563     0.0525051     0.0985249    0.00399979  -3.30677e-15             0      0.629008      0.314504     -0.314504      0.629008
 290.518      0.197503      0.271556     0.0368365     0.0539939      0.100269    0.00427227  -3.11778e-15             0      0.655976      0.327988     -0.327988      0.655976
 290.427       0.20149      0.276949     0.0381248     0.0551508      0.101587    0.00449511  -3.54223e-15             0      0.679027      0.339513     -0.339513      0.679027
 292.001      0.207887      0.285647     0.0401226     0.0568318      0.103424    0.00483968  -3.10066e-15             0      0.717333      0.358667     -0.358667      0.717333
 295.751      0.213975      0.293988     0.0419046     0.0581894      0.104793    0.00514201  -2.95386e-15             0      0.755414      0.377707     -0.377707      0.755414
 301.622      0.219704      0.301906     0.0434327     0.0592116      0.105686    0.00539241  -3.11403e-15             0      0.792814      0.396407     -0.396407      0.792814
  309.23      0.224989      0.309276     0.0446901     0.0599233      0.106149    0.00558801  -3.62677e-15             0      0.828712      0.414356     -0.414356      0.828712
 318.004      0.229855      0.316113     0.0457219     0.0604075      0.106299    0.00573956  -2.88594e-15             0      0.862923      0.431461     -0.431461      0.862923
  327.45      0.234391      0.322515     0.0465952     0.0607546      0.106258    0.00586223  -2.80133e-15             0      0.895748      0.447874     -0.447874      0.895748
 340.449      0.239924      0.330354      0.047561     0.0610792       0.10602    0.00599272   -3.0601e-15             0      0.937006      0.468503     -0.468503      0.937006
