                     %Re                     obs                       s                guesserr                   error     directory
                  300.02               1.5626072                       0                       0           3.1508832e-16  ./initial-2/
                     300                1.562706                       0                       0           8.6585849e-16  ./initial-1/
                  299.98                1.562805                       0                       0           2.9912673e-16  ./initial-0/
               291.64045                1.629008             0.050762368           1.4246036e-05           2.1198691e-15   search-0/
               290.51834               1.6559762             0.068420436           6.6575122e-06           2.4407888e-16   search-2/
               290.42711               1.6790267             0.083173971           7.3645901e-06           2.0450088e-15   search-3/
               292.00086               1.7173334              0.10824205            5.508515e-06           2.4821372e-14   search-4/
               295.75116               1.7554138              0.13562973            1.188567e-05           4.7302404e-15   search-5/
               301.62217                1.792814              0.16654532           1.8943635e-05           2.6038373e-16   search-6/
               309.22992               1.8287122              0.20076217           1.9833482e-05           4.8098873e-16   search-7/
               318.00372               1.8629227              0.23729408           1.5674668e-05           1.8132906e-16   search-8/
               327.45015               1.8957479              0.27514544           1.0180397e-05           9.9429275e-14   search-9/
               340.44903               1.9370058              0.32588495           1.0271161e-05           6.1645496e-14   search-10/
               356.19583               1.9805113              0.38530033           1.1747667e-05           1.6306706e-14   search-11/
               372.50926               2.0141236              0.44377781           1.3961505e-05           4.1820036e-16   search-12/
               389.63141               2.0312823              0.50189825            1.786724e-05           3.2675242e-16   search-13/
               402.92434               2.0299607              0.54621607           1.9795946e-05           1.8281871e-16   search-14/
               413.42086               2.0212863              0.58164206           1.8925656e-05           5.6524046e-14   search-15/
               423.80246               2.0079137              0.61728975           1.4425996e-05           6.2639315e-14   search-16/
                434.0029               1.9916164              0.65285462           1.0108312e-05            2.490359e-14   search-17/
               446.22733               1.9709422              0.69569663           1.1334602e-05           2.7908765e-16   search-18/
               460.16244               1.9513037              0.74381693           1.2097717e-05            8.873312e-16   search-19/
               472.45259               1.9394922              0.78547552           1.6843886e-05           5.7371342e-16   search-20/
               484.95275               1.9320328              0.82741525           1.7557268e-05           8.6923572e-14   search-21/
                497.5804               1.9281478              0.86958077           1.1977505e-05           3.7505925e-14   search-22/
               513.04507               1.9274609              0.92113155           1.1154018e-05           5.2967051e-14   search-23/
               531.23852                1.931766              0.98183892           1.1688419e-05           3.6674011e-16   search-24/
               549.41239               1.9417147               1.0427521           1.0292189e-05           2.5819839e-14   search-25/
               570.01391               1.9612827               1.1125561           1.2137853e-05           3.3829193e-14   search-26/
               590.37512                1.992674               1.1833371           1.5931598e-05           2.4678289e-16   search-27/
               606.63548                2.029999               1.2425677           1.7901326e-05           8.1235964e-16   search-28/
               619.35603               2.0686694               1.2916621            1.805233e-05           1.6137266e-15   search-29/
               629.95421               2.1066568               1.3345449           1.6512271e-05           6.7515501e-16   search-30/
               640.07414               2.1466635               1.3768926           1.3208662e-05           8.4028332e-16   search-31/
               651.54296               2.2042718               1.4300008           1.1750696e-05           1.6436723e-15   search-32/
               653.61812                2.220568               1.4425145           2.4360564e-06           1.4611808e-15   search-35/
               655.11908               2.2388484               1.4552375           1.6484134e-06            1.876598e-14   search-37/
               655.53509               2.2491503               1.4619741           5.5388026e-07           3.4274502e-15   search-40/
               655.58046               2.2618765               1.4701192           2.5427461e-06           6.1938126e-14   search-41/
               654.16841               2.2852299               1.4857871           4.0491506e-06           2.0596325e-14   search-42/
               650.05132               2.3100661               1.5067854           8.5702308e-06           2.9476424e-15   search-43/
                643.3862               2.3296258               1.5322856           1.5207971e-05           6.7585456e-14   search-44/
                634.8945               2.3381356               1.5611104           1.9062706e-05           1.0912205e-14   search-45/
               627.41294               2.3379946               1.5860491           1.8673169e-05           7.6183093e-14   search-46/
               620.85682               2.3409145               1.6079825           1.6834368e-05           5.6274688e-14   search-47/
