direction,step,Re,period,closure,relative_closure,I_min,I_max,I_span,I_mean,D_min,D_max,D_span,D_mean,E_min,E_max,E_span,E_mean,amplitude_ID,distance_from_Hopf,span_class
natural,1,410.2512068627886,12.472977576148946,1.0545683659365842e-8,3.8302634674143204e-8,1.6963676612681131,1.6980531166550805,0.001685455386967405,1.697247185383771,1.67159045602066,1.673286773559969,0.001696317539308989,1.672511435418043,0.04093864871640339,0.04097602279193357,3.7374075530179074e-5,0.0409574011630722,0.002391286903661865,0.5,tiny
natural,2,410.2653477457407,12.473449460319772,1.5798911814211626e-9,5.738003167757042e-9,1.6964354256715233,1.6981475869697578,0.0017121612982344825,1.6973291434161608,1.6716529359327135,1.6733738005414378,0.0017208646087243373,1.6725880097272412,0.040941606356105574,0.040979498872213506,3.789251610793187e-5,0.04096061835787362,0.002427523699726113,0.5141408829521197,tiny
natural,3,410.28587151751856,12.474139188512604,1.5745732982909519e-9,5.7183007132987765e-9,1.6965340358862044,1.6982844985425207,0.0017504626563162873,1.6974481248839806,1.6717439146994335,1.6734998959557892,0.0017559812563556765,1.6726991840340137,0.04094590941027688,0.04098454236219284,3.86329519159595e-5,0.040965292162190824,0.0024794333392592614,0.5346646547299656,tiny
natural,4,410.316150494704,12.475156043738876,1.5804415317623467e-9,5.7390367151332555e-9,1.6966798535428058,1.6984857649750627,0.0018059114322568348,1.6976234641281527,1.6718785494592714,1.6736851768429006,0.0018066273836292446,1.6728630106331892,0.04095227163432605,0.04099197043129052,3.969879696447132e-5,0.04097218800763042,0.002554450744178674,0.564943631915412,tiny
natural,5,410.36082144849473,12.476654671403642,1.6532466385800957e-9,6.002524757639437e-9,1.6968953718148059,1.6987812134853983,0.0018858416705924697,1.6978817176404921,1.672077972790023,1.6739570032075046,0.0018790304174816086,1.6731042912268852,0.040961684163194935,0.041002903712005816,4.1219548810880746e-5,0.04098236246349739,0.002662170940485247,0.6096145857061401,tiny
natural,6,410.4267250654978,12.478862275008213,2.4897569750452937e-9,9.03771079260874e-9,1.6972144069055013,1.699214571522919,0.002000164617417699,1.6982617949255818,1.672373638802208,1.6743553892455738,0.001981750443365904,1.6734593547986585,0.04097562275363165,0.04101898408203758,4.336132840592616e-5,0.040997374465235166,0.0028156692484293403,0.6755182027092133,tiny
natural,7,410.5239534963225,12.48211201239826,6.8731107377027594e-9,2.4941060689454495e-8,1.6976869352676582,1.6998481872289841,0.002161251961325883,1.6988205138351355,1.6728123019527046,1.6749374209311974,0.002125118978492768,1.6739812313202465,0.04099628457639239,0.04104261395866534,4.632938227294714e-5,0.041019523499042844,0.0030310296456955224,0.7727466335339273,tiny
natural,8,410.6673958171098,12.486891129124608,2.1478488688715126e-8,7.790387256935696e-8,1.698386271944846,1.7007726048715477,0.002386332926701762,1.6996404328763088,1.6734631316697637,1.675785580913589,0.0023224492438254085,1.6747469353397695,0.041026937506203766,0.04107730436580292,5.036685959915188e-5,0.0410521988737763,0.003329918216293939,0.9161889543212283,tiny
natural,9,410.87901806823305,12.493908881290633,1.7288404228498457e-9,6.2662354835011e-9,1.6994196186381876,1.702115613551784,0.002695994913596511,1.700840356704735,1.674427009039428,1.6770168449504035,0.002589835910975502,1.6758670468466497,0.04107242525113981,0.04112817376444512,5.574851330530928e-5,0.04110037868331279,0.0037384005430018555,1.1278112054444591,tiny
natural,10,411.18613486327735,12.504028519322631,1.8070098095101853e-9,6.542955856220954e-9,1.700917843677341,1.7040271855511575,0.003109341873816618,1.702561904243099,1.6758283991067318,1.6787683941133087,0.0029399950065769342,1.6774734591334992,0.04113879830044738,0.04120147261007468,6.267430962730164e-5,0.041170217396142884,0.004279202907898473,1.4349280004887532,tiny
