                     %Lz                     obs                       s                guesserr                   error     directory
               3.2064217               1.3595405                       0                       0           3.2188786e-14  ./initial-2/
               3.1964217               1.3607713                       0                       0           5.6115286e-15  ./initial-1/
               3.1864217                1.362035                       0                       0           2.0895816e-14  ./initial-0/
               3.0062335               1.3920541             0.063798102           1.3116004e-05           1.9793802e-14   search-0/
               2.9191526               1.4138881             0.095415271           1.7830943e-05           2.7190515e-14   search-1/
               2.8484611               1.4377744              0.12365065           1.7218844e-05           1.9214848e-14   search-2/
               2.7844449               1.4673205              0.15318943           1.6577918e-05           1.6477844e-14   search-3/
               2.7305916               1.5025274              0.18406428           1.8488504e-05           4.5949688e-15   search-4/
               2.6900855               1.5412147              0.21519105           1.8218126e-05           1.1059736e-14   search-5/
               2.6634219               1.5790112              0.24419238           1.6047224e-05           3.9903504e-14   search-6/
               2.6474436               1.6126969              0.26944696           1.2845134e-05           1.6723491e-16   search-7/
               2.6372265               1.6458217               0.2939986           1.1570176e-05           8.8830567e-16   search-8/
               2.6318095               1.6755466              0.31590836           1.0781897e-05           1.6155756e-14   search-9/
               2.6305246               1.7523156              0.37232562           1.2305727e-05           2.1535448e-15   search-10/
               2.6376796               1.8039481              0.41033513             1.78473e-05           4.3239401e-15   search-11/
               2.6512916                1.860637              0.45221159           1.8797409e-05           4.3290166e-16   search-12/
                 2.67091               1.9200778              0.49632239           1.6815214e-05           8.1483525e-14   search-13/
               2.6959459               1.9812098              0.54192456           1.6485047e-05           4.8596857e-14   search-14/
               2.7258148               2.0431442               0.5883881           1.5262074e-05           3.5057893e-15   search-15/
               2.7600848               2.1051547              0.63520247           1.3758557e-05           3.0884986e-15   search-16/
                2.798546                2.166664              0.68197839            1.233625e-05           1.6134425e-15   search-17/
               2.8412247               2.2272178              0.72843795           1.1276062e-05           1.6141585e-15   search-18/
                2.888366               2.2864478              0.77439543            1.079195e-05           9.6309885e-16   search-19/
