            L2            u2            v2            w2           e3d           ecf         ubulk         wbulk     wallshear   wallshear_a   wallshear_b   dissipation
      0.297375      0.414869     0.0453284     0.0518889       0.10377    0.00474712             0             0      0.900767      0.450384     -0.450384       1.18271
      0.285546      0.400785     0.0342385     0.0356722     0.0895476    0.00244478   7.89268e-12   3.64432e-13       1.04025      0.520123     -0.520123       1.18325
      0.272528      0.383281     0.0269687     0.0301891     0.0709329    0.00163869  -1.20493e-11  -8.70514e-15      0.814739       0.40737      -0.40737      0.982781
      0.280086       0.39397     0.0282784      0.029744     0.0673628    0.00168437  -5.64896e-12   2.30945e-14       0.86755      0.433775     -0.433775       1.01348
      0.266951      0.375775      0.025723     0.0256388     0.0626647    0.00131902  -6.22687e-11   1.07735e-14      0.783486      0.391743     -0.391743      0.891549
      0.253925      0.357604     0.0238872     0.0224552     0.0573498    0.00107483  -9.27892e-12   1.40712e-13      0.733846      0.366923     -0.366923      0.822839
      0.254205      0.357951     0.0243805     0.0227445     0.0580854    0.00111172   -4.6049e-12   5.10237e-14      0.751822      0.375911     -0.375911       0.83411
        0.2557      0.359988     0.0253077     0.0230939     0.0592215     0.0011738  -3.49016e-11   5.41186e-14      0.783672      0.391836     -0.391836      0.859659
      0.258737      0.364152     0.0266994     0.0238857      0.060842    0.00128339  -7.02315e-11   -2.3849e-15      0.827425      0.413712     -0.413712      0.895289
        0.2641       0.37157     0.0285076     0.0249197     0.0620819    0.00143367  -1.20649e-10  -9.57875e-14      0.880554      0.440277     -0.440277       0.94546
       0.27183      0.382184     0.0315147     0.0269231     0.0630636    0.00171803  -5.15129e-11  -1.45603e-13      0.962949      0.481475     -0.481475       1.02849
      0.274662      0.386012     0.0330037     0.0279992     0.0642274     0.0018732  -1.97724e-11  -9.74386e-14       1.01717      0.508587     -0.508587       1.07093
      0.279974      0.393237      0.035294     0.0298203     0.0670526    0.00213492  -1.48648e-11  -9.17367e-14       1.09174      0.545868     -0.545868       1.13897
      0.287097      0.403024     0.0377172     0.0315931     0.0697316    0.00242071  -3.40085e-11   -2.4277e-14       1.17267      0.586335     -0.586335        1.2159
      0.294536      0.413294     0.0398386     0.0332246     0.0716607    0.00269099  -1.93825e-12  -5.80436e-14       1.24959      0.624795     -0.624795       1.28633
      0.302092      0.423735     0.0418346     0.0348961      0.073046    0.00296787  -2.39862e-11   2.15761e-13       1.31981      0.659906     -0.659906       1.35125
      0.308371      0.432427     0.0432936      0.036305     0.0738859    0.00319239  -5.37554e-11    6.3241e-13       1.37268      0.686339     -0.686339       1.39781
      0.313603      0.439641     0.0445413     0.0377525      0.074462    0.00340917  -4.26259e-11   1.72569e-13       1.41394      0.706968     -0.706968       1.43383
      0.320649      0.449367     0.0464309     0.0393083     0.0759769    0.00370097   1.43802e-11  -2.27656e-15       1.48331      0.741653     -0.741653       1.49735
      0.324124      0.454175     0.0473733     0.0399128     0.0766463    0.00383726   1.78077e-11   2.72778e-14       1.52049      0.760244     -0.760244       1.53097
      0.322451      0.451883     0.0468313     0.0394764     0.0760682    0.00375156   1.07734e-11  -1.05176e-14       1.50314      0.751569     -0.751569       1.51292
