                     %Lz                     obs                       s                guesserr                   error     directory
               3.1410929               2.0888904                       0                       0           1.6983066e-16  ./initial-2/
               3.1360929               2.0840508                       0                       0           5.3803333e-15  ./initial-1/
               3.1310929               2.0791422                       0                       0           2.1868225e-16  ./initial-0/
               3.0538876               1.9931256             0.050902323           1.2644994e-05           8.8588752e-15   search-0/
               3.0148801               1.9400626             0.079239524           1.6930505e-05           7.0458019e-15   search-1/
               2.9807066               1.8850436                  0.1078           1.7565991e-05           1.7324001e-14   search-2/
               2.9516947               1.8272924              0.13701443           1.6449032e-05           3.6890115e-14   search-3/
               2.9309693               1.7719362              0.16438605           1.6317411e-05           1.2215878e-16   search-4/
                2.917812               1.7137419               0.1926231            1.635997e-05           5.5707719e-15   search-5/
               2.9161498               1.6994912               0.1994816           2.3124449e-06           7.3165667e-14   search-8/
               2.9150869               1.6828621              0.20746799           8.5122514e-07           1.0745684e-15   search-10/
               2.9157782               1.6531699              0.22171705           2.7797566e-06           5.7403183e-16   search-11/
               2.9222709                1.615289              0.24001116           7.0532688e-06           7.4531747e-14   search-12/
               2.9357834               1.5790035               0.2579474           9.5066154e-06           5.8926809e-14   search-13/
               2.9570886               1.5445976              0.27579969           9.6567807e-06            1.651498e-14   search-14/
               2.9868576                1.512415              0.29392624           9.7761455e-06           1.0670154e-14   search-15/
               3.0248251               1.4832216              0.31244096            1.135955e-05           1.3780128e-15   search-16/
               3.0704338               1.4572044              0.33160739           1.3801624e-05           3.7116077e-15   search-17/
               3.1224563               1.4344567               0.3514647           1.5155704e-05            9.247282e-15   search-18/
                3.179333               1.4148557              0.37189455           1.4443083e-05             9.55634e-15   search-19/
               3.2396116               1.3980866              0.39273175           1.2202538e-05           5.3001255e-15   search-20/
               3.3110363                 1.38192              0.41679163           1.2078418e-05           9.4547723e-15   search-21/
               3.3935402               1.3667997              0.44408161           1.2298592e-05           6.3384929e-15   search-22/
               3.4776282               1.3542376              0.47156379           1.0080951e-05           6.4226051e-15   search-23/
               3.5831968               1.3414636              0.50577972           1.0935223e-05           8.4983139e-15   search-24/
               3.7070657               1.3296414              0.54568284           1.1815988e-05           9.3391195e-15   search-25/
               3.8483794               1.3192715              0.59101716           1.2153523e-05           2.1728209e-15   search-26/
               4.0107824               1.3104699              0.64297425           1.2008369e-05           3.1582127e-15   search-27/
               4.1982646                1.303538              0.70284878           1.1919395e-05           1.7086154e-14   search-28/
               4.4144417               1.2990177              0.77181491           1.1917297e-05           4.3136986e-15   search-29/
                4.662556               1.2977387                0.850933             1.19718e-05           1.4097709e-14   search-30/
               4.9431847               1.3009005              0.94042942           1.2188063e-05           5.1453701e-15   search-31/
               5.2237796               1.3088851               1.0299842             1.10102e-05           4.4822762e-15   search-32/
               5.5041577               1.3218484               1.1196039            1.079674e-05           3.6965144e-15   search-33/
               5.7841151               1.3399643               1.2092956           1.1461084e-05           4.5796717e-15   search-34/
               6.0634264               1.3632765               1.2990588           1.2264343e-05           3.1541454e-15   search-35/
               6.3418683               1.3917702               1.3888916            1.314125e-05           6.1102689e-15   search-36/
               6.6192238               1.4257252               1.4788196           1.5550903e-05           1.9394983e-14   search-37/
               6.8623696                 1.46096               1.5581731           1.6465531e-05           3.1314781e-14   search-38/
               7.0761418               1.4974653               1.6285529           1.6409231e-05           1.7011257e-14   search-39/
