                     %Re                     obs                       s                guesserr                   error     directory
                  400.02               1.1738297                       0                       0           3.7297307e-14  ./initial-2/
                     400               1.1738265                       0                       0           2.2028024e-15  ./initial-1/
                  399.98               1.1738234                       0                       0           4.0697291e-14  ./initial-0/
               380.00555               1.1705358             0.050064689           9.3013515e-07           3.8533458e-15   search-1/
               366.67228               1.1654543              0.08367777           1.9148557e-06           5.4291673e-15   search-3/
               364.89893               1.1630369             0.088566129           4.5444889e-07             7.45737e-16   search-7/
               364.02803               1.1589862             0.092646423            3.043694e-07              2.7325e-16   search-10/
               364.02637               1.1588762             0.092740294           2.8226187e-09           9.3776857e-14   search-20/
               364.02553               1.1587002             0.092890227           1.9687134e-09           2.4720376e-14   search-21/
               364.03055               1.1583398             0.093197534           3.2755084e-10           5.8803399e-15   search-22/
                364.0677               1.1575946             0.093839072            2.353775e-09           2.0803659e-14   search-23/
               364.25028               1.1560214             0.095254896           1.7785498e-08           8.4231129e-16   search-24/
               365.03076               1.1526069             0.098757593           1.9902212e-07            4.832265e-14   search-25/
               367.99653               1.1451995              0.10849392           2.7850452e-06           3.3281152e-15   search-26/
               372.72973               1.1371638              0.12216448           8.7163274e-06           3.8251282e-15   search-27/
               378.32903               1.1299029              0.13746849           9.5880882e-06           1.6492595e-16   search-28/
               385.18857               1.1228217              0.15564744           8.4175018e-06           3.0742899e-14   search-29/
                393.4498               1.1159671              0.17711021            8.361956e-06           1.8513231e-14   search-30/
               403.07103               1.1095117              0.20178396            8.569345e-06           8.9238897e-15   search-31/
               414.14249               1.1034656              0.22993779           8.6093654e-06           1.2374198e-14   search-32/
               426.83876               1.0977916              0.26204445           8.5947594e-06           1.2519519e-14   search-33/
               441.34009               1.0924645              0.29858071           8.6040381e-06           1.3647705e-14   search-34/
               457.82878               1.0874666              0.34002174           8.6288916e-06           1.3417279e-14   search-35/
               476.50268               1.0827803              0.38687687           8.6553254e-06           1.5378867e-14   search-36/
               497.58141               1.0783871              0.43970644           8.6793769e-06           1.3769803e-14   search-37/
               521.31175               1.0742688              0.49913595            8.699469e-06           1.0243692e-14   search-38/
               547.97523               1.0704068              0.56587579           8.7141979e-06           1.1307209e-14   search-39/
               577.89706               1.0667828              0.64074404           8.7228415e-06           2.1832735e-14   search-40/
               611.45599                1.063379              0.72469146           8.7252998e-06           8.8546081e-15   search-41/
               649.09571               1.0601787              0.81883026           8.7217656e-06           1.4594545e-14   search-42/
               689.08666               1.0573139              0.91883743           7.8742976e-06           1.5170145e-14   search-43/
               729.07976               1.0548688               1.0188419           6.1232074e-06           8.5662981e-15   search-44/
               769.07432               1.0527507               1.1188445           4.5227067e-06            4.726472e-15   search-45/
               809.06997               1.0508935               1.2188462           3.3480418e-06           3.2691487e-15   search-46/
               849.06647               1.0492486               1.3188473           2.5371612e-06           2.7103605e-15   search-47/
               889.06362               1.0477791                1.418848           1.9606416e-06           1.0022202e-15   search-48/
               929.06128               1.0464567               1.5188485           1.5405555e-06           7.7655104e-16   search-49/
