      #(Re)            L2            u2            v2            w2           e3d           ecf         ubulk         wbulk     wallshear   wallshear_a   wallshear_b   dissipation
  400.02     0.0845578      0.116356     0.0132304      0.024211     0.0520764   0.000761217             0             0       0.17383     0.0869149    -0.0869149       0.17383
     400     0.0845575      0.116356     0.0132307     0.0242117     0.0520768   0.000761255             0             0      0.173827     0.0869133    -0.0869133      0.173827
  399.98     0.0845573      0.116355     0.0132309     0.0242123     0.0520773   0.000761292             0             0      0.173823     0.0869117    -0.0869117      0.173823
 380.006     0.0843078      0.115825      0.013481     0.0248672     0.0525252   0.000800117             0             0      0.170536     0.0852679    -0.0852679      0.170536
 366.672     0.0833971      0.114457     0.0134381     0.0250854     0.0523738   0.000809858             0             0      0.165454     0.0827272    -0.0827272      0.165454
 364.899     0.0828064      0.113639     0.0133012     0.0249596     0.0520643   0.000799904             0             0      0.163037     0.0815185    -0.0815185      0.163037
 364.028     0.0817382      0.112186     0.0130179     0.0246384     0.0514238   0.000776517             0             0      0.158986     0.0794931    -0.0794931      0.158986
 364.026     0.0817083      0.112146     0.0130096     0.0246285      0.051405   0.000775815   2.02935e-15             0      0.158876     0.0794381    -0.0794381      0.158876
 364.026     0.0816605      0.112081     0.0129964     0.0246126     0.0513748   0.000774686             0             0        0.1587     0.0793501    -0.0793501        0.1587
 364.031     0.0815623      0.111948     0.0129691     0.0245796     0.0513126   0.000772356             0             0       0.15834     0.0791699    -0.0791699       0.15834
 364.068     0.0813581      0.111673      0.012912       0.02451     0.0511821   0.000767462             0             0      0.157595     0.0787973    -0.0787973      0.157595
  364.25     0.0809228      0.111086      0.012789     0.0243575     0.0508993   0.000756847             0             0      0.156021     0.0780107    -0.0780107      0.156021
 365.031     0.0799623      0.109796     0.0125128      0.024006     0.0502559   0.000732858             0             0      0.152607     0.0763034    -0.0763034      0.152607
 367.997     0.0778261      0.106936     0.0118864     0.0231764     0.0487481    0.00067843             0             0      0.145199     0.0725997    -0.0725997      0.145199
  372.73     0.0754491      0.103766     0.0111797     0.0222007     0.0469593   0.000617857             0             0      0.137164     0.0685819    -0.0685819      0.137164
 378.329     0.0732562      0.100848     0.0105225     0.0212594     0.0452057   0.000562683             0             0      0.129903     0.0649515    -0.0649515      0.129903
 385.189     0.0710778     0.0979555    0.00986553     0.0202852     0.0433603   0.000508817             0             0      0.122822     0.0614109    -0.0614109      0.122822
  393.45     0.0689304     0.0951104    0.00921442     0.0192849      0.041435   0.000456813             0             0      0.115967     0.0579835    -0.0579835      0.115967
 403.071     0.0668712     0.0923871     0.0085872     0.0182864     0.0394852   0.000408133             0             0      0.109512     0.0547559    -0.0547559      0.109512
 414.142     0.0649072     0.0897937    0.00798723      0.017297     0.0375287   0.000362983             0             0      0.103466     0.0517328    -0.0517328      0.103466
 426.839       0.06303     0.0873176    0.00741328     0.0163173     0.0355699   0.000321212             0             0     0.0977916     0.0488958    -0.0488958     0.0977916
  441.34     0.0612344     0.0849504    0.00686529     0.0153498     0.0336171   0.000282748             0             0     0.0924645     0.0462323    -0.0462323     0.0924645
 457.829     0.0595173     0.0826866    0.00634377     0.0143984     0.0316806   0.000247558             0             0     0.0874666     0.0437333    -0.0437333     0.0874666
 476.503     0.0578754     0.0805205    0.00584913     0.0134673     0.0297711   0.000215582             0             0     0.0827803     0.0413901    -0.0413901     0.0827803
 497.581     0.0563052     0.0784463    0.00538151     0.0125604     0.0278981   0.000186723             0             0     0.0783871     0.0391936    -0.0391936     0.0783871
 521.312     0.0548027     0.0764579    0.00494076      0.011681     0.0260702   0.000160856             0             0     0.0742688     0.0371344    -0.0371344     0.0742688
 547.975     0.0533641     0.0745496    0.00452648     0.0108321     0.0242947   0.000137823             0             0     0.0704068     0.0352034    -0.0352034     0.0704068
 577.897     0.0519854     0.0727153    0.00413804     0.0100161     0.0225775   0.000117446             0             0     0.0667828     0.0333914    -0.0333914     0.0667828
 611.456     0.0506623     0.0709494    0.00377462    0.00923489     0.0209232    9.9531e-05             0             0      0.063379     0.0316895    -0.0316895      0.063379
 649.096      0.049391     0.0692464    0.00343531    0.00848976     0.0193353   8.38773e-05             0             0     0.0601787     0.0300893    -0.0300893     0.0601787
 689.087     0.0482282      0.067683    0.00313451    0.00781645     0.0178913   7.09221e-05             0             0     0.0573139     0.0286569    -0.0286569     0.0573139
  729.08     0.0472155     0.0663166    0.00288075    0.00723907     0.0166455   6.07029e-05             0             0     0.0548688     0.0274344    -0.0274344     0.0548688
 769.074     0.0463218      0.065107    0.00266369    0.00673835     0.0155589   5.25007e-05             0             0     0.0527507     0.0263754    -0.0263754     0.0527507
  809.07     0.0455248     0.0640249    0.00247585    0.00629998     0.0146025   4.58196e-05             0             0     0.0508935     0.0254468    -0.0254468     0.0508935
 849.066     0.0448075     0.0630485    0.00231171    0.00591303     0.0137541   4.03079e-05             0             0     0.0492486     0.0246243    -0.0246243     0.0492486
 889.064     0.0441573     0.0621612    0.00216705    0.00556902     0.0129963   3.57101e-05             0             0     0.0477791     0.0238895    -0.0238895     0.0477791
 929.061     0.0435639     0.0613498    0.00203862    0.00526124     0.0123153   3.18367e-05             0             0     0.0464567     0.0232283    -0.0232283     0.0464567
