                     %Lz                     obs                       s                guesserr                   error     directory
               2.5962127               1.4545962                       0                       0           1.2154313e-14  ./initial-2/
               2.5862127               1.4561404                       0                       0           2.5548208e-14  ./initial-1/
               2.5762127               1.4577763                       0                       0           3.0357764e-14  ./initial-0/
               2.4564465               1.4865966             0.054388287           1.2724876e-05            1.057424e-14   search-0/
               2.3962461               1.5106848             0.082945144           1.7405895e-05            1.315328e-14   search-1/
               2.3416264               1.5423947              0.11328093           1.9759543e-05           3.8190157e-15   search-2/
               2.2966193               1.5804063              0.14465431           1.5787834e-05           2.9085677e-15   search-3/
               2.2632861               1.6206916              0.17517512           1.1590935e-05           1.9772302e-14   search-4/
               2.2402597               1.6592788              0.20313053           1.0156304e-05           3.1435801e-16   search-5/
               2.2223922               1.7003887              0.23219564            1.174967e-05           3.3011517e-16   search-6/
               2.2094509               1.7422141              0.26135175           1.1957419e-05           2.5297371e-16   search-7/
               2.2005715                1.784326              0.29047501           1.1607274e-05           1.8517139e-16   search-8/
               2.1951825               1.8253063              0.31869518           1.1064113e-05           1.0454174e-15   search-9/
               2.1929184               1.8564542              0.34010382           1.0226657e-05           2.3218189e-15   search-10/
               2.1934098               1.9395275              0.39715448           1.1704113e-05           2.7339285e-16   search-11/
                2.200462                2.011955               0.4469685           1.8772364e-05           4.6688797e-16   search-12/
               2.2115236               2.0776445              0.49228292           1.6998922e-05           7.7367943e-14   search-13/
               2.2270117               2.1444656              0.53856124           1.3885635e-05           1.0872842e-14   search-14/
               2.2467352               2.2114916              0.58521865           1.2543865e-05           7.0953008e-15   search-15/
               2.2705839                2.278114              0.63189142           1.1759623e-05           1.1023214e-15   search-16/
               2.2985521               2.3438448              0.67830916           1.1141025e-05           3.2165607e-15   search-17/
               2.3307584               2.4082409              0.72425289           1.0894025e-05           3.0284068e-15   search-18/
               2.3674652               2.4708455              0.76952859           1.1211018e-05           1.5083809e-15   search-19/
