            L2            u2            v2            w2           e3d           ecf         ubulk         wbulk     wallshear   wallshear_a   wallshear_b   dissipation
       0.28471      0.398651     0.0381683      0.041712     0.0967168    0.00319671             0             0       1.09398       0.54699      -0.54699       1.20052
      0.280973      0.394133     0.0344872     0.0368971     0.0841087    0.00255076     3.716e-11   3.63713e-13       1.12965      0.564824     -0.564824       1.17238
      0.274268      0.385022     0.0322283     0.0341355     0.0891169     0.0022039     1.867e-11   1.02529e-13       1.03495      0.517475     -0.517475       1.11534
      0.276139      0.387804     0.0320791      0.032932     0.0869129    0.00211358   2.68731e-11   6.75543e-14       1.04165      0.520826     -0.520826       1.11869
      0.273028      0.383544     0.0313038     0.0316757      0.084935    0.00198328   5.10721e-11   1.46027e-13       1.01298      0.506488     -0.506488       1.08385
      0.256922      0.361516     0.0263334      0.025105     0.0715411    0.00132371   5.07951e-11  -2.80367e-13      0.847474      0.423737     -0.423737      0.915534
      0.234765      0.330334     0.0237692     0.0233224      0.066846    0.00110891  -6.22291e-11   -5.9997e-13       0.70622       0.35311      -0.35311      0.771084
      0.211255      0.297211     0.0209639     0.0219935     0.0623811   0.000923197   1.74558e-11  -4.77802e-13      0.578388      0.289194     -0.289194      0.630936
      0.209463      0.294685     0.0207021     0.0219531     0.0625156   0.000910514   5.05732e-11  -4.08788e-13      0.571478      0.285739     -0.285739      0.623187
      0.211244      0.297186     0.0209134     0.0221639     0.0632103   0.000928606   4.13322e-11  -4.04763e-13      0.582821      0.291411     -0.291411      0.635347
      0.206437      0.290419     0.0203412     0.0217959     0.0621309   0.000888828   1.36248e-11  -3.77706e-13      0.558584      0.279292     -0.279292      0.607801
      0.207267      0.291592     0.0204334     0.0218062     0.0621702   0.000893033   1.57312e-11  -3.73653e-13      0.563853      0.281926     -0.281926      0.612038
      0.204107      0.287144     0.0200548     0.0215663     0.0614322   0.000867301  -7.99903e-12  -3.86424e-13      0.547647      0.273824     -0.273824      0.594395
      0.205942      0.289735     0.0202738     0.0216146     0.0615256   0.000878216   1.44677e-11  -3.75408e-13      0.557458      0.278729     -0.278729      0.604006
      0.201484      0.283456     0.0197553     0.0213035     0.0603734   0.000844113   1.95936e-11  -3.93108e-13      0.530779      0.265389     -0.265389      0.579111
       0.20342      0.286184     0.0200423     0.0213656     0.0602883   0.000858184   1.51809e-11  -4.06436e-13       0.53716       0.26858      -0.26858      0.588597
       0.20726      0.291611     0.0204529     0.0214106     0.0600943   0.000876738   5.05421e-11  -3.81409e-13      0.551745      0.275873     -0.275873      0.606295
      0.212414       0.29889     0.0210193      0.021507     0.0600635   0.000904361   3.11207e-11  -3.12461e-13      0.574243      0.287122     -0.287122      0.631707
      0.217437      0.305986       0.02157     0.0215593     0.0599122   0.000930067   4.34098e-12   -2.5385e-13      0.597523      0.298761     -0.298761      0.656225
      0.225758      0.317724     0.0225901     0.0217959     0.0600275   0.000985374   1.37276e-11  -2.17526e-13       0.63697      0.318485     -0.318485       0.69948
      0.234587      0.330166     0.0237104     0.0221371     0.0603881    0.00105223  -1.55806e-11  -1.87021e-13      0.684936      0.342468     -0.342468      0.746366
