                     %Re                     obs                       s                guesserr                   error     directory
                   300.1               1.3493073                       0                       0           2.4243235e-16  ./initial-2/
                     300               1.3493471                       0                       0           1.9262108e-15  ./initial-1/
                   299.9               1.3493869                       0                       0           3.9591615e-16  ./initial-0/
               270.05354               1.3634993              0.10037107           9.3274907e-06           2.8297685e-15   search-0/
                252.2119               1.3747545              0.16042529           1.7447955e-05           1.6200225e-14   search-1/
                237.3712               1.3864445              0.21064717           1.7730142e-05           2.2876489e-14   search-2/
               222.60321               1.4009264               0.2610302           1.8247161e-05           7.1491803e-15   search-3/
               210.30477               1.4158721              0.30349495           1.7444688e-05           7.3155907e-15   search-4/
               199.55087                1.431759              0.34122536           1.6427772e-05           6.6402316e-15   search-5/
               188.96012               1.4507315              0.37922488           1.8580878e-05           1.4553468e-14   search-6/
               180.16542                1.469711              0.41174027           1.7256812e-05           3.2461645e-15   search-7/
               171.61751               1.4918078              0.44460397           1.9020589e-05           2.7842389e-15   search-8/
                164.5446               1.5136839              0.47321667           1.6993193e-05           7.1770469e-15   search-9/
               157.81546                1.538693              0.50231381           1.8019332e-05           7.4529148e-15   search-10/
               152.23145               1.5640413              0.52875916            1.631474e-05           1.5504609e-14   search-11/
                147.1539               1.5930635              0.55612832           1.6873775e-05           1.7254054e-14   search-12/
               142.78993               1.6267773              0.58503964           1.7897813e-05           3.7159966e-14   search-13/
               139.45303               1.6664058              0.61644408           1.9257305e-05           5.0879083e-14   search-14/
               137.76445               1.7037009              0.64465073           1.7243932e-05           4.3781936e-15   search-15/
               137.30304               1.7262149              0.66140658            1.654364e-05           2.2551747e-16   search-16/
               137.37316               1.7700222              0.69387297           1.2283013e-05           8.0045679e-14   search-17/
               138.39011               1.8117756              0.72500153           1.7970064e-05           2.7642079e-16   search-18/
               139.98156                1.850553              0.75422495           1.7499666e-05           9.2388527e-14   search-19/
               142.18964               1.8912524              0.78527226           1.5746905e-05           3.8901752e-14   search-20/
                144.9307               1.9330556              0.81757188            1.442179e-05           2.2322679e-14   search-21/
               148.12444               1.9754513              0.85074584           1.3111799e-05           1.3463707e-14   search-22/
               151.70172                2.018091                0.884521           1.1546296e-05           6.2777812e-15   search-23/
               155.60758               2.0607494              0.91871109           1.0039181e-05            3.176497e-15   search-24/
               160.55526               2.1106588              0.95920915           1.1728438e-05           8.2890248e-15   search-25/
               165.85126               2.1603017               1.0000156           1.1562583e-05            3.050154e-15   search-26/
               171.45909               2.2096033               1.0410571           1.0553925e-05           1.6693587e-15   search-27/
               178.27496               2.2659631               1.0886045           1.1966245e-05           4.8395454e-15   search-28/
               185.43333               2.3217674               1.1363509           1.1754281e-05           4.1076068e-15   search-29/
               192.90635                 2.37699               1.1842613           1.0850696e-05            6.026604e-15   search-30/
               201.72517               2.4388242               1.2387047           1.2211576e-05           3.8366161e-15   search-31/
               210.89164               2.4998185               1.2932656           1.2244451e-05           4.7612014e-15   search-32/
               220.38706                2.559899               1.3478948           1.1712315e-05           2.8111637e-15   search-33/
               230.20019               2.6190002                1.402561           1.0901833e-05           5.8675028e-15   search-34/
               240.32467               2.6771151               1.4572773           1.0284255e-05           3.0711175e-15   search-35/
               252.09804               2.7415368               1.5190795            1.229037e-05           8.0449791e-15   search-36/
               264.22967               2.8050404               1.5811293           1.3128046e-05           8.2982167e-15   search-37/
               276.67304               2.8678877               1.6434971           1.3225828e-05           1.1376359e-14   search-38/
                289.3666               2.9302843               1.7061759           1.2518228e-05           3.1437241e-15   search-39/
               302.24878               2.9923652               1.7691095           1.1396079e-05           6.0520945e-15   search-40/
               315.26825               3.0542159               1.8322322           1.0062597e-05           6.3099856e-15   search-41/
               330.61326               3.1263245                1.906206           1.1753349e-05           3.3846175e-15   search-42/
               346.05266               3.1983146               1.9803345           1.1699288e-05           5.7022603e-15   search-43/
               361.55441               3.2702534                 2.05458           1.0911219e-05           5.2374621e-15   search-44/
               379.08598               3.3513401               2.1384029           1.2252877e-05           1.3621609e-14   search-45/
               396.64953               3.4322463               2.2222043           1.2408867e-05            6.903464e-15   search-46/
               414.24956               3.5127291               2.3058667           1.2198713e-05           1.1528341e-14   search-47/
               431.91513               3.5924596               2.3892867           1.1785358e-05             1.10777e-14   search-48/
               449.69708               3.6710769               2.4724006           1.1473294e-05           9.1416117e-15   search-49/
