                     %Re                     obs                       s                guesserr                   error     directory
                   300.1               1.3917495                       0                       0           8.0417171e-16  ./initial-2/
                     300               1.3917884                       0                       0           1.3310697e-14  ./initial-1/
                   299.9               1.3918274                       0                       0           8.1917452e-16  ./initial-0/
               270.03846               1.4056582               0.1003678           9.3504298e-06           5.5694666e-15   search-0/
               252.19364               1.4166981              0.16037709           1.7437595e-05            1.093334e-14   search-1/
               237.31973               1.4282224              0.21064345           1.7683362e-05           1.8702326e-14   search-2/
               222.51301               1.4425688              0.26106411           1.8103183e-05           5.3095836e-15   search-3/
               210.12364               1.4575288              0.30373788            1.734634e-05           1.7957839e-14   search-4/
               199.25658                1.473576              0.34175215           1.6369437e-05           9.8045278e-15   search-5/
               188.54924               1.4928542              0.38003686           1.8450283e-05           1.0675156e-14   search-6/
               179.60554               1.5123292               0.4129697           1.7136726e-05           8.8734626e-15   search-7/
               170.90864               1.5350347              0.44623443           1.8697524e-05            4.954014e-15   search-8/
                163.6184               1.5577354               0.4755015           1.6739919e-05           3.3822475e-15   search-9/
               156.66653               1.5835093              0.50516494           1.7494515e-05           1.8688265e-15   search-10/
               150.15471               1.6128081              0.53540242           1.9239279e-05            8.111135e-15   search-11/
               144.97877               1.6416218              0.56235186             1.67986e-05           9.0470447e-15   search-12/
               140.39451               1.6744103              0.59043222           1.6350237e-05           1.4377724e-14   search-13/
               136.63577               1.7122901               0.6203943           1.6869545e-05           3.1475194e-14   search-14/
               134.04647               1.7563812              0.65322842           1.9898434e-05           8.9333173e-15   search-15/
               133.13239               1.7910935              0.67835465           1.9251535e-05           3.7681539e-16   search-16/
               133.14375               1.8372941              0.71154982           1.7133821e-05           3.0902203e-16   search-17/
               134.11176               1.8789693              0.74166679           1.9651105e-05            2.814555e-16   search-18/
               135.68383               1.9182047              0.77034035            1.707873e-05           7.9572998e-14   search-19/
               137.89038               1.9592238              0.80071648           1.5049376e-05           2.7405008e-14   search-20/
               140.65367               2.0012204              0.83226559           1.3783436e-05           1.2951763e-14   search-21/
               143.89743               2.0436675              0.86462379           1.2533259e-05           8.0936365e-15   search-22/
               147.55598               2.0861997              0.89752665           1.1084318e-05           5.7461096e-15   search-23/
               152.13753                2.134188              0.93523706           1.2216819e-05           8.7368765e-15   search-24/
               157.13398               2.1817885              0.97327765           1.1776071e-05           3.6155378e-15   search-25/
               162.50683               2.2288647               1.0115508           1.0674509e-05            6.881229e-15   search-26/
               169.10196               2.2821448               1.0556957           1.2032766e-05           2.9603907e-15   search-27/
               176.12341               2.3345445               1.1000268           1.1758537e-05            2.380063e-15   search-28/
               183.54422               2.3860336               1.1445296           1.0760098e-05           2.8509606e-15   search-29/
               192.46901               2.4436987               1.1955361           1.2116404e-05           1.4386179e-14   search-30/
               201.84185               2.5002732               1.2468044           1.2042369e-05           8.8666771e-15   search-31/
               211.61797               2.5559083               1.2983778           1.1513052e-05             7.49222e-15   search-32/
                221.7426               2.6108048               1.3502887            1.096006e-05           3.7200793e-15   search-33/
               232.15271               2.6651913               1.4025487           1.0777756e-05           2.1218127e-15   search-34/
               242.78095                2.719276               1.4551338           1.0659636e-05           6.5594416e-15   search-35/
               253.56301               2.7732085               1.5079855           1.0326272e-05           3.0786461e-15   search-36/
               265.90938               2.8342793               1.5681444            1.217677e-05           3.3723296e-15   search-37/
               278.33406               2.8952819               1.6284466           1.2103859e-05           4.1032246e-15   search-38/
               290.80773               2.9561715               1.6888021           1.0935509e-05           4.0500643e-15   search-39/
               305.18143               3.0258787               1.7581135           1.1979407e-05           1.5967393e-15   search-40/
               319.60768               3.0952386               1.8273663           1.1246629e-05           2.1189914e-15   search-41/
               335.90977               3.1726803               1.9051408           1.2279315e-05           2.7595519e-15   search-42/
               352.31833               3.2493218               1.9827548           1.1542835e-05           9.5678901e-15   search-43/
               368.86687               3.3249067               2.0601638            1.064822e-05           1.2219823e-14   search-44/
                387.7071               3.4083422                2.146984           1.2291603e-05           9.4839896e-15   search-45/
               406.84312               3.4897086               2.2335088           1.3014094e-05           2.0946537e-14   search-46/
               426.33844               3.5687092               2.3197925           1.3393139e-05           3.3623369e-14   search-47/
               446.24577               3.6450617               2.4058907            1.356054e-05           3.2380982e-14   search-48/
               466.60657               3.7183668               2.4917996           1.3863476e-05           4.3987137e-14   search-49/
