branch_id,Re_left,Re_right,real_left,real_right,Re_cross_linear,imag_cross_linear,period_cross_linear
6,520.0,525.0,-0.001925380417572231,0.00025897584365467893,524.4072032839798,0.14340502217769693,43.81426265109409
14,530.0,535.0,-0.0015410088164082292,0.0008886965429987679,533.1711845439241,0.6623467513475882,9.486247640523684
