step,Re,rank,eig_real,eig_imag
1,370.0,1,0.052209843619135325,0.0
1,370.0,2,-0.026438479943257535,-0.08868882168610749
1,370.0,3,-0.026438479943257535,0.08868882168610749
1,370.0,4,-0.026744715728750614,0.0
1,370.0,5,-0.046073477361339585,-0.030932239919316682
1,370.0,6,-0.046073477361339585,0.030932239919316682
1,370.0,7,-0.07722883292038688,-0.010000459053102057
1,370.0,8,-0.07722883292038688,0.010000459053102057
1,370.0,9,-0.09269323605023314,-0.10657608777024004
1,370.0,10,-0.09269323605023314,0.10657608777024004
1,370.0,11,-0.09685513435947019,-0.03525431454235715
1,370.0,12,-0.09685513435947019,0.03525431454235715
1,370.0,13,-0.10406333415266336,-0.15381745010519138
1,370.0,14,-0.10406333415266336,0.15381745010519138
1,370.0,15,-0.10730641406055082,-0.6061205450453633
1,370.0,16,-0.10730641406055082,0.6061205450453633
1,370.0,17,-0.1080587907929153,-0.11054837040017468
1,370.0,18,-0.1080587907929153,0.11054837040017468
1,370.0,19,-0.10901179080486134,-1.153182962666341
1,370.0,20,-0.10901179080486134,1.153182962666341
1,370.0,21,-0.10906948899019653,-1.101411083798685
1,370.0,22,-0.10906948899019653,1.101411083798685
1,370.0,23,-0.11089952883146553,-0.2681411223297603
1,370.0,24,-0.11089952883146553,0.2681411223297603
1,370.0,25,-0.1133368132638909,-0.20174267277563906
1,370.0,26,-0.1133368132638909,0.20174267277563906
1,370.0,27,-0.11364775593421125,-0.7379985978895626
1,370.0,28,-0.11364775593421125,0.7379985978895626
1,370.0,29,-0.11587684878754015,-0.6699312461136835
1,370.0,30,-0.11587684878754015,0.6699312461136835
1,370.0,31,-0.1195707191831426,-0.36740756665158447
1,370.0,32,-0.1195707191831426,0.36740756665158447
1,370.0,33,-0.12347429787202736,-0.6429688526313425
1,370.0,34,-0.12347429787202736,0.6429688526313425
1,370.0,35,-0.12635759097376792,-1.5131097216710745
1,370.0,36,-0.12635759097376792,1.5131097216710745
1,370.0,37,-0.12733845646047648,-0.5739522157296655
1,370.0,38,-0.12733845646047648,0.5739522157296655
1,370.0,39,-0.1280368764025812,-0.3162643646079782
1,370.0,40,-0.1280368764025812,0.3162643646079782
1,370.0,41,-0.12849417116997136,-0.46354974930920356
1,370.0,42,-0.12849417116997136,0.46354974930920356
1,370.0,43,-0.12893022331157755,-0.6631232349136449
1,370.0,44,-0.12893022331157755,0.6631232349136449
1,370.0,45,-0.1293221889747999,-0.4200632332364999
1,370.0,46,-0.1293221889747999,0.4200632332364999
1,370.0,47,-0.13666612594391062,-1.1973127381904625
1,370.0,48,-0.13666612594391062,1.1973127381904625
